"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","EE",1080,"2","2008","38",2833,1786,0,0,,,,,,,,0,0,0,0,0,,0,,0,25,0,,1022,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","3","4","1278.23","2","NA","2","2","2","1","4","1","3","1","1","NA","NA","120.79","NA","3","NA","1","2","2","NA","NA","2","NA","NA","NA","1","2","1","NA","NA","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1118,"2","2008","19",3659,3658,464,464,,,,,,,,464,0,0,0,0,,0,,0,0,0,,1,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1278.23","3","2","2","2","1","1","4","1","2","2","1","NA","NA","597.25","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","1","NA","2","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1129,"2","2008","18",3649,3443,0,0,,,,,,,,0,0,0,0,0,,0,,0,206,0,,0,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","4","958.67","2","2","2","1","2","2","1","1","3","2","1","14.7","NA","94.84","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","1","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1161,"1","2008","17",8015,5760,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2255,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","4","958.67","3","3","2","2","1","1","1","1","4","2","1","NA","NA","76.25","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","2","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1165,"2","2008","14",9454,11030,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1576,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1278.23","1","2","2","2","2","2","1","1","3","2","1","NA","NA","93.57","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1",1,,,,,,
"2008","EE",1199,"2","2008","30",3068,3057,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","6","447.38","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","119.83","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","1","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1222,"2","2008","18",13031,10861,0,0,,,,,,,,0,0,0,0,0,,0,,0,2169,0,,0,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","958.67","3","2","2","1","1","2","4","1","4","2","1","NA","NA","218.58","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","2","2","NA","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1224,"1","2008","57",3175,3159,0,0,,,,,,,,0,0,0,0,0,,2,,0,1,0,,14,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1278.23","1","NA","2","2","1","2","1","3","5","2","1","NA","NA","419.2","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","NA","2","2","2","2","1","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1229,"2","2008","9",2649,2643,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,"NA","NA","NA","3","NA","NA","2","1","1","3","1","3","1","1","1","447.38","2","NA","2","2","2","1","4","3","2","2","1","NA","NA","42.5","NA","3","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","2","2","1","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1241,"2","2008","12",2564,2543,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,21,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","3","1","4","1917.35","3","NA","2","2","2","1","4","1","2","2","1","NA","NA","101.11","NA","1","NA","3","2","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1275,"1","2008","12",780,-660,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,1434,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","2","2","2","2","2","2","4","1","4","2","1","NA","NA","127.82","NA","1","NA","1","1","2","NA","NA","2","NA","NA","1","1","2","1","2","2","2","NA","2","2","2","NA","NA","NA","5","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1307,"1","2008","16",3083,3069,0,0,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","3","4","1597.79","3","NA","2","2","2","2","1","1","1","2","1","NA","NA","87.11","NA","3","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1308,"1","2008","12",3938,800,0,0,,,,,,,,0,0,0,0,0,,0,,0,211,0,,2927,"NA","NA","NA","3","NA","1","2","2","2","1","1","1","1","1","3","766.94","3","2","2","2","2","2","4","1","3","1","1","NA","NA","92.03","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1326,"1","2008","18",10250,10249,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,"NA","NA","NA","3","NA","NA","2","2","1","1","1","1","1","2","4","958.67","2","NA","1","1","2","2","1","1","2","1","1","NA","NA","37.71","NA","1","NA","2","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","2","NA","NA","1","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","1",1,,,,,,
"2008","EE",1345,"2","2008","17",759,755,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,"NA","NA","NA","3","NA","3","2","1","2","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","181.19","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","NA","2","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1355,"1","2008","6",6848,5339,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1509,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","2","447.38","2","2","2","2","2","1","4","1","2","2","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","1","2","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1358,"2","2008","16",2341,2330,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","639.12","3","NA","2","2","1","2","1","1","2","2","1","NA","NA","93.63","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","2","1","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1364,"2","2008","17",4232,3555,0,0,,,,,,,,0,0,0,0,0,,5,,0,0,0,,677,"NA","3","NA","2","NA","NA","1","1","1","1","1","1","1","3","3","958.67","2","NA","2","2","2","1","1","1","3","2","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","1","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1391,"2","2008","23",12465,11577,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,888,"NA","NA","NA","3","NA","NA","2","1","1","1","1","2","1","2","2","1278.23","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","164.25","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","2","1","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1402,"1","2008","7",2026,1983,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,40,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","3","3","3","1917.35","2","NA","1","1","2","2","4","1","2","2","2","NA","NA","157.35","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","2","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1404,"2","2008","24",8551,7812,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,739,"NA","NA","NA","2","NA","NA","1","1","1","1","1","1","1","1","3","1278.23","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","90.05","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","NA","2","1","2","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1425,"2","2008","22",6299,5250,0,0,,,,,,,,0,0,0,0,0,,0,,0,1049,0,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","3","1","1","2","511.29","2","2","2","2","2","2","4","1","4","2","1","NA","NA","97.47","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","NA","2","2","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1432,"2","2008","38",2942,2929,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,14,"NA","NA","NA","3","NA","NA","2","2","2","1","1","3","1","1","4","703.03","2","1","2","2","1","2","4","1","2","2","1","NA","NA","78.99","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","1","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1478,"2","2008","16",2804,2693,0,0,,,,,,,,0,0,0,0,0,,0,,0,111,0,,0,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","639.12","2","2","2","1","2","2","4","1","2","2","1","NA","NA","61.99","NA","1","NA","3","1","2","NA","NA","1","2","NA","NA","2","NA","1","NA","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1540,"2","2008","40",2557,2554,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,3,"NA","3","NA","3","NA","2","1","2","1","1","1","1","1","3","4","1278.23","2","3","2","2","2","2","4","1","2","2","1","6.39","NA","80.78","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","2","NA","2","NA","NA","2","NA","NA","NA","5","NA","NA","2","NA","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1543,"1","2008","25",11714,10841,0,0,,,,,,,,0,0,0,0,0,,1,,0,15,0,,857,"NA","NA","NA","3","NA","3","2","1","1","1","1","2","1","2","4","639.12","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","43.72","NA","3","NA","3","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1578,"2","2008","15",12666,11673,0,0,,,,,,,,0,0,0,0,0,,0,,0,993,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","575.2","3","3","2","2","1","2","4","1","4","2","1","NA","NA","158.5","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","NA","2","2","2","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2008","EE",1605,"2","2008","7",2189,1367,0,0,,,,,,,,0,0,0,0,0,,0,,0,821,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","3","1","1","4","319.56","2","2","2","2","1","2","1","1","1","2","1","NA","NA","93.31","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","2","1",1,,,,,,
"2008","EE",1663,"1","2008","14",2642,2632,0,0,,,,,,,,0,0,0,0,0,,0,,0,10,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1917.35","2","3","2","1","2","2","3","1","1","2","1","NA","NA","88.01","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","1","NA","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1667,"1","2008","11",2085,2073,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,12,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","3","3","383.47","1","NA","2","2","2","2","3","1","2","2","1","NA","NA","496.66","NA","3","NA","3","1","2","NA","NA","2","NA","NA","NA","2","2","1","NA","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1690,"1","2008","17",2764,2758,0,0,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1278.23","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","122.9","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","NA","2","NA","NA","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1693,"2","2008","35",3228,3160,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,65,"NA","NA","NA","3","NA","3","1","2","2","1","1","1","1","1","4","958.67","3","NA","2","1","1","2","3","1","2","2","1","NA","NA","37.07","NA","3","NA","1","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1705,"2","2008","20",1072,490,0,0,,,,,,,,0,0,0,0,1072,,0,,0,0,0,,582,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","162.4","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","1","2","2","2","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1709,"2","2008","17",2771,2767,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,0,"NA","3","NA","3","NA","3","2","1","1","1","1","3","1","2","4","1278.23","2","3","2","2","2","2","2","1","2","2","1","NA","NA","115.04","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1718,"1","2008","43",3440,3439,0,0,,,,,,,,0,0,211,88,0,,2,,0,1,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1150.41","3","3","2","2","2","1","4","3","3","2","1","NA","NA","373.88","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","1","2","NA","1","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1719,"2","2008","16",2743,2564,0,0,,,,,,,,0,0,0,0,0,,0,,0,20,0,,159,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","4","1","2","1","1","NA","NA","419.2","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","2","NA","2","2","2","NA","2","2","NA","NA","3","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","1",1,,,,,,
"2008","EE",1768,"1","2008","6",8853,6347,0,0,,,,,,,,0,0,0,0,0,,77,,0,0,0,,2506,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","543.25","3","2","2","2","2","2","1","3","2","2","1","NA","NA","136.96","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","1","2","1","NA","NA","2","2","2","2","2","NA","NA","NA","5","NA","NA","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1790,"1","2008","16",3768,3751,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","958.67","2","NA","2","1","2","2","4","1","3","1","1","NA","NA","0","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","2","2","2","2","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1792,"2","2008","21",5486,5476,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","3","3","1917.35","2","NA","2","2","1","2","4","2","3","2","1","NA","NA","142.84","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","1","1","2","NA","2","NA","2","2","2","NA","NA","NA","5","NA","NA","2","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1797,"1","2008","14",26218,25808,0,0,,,,,,,,0,0,0,0,0,,0,,0,410,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","1","1","2","2","1","319.56","NA","359.89","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","2","2","2","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1823,"1","2008","18",2639,2638,0,0,,,,,,,,0,0,0,0,0,,1,,0,1,0,,0,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","1278.23","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","102.26","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","NA","1","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1898,"1","2008","13",1648,1642,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,"NA","NA","NA","3","NA","NA","2","1","2","1","2","1","1","1","4","319.56","2","NA","2","2","1","2","4","1","3","2","1","NA","NA","232.64","NA","1","NA","1","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1923,"2","2008","20",7608,4916,0,0,,,,,,,,0,0,0,0,0,,0,,0,2692,0,,0,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","319.56","2","NA","2","2","2","2","4","3","3","2","1","NA","NA","356.18","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","2","1","2","2","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",1932,"2","2008","11",2094,2089,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,5,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","958.67","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","71.84","NA","1","NA","3","1","2","NA","NA","1","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2000,"2","2008","18",19607,17597,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,2010,"NA","NA","NA","3","NA","NA","2","1","2","1","1","3","1","1","4","639.12","2","NA","2","2","2","2","2","1","2","2","1","NA","NA","77.01","NA","1","NA","3","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","1","2","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2035,"1","2008","16",3092,2484,0,0,,,,,,,,0,0,0,0,0,,17,,0,0,0,,608,"NA","NA","NA","3","NA","3","2","1","2","1","1","1","1","1","4","639.12","2","NA","2","1","2","1","4","1","3","2","1","NA","NA","356.18","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","1","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2077,"1","2008","17",5159,1216,0,0,,,,,,,,0,0,0,0,0,,2,,0,11,0,,3933,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","5","575.2","3","3","2","2","2","2","1","1","4","2","1","NA","NA","158.5","NA","1","NA","3","1","2","NA","NA","2","NA","NA","NA","2","NA","1","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1",1,,,,,,
"2008","EE",2088,"2","2008","37",2963,2961,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","2","3","766.94","3","2","2","2","2","1","3","1","4","2","1","NA","NA","65.83","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","NA","1","NA","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA","1",1,,,,,,
"2008","EE",2104,"1","2008","10",3079,3078,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","639.12","1","3","2","2","2","2","4","1","1","2","1","NA","NA","89.8","NA","1","NA","1","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2117,"1","2008","11",2681,2667,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,14,"NA","NA","NA","3","NA","NA","1","1","1","1","1","3","1","2","3","958.67","2","NA","2","2","2","1","3","1","1","1","1","NA","NA","278.34","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","1","NA","2","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2159,"1","2008","33",2618,2573,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,45,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","3","4","319.56","2","2","2","2","2","2","1","1","2","2","1","NA","NA","203.11","NA","1","NA","1","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2188,"2","2008","9",5095,3954,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1141,"NA","3","NA","3","NA","NA","2","1","1","1","1","1","1","1","4","1150.41","1","NA","2","1","2","2","2","1","3","2","1","NA","NA","195.95","NA","3","NA","1","1","2","NA","NA","1","NA","NA","NA","1","2","NA","2","NA","2","2","2","2","2","NA","NA","1","NA","NA","NA","2","5","4","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2008","EE",2200,"1","2008","17",17552,12512,0,0,,,,,,,,0,0,0,0,0,,0,,0,34,0,,5007,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","1","3","1597.79","3","2","2","2","2","2","4","1","2","2","1","319.56","NA","141.24","NA","1","NA","1","1","2","NA","NA","1","2","NA","NA","2","2","1","2","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
