"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PY021G","PY030G","PX020","PX050","PX010","PL110","PL111"
"2008","EE",13581,123.100758853288,"NA","1","2008","19","3",1935,"2","4","3","Other","2","NA","2","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","5","6","6","6","6","6","6","6","6","6","2","6","2","1","3","2","NA","2","NA",0,0,25,0,0,1,0,0,36,0,0,2341,0,0,0,0,1,1358,"1",0,3973,72,"1","1","","NA"
"2008","EE",13641,123.100758853288,"NA","2","2008","12","2",1949,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","4","NA","12","0","NA","3","3","1","2","2","NA","10","16","2","1","1","1","6","6","2","1","1","6","1","1","3","1","3","2","NA","2","NA",0,0,92,4227,157,1,0,0,77,0,0,0,0,0,0,0,1,1364,"1",0,1996,58,"1","1","c+d+e","j"
"2008","EE",13911,123.100758853288,"NA","2","2008","13","1",1968,"1","2","1","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","11","1","2","2","NA","1","18","1","1","1","2","1","1","1","1","1","1","1","1","2","2","3","2","NA","1","NA",0,0,31,12465,0,1,0,0,0,0,0,0,0,0,0,0,1,1391,"1",0,202,39,"1","1","h","f"
"2008","EE",14021,123.100758853288,"NA","1","2008","19","1",1927,"1","2","3","EE","2","NA","1","5","NA","NA","2","NA","3","8","NA","6","0","NA","NA","NA","1","2","NA","NA","4","24","7","6","6","6","8","6","6","8","7","6","6","1","2","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2025,0,0,0,0,1,1402,"1",0,1788,80,"1","1","","NA"
"2008","EE",14041,123.100758853288,"NA","2","2008","10","4",1940,"2","5","2","EE","2","NA","5","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","13","1","2","2","2","NA","18","1","1","1","1","1","1","3","1","1","6","1","1","2","2","3","2","NA","2","NA",0,0,97,0,0,1,256,0,0,0,0,8551,0,0,0,0,1,1404,"1",0,0,67,"5","1","l","b-e"
"2008","EE",14251,123.100758853288,"NA","2","2008","15","3",1950,"1","2","1","Other","2","NA","3","1","NA","NA","NA","NA","3","8","40","12","0","NA","NA","11","1","2","2","NA","NA","19","1","3","1","1","1","1","1","1","1","1","1","1","4","2","3","2","NA","2","NA",0,0,0,6034,0,1,0,0,0,0,0,0,0,265,0,0,1,1425,"1",0,2020,57,"8","1","f","b-e"
"2008","EE",14321,123.100758853288,"NA","1","2008","9","3",1935,"1","2","1","EE","2","NA","2","5","NA","1","NA","NA","3","8","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","17","6","1","1","6","1","6","1","6","6","8","6","6","NA","1","3","2","6","2","NA",767,0,0,0,0,1,0,0,10,0,0,2941,0,0,0,0,1,1432,"1",0,2820,72,"1","1","","NA"
"2008","EE",14781,123.100758853288,"NA","2","2008","8","1",1931,"2","4","3","EE","2","NA","3","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","1","2","2","NA","NA","18","6","6","7","2","6","6","8","6","6","6","6","6","3","1","3","2","NA","2","NA",0,0,50,0,0,1,0,0,0,0,0,2804,0,0,0,0,1,1478,"1",0,0,76,"1","1","","NA"
"2008","EE",15401,123.100758853288,"NA","2","2008","22","2",1939,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","NA","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","NA","6","8","6","6","6","2","1","6","6","6","6","4","2","2","2","NA","2","NA",0,0,0,0,0,1,0,0,9,0,0,2556,0,0,0,0,1,1540,"1",0,2709,68,"1","1","","NA"
"2008","EE",15431,123.100758853288,"NA","2","2008","18","3",1943,"2","1","3","EE","2","NA","3","2","NA","NA","NA","NA","3","3","48","12","0","NA","NA","15","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","3","2","2","3","2","NA","2","NA",0,0,0,3627,0,1,0,0,0,0,0,8085,0,0,0,0,1,1543,"1",0,0,64,"6","1","c+d+e","q"
"2008","EE",15781,123.100758853288,"NA","1","2008","12","2",1978,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","1","0 - 1","40","12","0","NA","NA","13","1","2","2","NA","NA","24","1","1","8","1","3","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,97,12666,642,1,0,0,0,0,0,0,0,0,0,0,1,1578,"1",0,0,29,"1","1","o+p+q","g"
"2008","EE",16051,123.100758853288,"NA","2","2008","13","4",1947,"1","2","3","EE","2","NA","3","5","NA","1","NA","NA","3","7","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","16","6","6","6","6","6","7","1","6","6","6","6","8","4","2","2","2","NA","2","NA",0,0,78,0,0,1,0,0,10,0,0,2189,0,0,0,0,1,1605,"1",0,2210,60,"5","1","","NA"
"2008","EE",16631,123.100758853288,"NA","NA","2008","16","2",1932,"2","4","3","Other","2","NA","5","5","NA","NA","2","NA","3","2","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","23","6","8","6","6","4","8","6","6","6","6","6","8","2","1","2","2","NA","2","NA",0,0,0,0,0,1,249,0,0,0,0,2642,0,0,0,0,1,1663,"1",0,6575,75,"1","1","","NA"
"2008","EE",16671,123.100758853288,"NA","1","2008","10","2",1968,"1","3","1","EE","2","NA","3","6","NA","1","2","NA","3","6","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","19","6","6","8","6","8","6","7","6","6","6","6","8","5","1","3","2","NA","1","NA",0,0,0,1158,345,1,0,0,28,0,0,0,0,0,581,0,1,1667,"1",345,4895,39,"1","1","","NA"
"2008","EE",16901,123.100758853288,"NA","1","2008","18","3",1936,"1","5","3","EE","2","NA","3","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","11","1","2","NA","NA","10","18","6","6","6","6","5","6","1","6","8","6","6","6","2","1","1","1","NA","2","NA",0,0,15,0,0,1,0,0,0,0,0,2764,0,0,0,0,1,1690,"1",0,1995,71,"1","1","","NA"
"2008","EE",16931,123.100758853288,"NA","1","2008","17","1",1928,"2","4","3","EE","2","NA","5","5","NA","NA","NA","NA","3","5","40","12","4","NA","NA","NA","1","2","NA","NA","NA","19","1","2","1","2","1","1","1","6","6","4","1","1","3","1","3","2","NA","2","1",0,0,68,0,0,1,0,0,10,0,0,3228,0,0,0,0,1,1693,"1",0,766,79,"1","1","g","NA"
"2008","EE",17051,123.100758853288,"NA","1","2008","17","3",1985,"1","1","1","EE","1","3","3","3","NA","2","2","NA","NA",,"NA","0","0","NA","1","5","NA","NA","NA","NA","3","NA","8","7","5","3","7","8","8","7","8","7","3","7","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,1705,"1",0,0,22,"1","1","","NA"
"2008","EE",17091,123.100758853288,"NA","2","2008","8","4",1927,"1","4","2","Other","2","NA","3","5","NA","1","2","NA","3","9","NA","0","NA","NA","NA","NA","1","2","2","NA","NA","15","6","6","6","6","6","6","6","2","6","1","6","NA","5","1","1","2","NA","2","NA",0,0,60,0,0,1,0,0,1,0,0,2771,0,0,0,0,1,1709,"1",0,2205,80,"1","1","o+p+q","NA"
"2008","EE",17181,123.100758853288,"NA","2","2008","14","3",1933,"2","4","1","EE","2","NA","2","5","NA","1","NA","NA","2","5","NA","0","0","NA","NA","12","1","2","2","3","NA","16","1","6","2","6","4","2","3","8","1","6","1","6","3","1","3","2","2","2","NA",0,0,0,0,0,1,0,0,0,0,0,3139,0,0,0,0,1,1718,"1",0,0,74,"1","1","","NA"
"2008","EE",17191,123.100758853288,"NA","2","2008","11","2",1980,"1","1","1","EE","2","NA","3","1","NA","1","2","NA","3","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","19","6","6","6","8","6","6","6","6","2","1","6","6","4","1","2","2","NA","1","NA",0,0,98,2665,0,1,0,0,0,0,0,0,0,78,0,0,1,1719,"1",0,0,27,"1","1","","b-e"
"2008","EE",17681,123.100758853288,"NA","1","2008","41","1",1982,"1","1","1","EE","2","5","5","1","NA","1","NA","NA","3","2","35","12","0","NA","NA","11","NA","1","2","NA","NA","18","1","1","1","2","1","7","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,8633,0,1,0,0,0,0,0,0,0,143,0,0,1,1768,"1",0,0,25,"1","1","i","k"
"2008","EE",17901,123.100758853288,"NA","1","2008","20","2",1940,"2","5","2","Other","2","NA","5","5","NA","NA","NA","NA","3","2","40","12","0","NA","NA","NA","1","1","NA","NA","1","18","5","1","1","3","6","1","1","1","2","6","1","3","4","2","3","2","2","2","1",0,0,0,0,0,1,0,0,174,0,0,3768,0,0,0,0,1,1790,"1",0,0,67,"1","1","a+b","NA"
"2008","EE",17921,123.100758853288,"NA","2","2008","18","2",1940,"2","4","1","EE","2","NA","2","5","NA","NA","NA","NA","3","9","40","0","0","NA","NA","11","1","2","NA","NA","NA","19","6","1","8","1","6","1","6","1","2","8","6","1","2","2","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,5486,0,0,0,0,1,1792,"1",0,766,67,"1","1","m","NA"
"2008","EE",17971,123.100758853288,"NA","2","2008","17","1",1962,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","9","40","12","0","NA","NA","13","1","2","2","NA","NA","18","8","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,52,26218,0,1,0,0,134,0,0,0,0,0,0,0,1,1797,"1",0,0,45,"1","1","k","o"
"2008","EE",18231,123.100758853288,"NA","2","2008","9","3",1929,"2","4","1","Other","2","NA","2","5","NA","1","2","NA","3","5","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","6","1","6","6","6","8","6","6","6","1","6","8","4","1","1","2","NA","1","NA",0,0,0,0,0,1,0,0,20,0,0,2638,0,0,0,0,1,1823,"1",0,393,78,"1","1","","NA"
"2008","EE",18981,123.100758853288,"NA","2","2008","17","4",1945,"2","2","3","EE","2","5","3","5","NA","2","1","NA","3","5","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","7","7","6","7","7","7","7","5","7","6","7","7","1","1","3","2","NA","1","NA",0,0,11,248,0,1,0,0,23,0,0,1400,0,0,0,0,1,1898,"1",0,3149,62,"1","1","","NA"
"2008","EE",19231,123.100758853288,"NA","1","2008","16","4",1979,"2","5","1","Other","2","NA","4","1","NA","NA","NA","NA","3","4","40","12","0","NA","NA","7","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","2","NA","2","NA",0,0,0,7574,68,1,0,0,3,0,0,0,0,34,0,0,1,1923,"1",0,0,28,"1","1","i","g"
"2008","EE",19321,123.100758853288,"NA","1","2008","10","2",1927,"2","4","3","EE","NA","NA","1","5","NA","NA","2","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","20","6","6","8","6","6","6","NA","6","6","1","6","1","4","2","3","2","NA","2","NA",0,0,43,0,0,1,0,0,182,0,0,2092,0,0,0,0,1,1932,"1",0,0,80,"1","1","","NA"
"2008","EE",20001,123.100758853288,"NA","1","2008","5","3",1965,"2","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","NA","NA","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","2","1","1","1","2","3","2","NA","2","NA",0,0,0,19367,440,1,767,0,0,0,0,0,0,0,0,0,1,2000,"1",238,2734,42,"7","1","l","b-e"
"2008","EE",20351,123.100758853288,"NA","1","2008","6","3",1934,"2","4","3","EE","2","NA","2","5","NA","1","2","NA","3","4","NA","0","0","NA","NA","NA","1","2","2","NA","NA","20","6","6","6","6","6","6","2","6","8","1","6","6","3","2","3","2","NA","1","NA",0,0,75,0,0,1,0,0,0,0,0,3075,0,0,0,0,1,2035,"1",0,777,73,"6","1","","NA"
"2008","EE",20771,123.100758853288,"NA","2","2008","15","2",1960,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","5","33","0","0","NA","NA","13","1","2","NA","NA","NA","21","6","6","1","1","6","1","6","6","6","3","1","1","3","2","3","2","6","2","NA",0,0,0,5158,0,1,0,0,0,0,0,0,0,0,0,0,1,2077,"1",0,996,47,"7","1","g","g"
"2008","EE",20881,123.100758853288,"NA","1","NA","10","1",1941,"2","4","1","EE","2","NA","3","5","NA","1","2","NA","2","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","18","6","6","2","6","1","6","6","6","6","6","8","1","4","1","2","2","NA","2","NA",128,0,0,0,0,1,26,0,0,0,0,2963,0,0,0,0,1,2088,"1",0,2205,66,"1","1","","NA"
"2008","EE",21041,123.100758853288,"NA","2","2008","7","1",1927,"2","4","3","EE","2","NA","3","5","NA","1","2","NA","3","3","NA","6","0","NA","NA","NA","1","2","NA","NA","NA","18","5","6","1","3","6","6","1","8","6","6","6","6","3","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,12,0,0,3079,0,0,0,0,1,2104,"1",0,2554,80,"1","1","","NA"
"2008","EE",21171,123.100758853288,"NA","1","2008","11","2",1927,"1","2","3","EE","2","NA","2","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","1","2","2","NA","NA","17","8","4","6","7","6","7","6","8","6","6","6","6","4","2","2","2","NA","2","NA",0,0,81,0,0,1,0,0,131,0,0,2681,0,0,0,0,1,2117,"1",0,1864,80,"1","1","","NA"
"2008","EE",21591,123.100758853288,"NA","1","2008","8","4",1927,"2","4","1","EE","2","NA","1","5","NA","NA","2","NA","3","4","NA","8","0","NA","NA","12","1","2","NA","NA","10","16","6","6","6","6","6","6","8","6","5","6","6","1","NA","1","3","1","NA","2","NA",0,0,0,0,0,1,230,0,19,0,0,2618,0,0,0,0,1,2159,"1",0,6575,80,"1","1","","NA"
"2008","EE",21881,123.100758853288,"NA","1","2008","20","2",1967,"2","5","3","Other","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","40","12","0","NA","NA","13","1","2","2","NA","NA","19","1","1","1","1","7","1","1","4","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,9,3910,1896,1,160,0,153,0,0,0,0,0,0,0,1,2188,"1",1185,1869,40,"6","1","a+b","b-e"
"2008","EE",22001,123.100758853288,"NA","2","2008","18","1",1977,"1","1","3","EE","1","NA","3","1","NA","NA","NA","NA","3","5","40","12","0","NA","NA","13","1","1","1","NA","NA","18","1","1","1","1","1","1","1","1","3","1","1","1","1","2","3","2","NA","2","NA",0,0,0,17552,0,1,0,0,0,0,0,0,0,0,0,0,1,2200,"1",0,0,30,"1","1","c+d+e","i"
"2008","EE",22281,123.100758853288,"NA","2","2008","10","3",1977,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","1","7","40","12","0","NA","NA","13","1","2","2","1","NA","21","1","4","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,4,23689,984,1,0,0,58,0,0,0,0,0,0,0,1,2228,"1",0,0,30,"1","1","g","f"
"2008","EE",23211,123.100758853288,"NA","2","2008","4","1",1941,"2","2","3","EE","2","NA","2","5","NA","NA","2","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","19","6","1","6","6","6","6","6","6","6","6","6","6","5","1","3","2","2","2","1",0,0,10,0,0,1,0,0,0,0,0,2821,0,0,0,0,1,2321,"1",0,0,66,"1","1","","NA"
"2008","EE",23801,123.100758853288,"NA","1","2008","8","4",1958,"2","1","1","Other","1","NA","3","1","NA","2","NA","NA","3","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","11","NA","7","8","7","8","1","8","8","5","7","8","3","8","NA","NA","3","1","NA","2","NA",0,0,8,441,0,1,0,0,4,0,0,0,0,0,0,0,1,2380,"1",0,1149,49,"6","1","","r-u"
"2008","EE",23911,123.100758853288,"NA","1","2008","12","2",1960,"2","2","3","Other","2","NA","3","1","NA","2","2","NA","3","4","NA","2","0","NA","NA","NA","NA","2","2","NA","NA","NA","8","3","1","2","7","7","7","5","8","7","8","8","2","2","3","2","NA","2","NA",0,0,0,1368,114,1,153,0,131,0,0,0,0,0,0,0,1,2391,"1",100,2410,47,"6","1","","h"
"2008","EE",23921,123.100758853288,"NA","1","2008","6","2",1929,"2","4","2","EE","2","NA","3","5","NA","NA","2","NA","3","5","NA","0","0","NA","NA","13","1","2","NA","NA","NA","22","6","6","6","6","6","6","6","6","6","6","2","6","3","2","3","2","NA","2","NA",0,0,69,0,0,1,0,0,3,0,0,1864,0,0,0,0,1,2392,"1",0,2205,78,"6","1","","NA"
"2008","EE",24211,123.100758853288,"NA","1","2008","26","4",1946,"2","2","3","EE","2","NA","3","5","NA","1","2","NA","3","5","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","6","6","6","6","6","6","6","6","6","6","6","3","1","3","2","2","2","NA",0,0,0,0,0,1,0,0,0,0,0,2296,0,0,0,0,1,2421,"1",0,0,61,"6","1","","NA"
"2008","EE",24951,123.100758853288,"NA","1","2008","9","1",1960,"2","5","2","EE","1","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","NA","12","1","2","2","NA","NA","17","1","1","1","1","1","1","1","3","1","1","2","1","NA","2","3","2","NA","2","NA",0,537,78,11178,0,1,0,0,2,0,0,0,0,0,0,0,1,2495,"1",0,447,47,"6","1","f","q"
"2008","EE",24971,123.100758853288,"NA","2","2008","16","4",1929,"2","2","2","EE","2","NA","1","5","NA","1","NA","NA","3","3","40","12","0","NA","NA","13","1","2","2","NA","NA","16","1","1","6","1","1","1","6","1","1","1","1","5","2","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,88,0,0,3229,0,0,0,0,1,2497,"1",0,0,78,"1","1","","NA"
"2008","EE",25031,123.100758853288,"NA","1","2008","4","3",1959,"1","2","3","EE","2","NA","3","1","NA","NA","2","NA","3","3","40","6","0","NA","NA","13","1","1","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","1","NA","2","NA",0,0,5,16625,226,1,60,0,0,0,0,0,0,1018,7623,0,1,2503,"1",0,2588,48,"1","1","o+p+q","h"
"2008","EE",25151,123.100758853288,"NA","2","2008","15","1",1982,"1","1","3","EE","2","NA","5","4","NA","2","2","NA","NA","0 - 1","NA","0","0","NA","NA","NA","1","NA","NA","NA","NA","NA","8","7","7","7","2","7","7","7","7","3","8","7","NA","2","3","2","2","2","NA",1005,0,91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2515,"1",0,2161,25,"1","1","","NA"
"2008","EE",25211,123.100758853288,"NA","1","2008","10","3",1986,"2","2","3","EE","2","NA","2","2","NA","1","NA","NA","3","9","40","0","0","NA","NA","12","1","2","1","NA","NA","18","2","1","6","2","1","3","2","1","1","1","6","1","2","2","3","2","1","1","NA",64,0,0,3555,0,1,26,0,0,0,0,0,0,0,0,0,1,2521,"1",0,1197,21,"7","1","g","r-u"
"2008","EE",25331,123.100758853288,"NA","2","2008","19","3",1985,"1","1","2","EE","1","5","3","1","NA","1","NA","NA","NA","9","NA","0","0","NA","3","NA","1","NA","NA","NA","NA","NA","7","8","7","7","1","6","8","5","7","5","7","7","2","2","3","2","NA","2","NA",96,0,5,0,0,1,0,0,30,0,0,0,0,0,976,0,1,2533,"1",0,0,22,"1","1","g","l-n"
"2008","EE",25411,123.100758853288,"NA","NA","2008","27","3",1936,"2","2","2","EE","2","NA","5","5","NA","1","2","NA","3","8","40","0","0","NA","NA","NA","1","2","NA","NA","NA","16","8","1","6","6","6","6","6","6","6","6","3","6","4","1","2","1","NA","1","NA",0,0,0,0,0,1,0,0,0,0,0,2920,0,0,0,0,1,2541,"1",0,2205,71,"6","1","","NA"
"2008","EE",25491,123.100758853288,"NA","1","2008","8","1",1943,"2","2","2","EE","2","NA","2","5","NA","1","2","NA","3","8","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","NA","6","6","1","1","6","6","8","6","8","6","8","6","3","1","2","2","NA","2","NA",0,0,53,0,0,1,0,0,0,0,0,2366,0,0,0,0,1,2549,"1",0,3808,64,"1","1","","NA"
"2008","EE",25581,123.100758853288,"NA","2","2008","22","2",1982,"1","1","1","EE","2","NA","1","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","12","1","2","1","NA","NA","17","1","1","1","1","1","1","1","2","3","1","1","1","NA","2","3","2","2","2","NA",294,0,0,7669,1293,1,0,0,0,0,0,0,0,110,0,0,1,2558,"1",0,0,25,"1","1","l","b-e"
"2008","EE",25651,123.100758853288,"NA","1","2008","6","1",1944,"2","3","1","EE","2","NA","3","1","NA","NA","NA","NA","3","4","40","12","0","NA","NA","14","1","1","2","NA","NA","16","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",64,0,0,5657,0,1,0,0,2,0,0,4395,0,0,0,0,1,2565,"1",0,0,63,"1","1","k","h"
"2008","EE",25941,123.100758853288,"NA","2","2008","7","1",1943,"1","2","2","EE","2","NA","2","5","NA","1","2","NA","1","9","20","0","0","NA","NA","NA","1","2","NA","NA","NA","23","6","2","6","8","6","6","6","NA","6","NA","6","1","3","2","1","2","NA","1","NA",1764,383,84,0,0,1,0,0,0,0,0,2823,0,0,0,0,1,2594,"1",0,0,64,"1","1","","NA"
"2008","EE",26191,123.100758853288,"NA","2","2008","11","3",1927,"2","4","3","EE","2","NA","3","5","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","19","6","6","6","6","6","6","1","6","6","6","6","1","3","2","2","2","NA","2","NA",0,0,3,0,0,1,0,0,0,0,0,2555,0,0,0,0,1,2619,"1",0,2582,80,"1","1","","NA"
"2008","EE",26491,123.100758853288,"NA","1","2008","6","1",1984,"2","1","1","EE","1","NA","3","3","NA","NA","2","2","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","10","17","7","7","9","7","7","7","3","8","7","8","8","1","2","2","3","2","NA","1","NA",0,0,0,0,0,1,0,1099,0,0,0,0,0,0,0,0,1,2649,"1",0,0,23,"7","1","","NA"
"2008","EE",26551,123.100758853288,"NA","2","2008","24","1",1975,"2","2","1","EE","2","NA","5","8","NA","NA","NA","NA","3","3","40","12","0","NA","NA","13","1","NA","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,149,9714,0,1,0,0,50,0,0,0,0,2767,0,0,1,2655,"1",0,0,32,"7","1","l","NA"
"2008","EE",26671,123.100758853288,"NA","2","2008","23","4",1932,"1","2","3","EE","1","NA","3","5","NA","2","2","NA","3","8","40","0","0","NA","NA","NA","NA","2","NA","NA","NA","21","6","6","6","8","6","6","6","6","6","6","6","6","2","1","2","2","NA","2","NA",0,0,0,0,0,1,0,0,93,0,0,2786,0,0,0,0,1,2667,"1",0,1582,75,"1","1","","NA"
"2008","EE",26871,123.100758853288,"NA","2","2008","7","1",1983,"2","1","1","EE","2","5","2","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","11","NA","2","8","8","7","7","8","7","8","7","7","8","7","2","2","3","2","NA","2","NA",499,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,1,2687,"1",0,5622,24,"1","1","","NA"
"2008","EE",27091,123.100758853288,"NA","2","2008","19","2",1942,"2","4","3","EE","2","NA","2","5","NA","1","NA","NA","3","5","40","0","0","NA","NA","12","1","1","NA","NA","NA","33","6","5","6","1","1","6","6","6","1","1","1","1","2","2","1","2","NA","2","NA",0,0,4,0,0,1,0,0,0,0,0,3165,0,0,0,0,1,2709,"1",0,4480,65,"1","1","g","NA"
"2008","EE",27211,123.100758853288,"NA","1","2008","18","2",1958,"2","5","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","4","NA","NA","12","1","1","2","NA","NA","18","1","5","1","1","1","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,2203,0,1,0,0,14,0,0,0,0,3397,0,0,1,2721,"1",0,0,49,"1","1","i","q"
"2008","EE",27221,123.100758853288,"NA","1","2008","16","1",1929,"2","4","3","EE","2","NA","2","5","NA","1","2","NA","3","9","30","0","0","NA","NA","13","1","2","NA","NA","NA","18","1","7","6","6","6","6","6","8","6","6","6","6","4","1","3","2","NA","2","NA",0,0,0,0,0,1,0,0,0,0,0,2535,0,0,0,0,1,2722,"1",0,0,78,"1","1","","NA"
"2008","EE",27741,123.100758853288,"NA","2","2008","6","1",1984,"1","1","3","EE","2","NA","3","1","NA","NA","2","NA","3","7","40","12","0","NA","NA","15","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,8368,0,1,0,0,30,0,0,0,0,0,0,0,1,2774,"1",0,2037,23,"1","1","c+d+e","b-e"
"2008","EE",27901,123.100758853288,"NA","2","2008","17","4",1963,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","NA","12","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,7,9008,0,1,0,0,112,0,0,0,0,0,0,0,1,2790,"1",0,0,44,"1","1","g","r-u"
"2008","EE",28341,123.100758853288,"NA","1","2008","12","2",1936,"2","2","3","EE","2","NA","2","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","1","2","NA","NA","NA","17","6","7","6","6","6","6","3","1","6","6","1","6","4","1","2","2","NA","2","NA",0,0,37,0,0,1,0,0,89,0,0,3021,0,0,0,0,1,2834,"1",0,716,71,"6","1","","NA"
