"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","EE",1398,"1","2007","17",3718,2196,0,0,,,,,,0,0,0,0,0,5,,0,0,0,1522,"NA","2","2","2","1","1","1","1","1","1","1","4","958.67","3","1","2","2","2","2","1","1","6","2","1","NA","NA","35.79","1","1","2","1","1","1","1","2","2","2","4","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1405,"2","2007","46",16352,12172,0,0,,,,,,0,0,0,0,0,0,,0,133,0,4048,"NA","2","NA","1","1","1","1","1","1","1","1","6","351.51","2","3","2","2","1","2","1","1","6","2","1","NA","NA","95.87","1","1","2","1","2","1","1","2","1","3","3","2","3","3","4","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",1450,"2","2007","25",1155,1134,0,0,,,,,,0,0,0,0,0,1155,,0,0,0,21,"NA","2","2","2","1","1","1","1","1","1","3","3","549.64","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","95.87","1","1","2","1","1","1","1","2","2","3","4","3","3","3","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1470,"1","2007","38",8431,8315,0,0,,,,,,0,0,0,0,0,0,,0,1,115,0,"NA","2","2","1","1","1","1","1","1","1","1","4","319.56","1","1","2","1","1","2","1","1","3","2","1","NA","NA","108.65","2","1","2","1","1","1","1","2","2","4","3","3","4","3","4","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",1511,"1","2007","8",1317,1311,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","2","1","1","1","1","1","1","1","1","3","1597.79","2","NA","2","2","1","2","3","1","3","2","2","NA","NA","95.87","1","1","2","1","2","1","1","2","1","4","3","1","1","2","2","3","1","NA","1",1,,,,,,,,,,
"2007","EE",1514,"2","2007","15",8978,8263,0,0,,,,,,0,0,0,0,0,0,,0,715,0,0,"NA","2","NA","1","1","2","1","1","1","1","1","4","447.38","1","NA","2","1","2","1","4","1","2","1","2","NA","NA","57.52","1","1","2","1","2","2","1","2","1","3","2","3","4","2","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1549,"1","2007","14",2341,2333,0,0,,,,,,0,0,0,0,0,0,,0,0,0,7,"NA","2","NA","2","1","1","1","1","2","1","1","4","1597.79","3","NA","2","2","2","1","2","1","2","2","1","NA","NA","44.74","1","1","2","1","1","1","1","2","1","3","3","3","3","3","2","NA","2","3","1",1,,,,,,,,,,
"2007","EE",1575,"2","2007","11",5200,4588,0,0,,,,,,0,0,0,0,0,0,,0,0,0,611,"2","2","2","2","1","1","1","1","1","1","1","4","5112.93","2","2","2","2","2","2","3","1","6","2","1","NA","NA","128.59","1","1","2","1","1","1","2","2","1","2","3","3","2","2","3","NA","2","1","1",1,,,,,,,,,,
"2007","EE",1632,"1","2007","27",4874,2659,0,0,,,,,,0,0,0,0,0,0,,0,2215,0,0,"2","2","NA","2","1","1","1","1","1","1","1","3","958.67","2","2","2","1","2","2","4","1","2","2","1","NA","NA","255.65","1","1","2","1","1","2","2","2","2","2","3","4","4","4","3","3","2","3","1",1,,,,,,,,,,
"2007","EE",1636,"2","2007","13",2165,1927,0,0,,,,,,0,0,0,0,0,0,,0,0,0,238,"NA","2","2","1","1","2","1","1","1","1","3","4","1917.35","2","3","2","2","2","2","4","1","4","1","1","NA","NA","127.82","2","1","2","1","2","1","1","2","1","1","3","3","3","3","3","NA","1","5","1",1,,,,,,,,,,
"2007","EE",1659,"2","2007","18",13285,12533,0,0,,,,,,0,0,0,0,0,2,,0,0,0,752,"NA","2","NA","2","1","1","1","1","1","1","1","6","1278.23","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","102.26","1","1","2","1","1","2","1","2","1","3","3","2","4","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1661,"2","2007","11",2426,2432,0,0,,,,,,0,0,0,0,0,0,,0,0,0,-6,"NA","2","NA","1","1","1","1","1","1","1","1","4","1597.79","3","1","2","2","2","2","1","1","3","2","1","NA","NA","89.48","2","1","1","1","1","1","1","2","2","3","3","3","3","4","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1673,"2","2007","12",3147,3143,0,0,,,,,,0,0,0,0,0,11,,0,4,0,0,"NA","2","NA","2","1","2","1","1","3","1","1","4","255.65","3","NA","2","2","2","2","3","1","4","1","1","NA","NA","95.87","1","1","1","2","1","1","1","2","1","3","4","3","3","3","1","4","2","NA","1",1,,,,,,,,,,
"2007","EE",1677,"1","2007","12",4644,-1586,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6230,"2","2","2","2","1","1","1","1","1","1","1","4","1278.23","2","2","2","2","2","2","3","1","2","2","1","NA","NA","341.93","1","1","1","1","1","1","2","2","1","2","3","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1687,"2","2007","33",2685,2685,0,0,,,,,,0,225,0,0,0,2,,0,0,0,0,"NA","2","NA","2","1","1","1","1","3","1","1","2","255.65","1","3","2","1","1","1","4","1","2","1","1","NA","NA","108.65","2","2","2","1","1","1","1","2","1","2","3","3","3","3","2","NA","1","1","1",1,,,,,,,,,,
"2007","EE",1692,"1","2007","23",9410,6331,0,0,,,,,,0,0,0,0,0,3,,0,3079,0,0,"2","2","2","1","1","1","1","1","1","1","1","3","766.94","3","NA","2","1","1","2","4","1","1","2","1","NA","NA","63.91","1","1","2","2","1","1","2","2","1","2","4","3","3","3","2","4","2","NA","1",1,,,,,,,,,,
"2007","EE",1735,"2","2007","19",2579,2345,0,0,,,,,,0,0,0,0,0,0,,0,22,0,212,"NA","2","NA","2","1","2","1","1","3","3","3","5","1278.23","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","118.24","2","1","2","1","1","1","1","2","2","2","3","4","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1757,"2","2007","16",5932,2708,0,0,,,,,,0,0,0,0,0,10,,0,3224,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","5","1917.35","2","NA","2","2","2","1","1","1","3","1","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","3","3","3","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",1758,"2","2007","13",7056,5957,0,0,,,,,,0,0,0,0,0,0,,0,1,467,631,"NA","1","NA","2","1","2","1","1","3","1","1","4","447.38","3","NA","2","1","2","2","4","1","2","2","1","NA","NA","92.99","1","1","2","1","1","1","1","2","1","3","3","3","1","2","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1763,"2","2007","15",2252,2251,0,0,,,,,,0,0,0,0,0,1,,0,0,0,0,"NA","2","NA","2","1","1","1","1","2","1","1","4","766.94","1","NA","2","2","2","1","3","1","4","2","1","NA","NA","57.52","2","1","2","1","1","2","1","2","1","3","2","3","4","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",1790,"1","2007","20",1234,-1097,0,0,,,,,,0,0,0,0,0,0,,0,11,0,2319,"2","2","2","1","1","1","1","1","1","1","1","4","1597.79","2","2","2","2","2","2","4","1","4","2","1","NA","NA","170","1","1","2","2","1","1","1","2","1","3","3","3","3","4","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",1863,"2","2007","18",2261,2222,0,0,,,,,,0,0,0,0,0,10,,0,0,0,40,"2","2","2","1","1","1","1","1","1","1","1","6","1917.35","1","2","2","2","1","2","4","1","6","2","1","NA","NA","1086.5","1","1","1","1","1","1","1","2","1","3","3","3","2","2","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",1887,"2","2007","17",7019,4041,0,0,,,,,,0,0,0,0,0,26,,0,2978,0,0,"NA","2","2","1","1","1","1","1","1","1","1","5","639.12","3","3","2","1","2","2","1","1","4","2","1","NA","NA","193.01","1","1","2","1","1","1","2","2","1","4","4","3","4","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",1896,"1","2007","21",2651,2648,0,0,,,,,,0,0,0,0,0,286,,0,0,0,3,"NA","2","NA","1","1","1","1","1","1","1","1","5","1597.79","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","192.37","1","1","2","1","1","1","1","2","2","3","3","4","3","2","1","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",1963,"2","2007","28",1994,1985,0,0,,,,,,0,0,0,0,0,2,,0,0,0,8,"NA","2","2","2","1","1","1","1","1","1","1","3","1278.23","3","2","2","2","2","1","4","1","2","2","1","NA","NA","35.79","1","1","2","1","1","2","1","2","1","3","4","3","3","3","4","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",1980,"3","2007","18",10309,7487,0,0,,,,,,0,0,0,0,4564,0,,0,0,0,2822,"NA","2","2","1","1","1","1","1","1","1","1","4","1278.23","3","NA","2","2","2","2","3","1","5","1","1","NA","NA","193.01","1","1","2","1","1","1","2","2","1","4","3","3","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",1998,"2","2007","15",2341,2335,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","NA","2","1","1","1","1","3","1","2","3","639.12","1","NA","2","1","1","2","4","1","2","2","1","NA","NA","31.96","1","2","2","1","NA","2","1","2","1","3","4","3","4","NA","1","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2038,"2","2007","27",1395,-728,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2123,"NA","2","2","2","1","1","1","1","1","1","1","4","1917.35","2","NA","2","1","2","1","4","1","5","2","1","NA","NA","28.76","1","1","2","1","1","1","1","2","1","3","4","2","2","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2048,"1","2007","35",5155,-2196,0,0,,,,,,0,0,0,0,0,0,,0,382,0,6969,"2","2","NA","1","1","1","1","1","1","1","1","4","1597.79","3","3","2","2","2","2","1","1","3","1","1","NA","NA","193.01","1","1","2","1","1","1","1","1","1","4","4","3","3","4","3","4","1","NA","1",1,,,,,,,,,,
"2007","EE",2065,"2","2007","33",4400,4395,0,0,,,,,,0,0,0,0,0,0,,0,5,0,0,"NA","2","2","2","1","2","1","1","3","1","1","2","958.67","2","NA","2","2","1","2","4","1","2","2","1","NA","NA","95.87","1","1","2","2","1","2","1","2","1","2","3","3","3","NA","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2078,"2","2007","32",67,-761,0,0,,,,,,0,0,0,67,0,0,,0,2,0,826,"NA","2","NA","2","1","1","1","1","1","1","3","3","639.12","2","3","2","2","1","1","3","1","5","1","1","NA","NA","31.96","1","1","2","1","2","1","2","2","1","2","3","3","2","NA","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2118,"2","2007","28",2733,2731,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","2","1","1","1","1","1","1","2","4","830.85","2","2","2","1","2","2","4","1","3","2","1","NA","NA","95.87","2","1","2","2","NA","2","1","2","2","3","2","4","4","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2148,"2","2007","25",5592,5495,0,0,,,,,,0,0,0,0,0,0,,0,96,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","4","958.67","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","115.04","2","1","2","1","1","1","2","2","1","3","3","4","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2159,"2","2007","23",2216,2214,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","1","1","1","1","1","1","1","1","4","1022.59","2","3","2","2","1","2","1","1","2","1","1","NA","NA","95.87","1","1","2","1","1","1","1","2","2","3","3","3","4","4","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2187,"2","2007","18",9569,8885,0,0,,,,,,0,0,0,0,0,0,,0,30,0,655,"2","2","NA","1","1","1","1","1","3","1","3","4","766.94","2","2","1","2","2","2","4","1","2","2","1","NA","NA","127.82","1","1","2","1","2","1","1","2","1","1","2","3","4","3","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2278,"1","2007","7",8055,7740,0,0,,,,,,0,0,0,3119,0,0,,0,315,0,0,"NA","2","2","1","1","2","1","1","1","1","1","4","319.56","2","NA","2","1","2","2","NA","1","6","2","1","NA","NA","35.15","1","1","2","1","1","1","1","1","2","1","4","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2335,"1","2007","17",2118,2117,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1,"NA","2","NA","2","1","1","1","1","1","1","1","4","1597.79","2","2","2","1","2","2","1","2","2","2","1","NA","NA","255.65","1","1","2","1","1","1","1","2","1","3","3","3","NA","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2346,"1","2007","21",4446,4442,0,0,,,,,,0,0,0,0,0,0,,0,4,0,0,"NA","2","2","1","1","1","1","1","1","1","3","4","958.67","3","3","2","2","2","2","4","1","6","2","1","NA","NA","95.87","1","1","2","1","1","1","1","2","1","3","3","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2347,"2","2007","19",6003,2990,0,0,,,,,,0,0,0,0,784,0,,0,3012,0,0,"2","2","2","2","1","1","1","1","1","1","1","4","5112.93","2","2","2","2","2","1","4","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","2","2","1","3","3","3","2","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2376,"2","2007","18",2706,2704,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","2","2","1","2","1","1","2","1","3","3","3195.58","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","89.48","1","1","2","1","1","1","1","2","1","3","4","3","3","1","3","NA","2","1","1",1,,,,,,,,,,
"2007","EE",2448,"2","2007","9",4273,3931,0,0,,,,,,0,0,0,0,0,0,,0,342,0,0,"NA","2","NA","2","1","1","1","1","3","1","1","6","1597.79","1","NA","2","2","2","2","1","1","3","2","1","NA","NA","63.91","1","1","1","1","2","1","1","2","1","2","3","3","4","NA","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2450,"2","2007","23",1395,1390,0,0,,,,,,0,0,0,0,0,0,,0,5,0,0,"NA","2","NA","2","1","1","1","1","1","1","2","3","319.56","2","NA","2","2","2","1","4","1","1","2","1","NA","NA","70.3","1","1","2","1","1","2","2","2","1","3","3","3","3","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",2455,"2","2007","17",3698,686,0,0,,,,,,0,0,0,0,0,0,,0,3012,0,0,"2","2","2","1","1","1","1","1","1","1","1","6","1917.35","2","2","2","2","2","2","4","1","2","2","1","NA","NA","341.93","1","1","2","1","1","1","2","2","2","3","2","3","3","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",2469,"1","2007","19",8418,8412,0,0,,,,,,0,0,0,0,0,0,,0,6,0,0,"NA","2","2","2","1","1","1","1","1","1","1","4","1917.35","2","2","2","2","2","2","4","1","2","2","1","NA","NA","1086.5","1","1","1","1","1","1","2","2","1","4","3","3","3","3","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",2474,"2","2007","15",1733,301,0,0,,,,,,0,0,0,0,0,0,,0,1432,0,0,"NA","2","NA","1","1","1","1","1","3","1","3","3","1278.23","3","NA","2","2","2","1","3","1","2","1","1","NA","NA","71.9","1","2","1","1","1","1","2","2","2","4","4","4","4","3","4","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",2478,"2","2007","8",1686,1685,0,0,,,,,,0,0,0,0,0,0,,0,1,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","4","958.67","3","2","2","2","2","2","4","1","5","2","1","NA","NA","95.87","1","1","1","1","1","1","1","2","1","4","3","3","3","4","2","3","1","NA","1",1,,,,,,,,,,
"2007","EE",2487,"3","2007","27",3345,3336,0,0,,,,,,0,0,0,0,0,0,,0,7,0,2,"2","2","2","1","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","70.37","1","1","2","1","1","2","1","2","1","3","3","2","4","1","4","3","2","1","1",1,,,,,,,,,,
"2007","EE",2494,"2","2007","7",2640,2611,0,0,,,,,,0,0,0,0,0,0,,0,30,0,0,"NA","2","NA","2","1","1","1","1","3","1","2","5","319.56","3","NA","2","2","2","2","4","1","2","2","1","159.78","NA","236.47","1","1","2","1","1","1","1","2","1","3","3","3","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2501,"2","2007","20",5928,4894,0,0,,,,,,0,0,0,0,0,3,,0,0,0,1034,"2","2","NA","2","1","1","1","1","1","1","1","3","1597.79","3","NA","2","2","1","2","3","1","6","2","1","NA","NA","351.51","1","1","2","1","1","1","1","2","1","3","3","3","3","2","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2504,"2","2007","11",1943,1898,0,0,,,,,,0,0,0,0,0,1,,0,2,0,44,"NA","2","2","1","1","1","1","1","1","1","1","4","1406.06","2","NA","2","1","2","2","1","1","1","2","1","NA","NA","67.11","1","1","2","1","1","1","1","2","1","2","4","3","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2510,"2","2007","32",11837,9395,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2443,"NA","2","NA","1","1","2","1","1","3","1","1","2","191.73","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","44.74","2","1","2","1","1","1","1","2","1","3","4","3","4","3","2","3","1","NA","1",1,,,,,,,,,,
"2007","EE",2517,"3","2007","27",2001,1639,0,0,,,,,,0,0,0,0,0,0,,0,0,0,361,"NA","2","NA","2","1","1","1","1","2","1","1","3","639.12","1","NA","2","2","2","1","4","1","2","2","1","NA","NA","115.04","1","1","2","1","1","1","1","2","1","4","4","4","1","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2545,"2","2007","17",5846,3010,0,0,,,,,,0,0,0,0,0,0,,0,2836,0,0,"NA","2","2","2","1","1","1","1","1","1","3","5","351.51","3","3","2","2","2","2","4","1","3","2","1","NA","NA","351.51","1","1","1","1","1","1","1","2","2","3","3","4","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2570,"2","2007","19",1,-1905,0,0,,,,,,0,0,0,0,0,1,,0,1905,0,0,"NA","2","NA","2","1","1","1","1","2","2","1","5","703.03","1","NA","2","2","2","2","1","1","4","1","1","NA","NA","63.91","1","1","2","1","1","1","1","2","1","3","3","3","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2600,"2","2007","12",10982,10433,0,0,,,,,,0,0,0,0,0,325,,0,1,0,548,"NA","2","NA","1","1","1","1","1","1","1","1","5","1917.35","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","191.73","1","1","2","1","1","1","1","2","1","4","3","3","3","NA","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2605,"2","2007","34",1891,1850,0,0,,,,,,0,0,0,23,0,0,,0,0,0,40,"2","2","NA","2","1","1","1","3","1","1","3","4","1022.59","2","NA","2","1","2","1","4","1","2","1","1","NA","NA","63.91","1","1","1","1","2","2","1","2","1","3","3","3","3","3","3","4","2","NA","1",1,,,,,,,,,,
"2007","EE",2606,"2","2007","26",3706,2713,0,0,,,,,,0,0,0,0,0,0,,0,0,0,993,"2","2","NA","1","1","1","1","1","1","1","1","3","1597.79","2","3","1","2","1","2","4","1","6","2","1","NA","NA","115.04","1","1","2","1","2","1","1","2","1","2","3","3","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2607,"1","2007","30",0,-3,0,0,,,,,,0,0,0,0,0,0,,0,0,0,3,"NA","2","2","2","1","1","1","1","1","3","1","4","639.12","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","127.82","1","1","2","1","1","1","1","2","1","2","3","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2617,"1","2007","12",2724,2722,0,0,,,,,,0,0,0,0,0,0,,0,0,0,2,"NA","2","NA","1","1","2","1","1","3","1","1","2","255.65","3","NA","2","2","2","2","2","1","1","2","1","NA","NA","127.82","1","1","1","2","1","2","1","2","2","2","4","1","2","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2637,"2","2007","19",7696,6017,0,0,,,,,,0,0,0,0,0,0,,0,0,0,1680,"2","2","2","1","1","1","1","1","1","1","1","5","1917.35","3","3","2","2","2","1","1","1","5","2","1","NA","NA","193.01","1","1","2","1","2","1","2","2","1","4","3","3","4","3","3","3","1","NA","1",1,,,,,,,,,,
"2007","EE",2658,"1","2007","30",1821,1819,0,0,,,,,,0,0,0,0,0,1,,0,2,0,0,"NA","2","NA","2","2","1","1","1","1","1","1","4","1597.79","1","NA","1","2","2","2","1","4","2","1","1","NA","NA","166.17","2","1","2","1","1","2","1","2","1","3","4","NA","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2669,"3","2007","13",2085,2077,0,0,,,,,,0,0,0,0,0,0,,0,3,0,5,"NA","2","NA","2","1","1","1","1","1","1","1","4","639.12","2","2","2","1","2","1","1","1","2","2","1","NA","NA","159.78","1","1","1","1","1","1","1","2","1","4","2","3","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2672,"2","2007","11",2586,2579,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","2","1","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","2","1","2","2","1","NA","NA","76.69","1","1","1","1","1","1","1","2","1","3","3","3","2","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2722,"2","2007","18",5015,1876,0,0,,,,,,0,0,0,0,0,0,,0,3140,0,0,"NA","2","2","2","1","1","1","1","1","1","1","3","1597.79","3","2","2","2","1","2","2","1","1","2","1","NA","NA","255.65","1","1","1","1","2","1","1","2","1","4","3","2","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2736,"2","2007","11",1,0,0,0,,,,,,0,0,0,0,0,1,,0,0,0,0,"NA","2","NA","1","1","1","1","1","1","1","1","4","639.12","2","2","2","2","2","2","3","1","3","1","1","6.52","NA","83.09","2","1","1","1","1","2","1","2","1","1","4","3","NA","NA","4","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2781,"2","2007","17",2506,2506,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"2","2","2","2","1","1","1","1","1","1","2","3","639.12","2","NA","2","2","2","2","3","1","2","1","1","NA","NA","115.04","1","2","2","1","1","1","1","2","1","3","3","3","3","NA","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2838,"2","2007","27",2266,2263,0,0,,,,,,0,0,0,0,0,48,,0,3,0,0,"2","2","NA","1","1","1","1","1","1","1","1","5","1278.23","1","2","2","2","1","1","1","1","4","2","1","NA","NA","447.38","1","1","1","1","1","1","1","2","1","3","3","3","3","4","3","4","2","NA","1",1,,,,,,,,,,
"2007","EE",2850,"1","2007","12",21175,21053,0,0,,,,,,0,0,0,0,0,0,,0,122,0,0,"NA","2","2","2","1","1","1","1","1","1","1","4","447.38","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","57.52","1","2","2","1","1","1","1","2","1","3","3","4","3","4","2","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",2906,"2","2007","37",2394,2348,0,0,,,,,,0,0,0,0,0,0,,0,0,0,46,"NA","2","2","1","1","1","1","1","1","1","1","4","1278.23","2","2","1","2","2","2","3","1","3","2","1","NA","NA","95.87","1","1","1","1","1","1","1","2","1","3","3","1","3","3","3","3","2","NA","1",1,,,,,,,,,,
"2007","EE",2967,"2","2007","17",11517,9905,0,0,,,,,,0,0,0,0,0,2,,0,0,0,1611,"2","2","2","1","1","1","1","1","1","1","1","4","1278.23","3","3","2","2","2","2","1","1","4","2","1","NA","NA","168.98","1","1","2","1","1","1","1","2","1","4","3","3","3","NA","3","NA","2","3","1",1,,,,,,,,,,
"2007","EE",2977,"1","2007","24",3591,3564,0,0,,,,,,0,0,0,0,0,0,,0,27,0,0,"NA","2","NA","2","1","1","1","1","3","1","1","4","1278.23","1","NA","2","1","2","2","4","1","2","2","1","NA","NA","95.87","1","1","2","1","2","1","2","2","2","3","4","2","3","4","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",3040,"2","2007","13",2127,2074,0,0,,,,,,0,0,0,0,0,0,,0,0,0,52,"NA","2","NA","2","1","1","1","1","2","1","1","4","191.73","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","25.56","1","1","2","1","1","1","1","2","1","2","3","NA","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",3050,"2","2007","7",2674,2674,0,0,,,,,,0,0,0,0,0,0,,0,0,0,0,"NA","1","2","2","1","1","1","1","2","1","3","4","319.56","2","NA","2","1","2","2","4","1","2","2","1","NA","NA","70.3","1","1","1","1","1","1","1","2","1","4","4","3","2","4","3","NA","1","NA","1",1,,,,,,,,,,
"2007","EE",3117,"2","2007","20",2466,2460,0,0,,,,,,0,0,0,0,0,0,,0,0,0,6,"NA","2","2","2","1","1","1","1","1","1","1","3","639.12","1","2","2","2","2","2","3","4","3","2","1","76.69","NA","63.91","1","1","1","1","1","1","1","2","1","2","3","4","3","NA","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",3147,"2","2007","23",9924,9844,0,0,,,,,,0,0,0,0,0,0,,0,79,0,0,"2","2","2","2","1","1","1","1","1","1","3","4","766.94","3","2","2","2","1","1","2","1","3","2","1","NA","NA","70.37","1","1","2","1","2","1","1","2","1","3","3","4","3","3","3","NA","2","NA","1",1,,,,,,,,,,
"2007","EE",3158,"3","2007","19",5163,4920,0,0,,,,,,0,0,0,0,0,10,,0,0,0,243,"2","2","NA","2","1","1","1","1","1","1","1","3","1278.23","2","3","2","2","1","2","1","2","6","2","1","NA","NA","127.82","1","1","1","1","1","1","1","1","1","1","3","3","2","3","2","3","2","NA","1",1,,,,,,,,,,
"2007","EE",3160,"2","2007","24",438,430,0,0,,,,,,0,0,0,0,0,3,,0,8,0,0,"NA","2","NA","2","1","1","1","1","1","1","1","2","958.67","3","2","2","2","2","2","4","1","3","2","1","NA","NA","63.91","2","1","2","1","1","1","1","2","1","3","1","4","NA","3","3","NA","2","NA","1",1,,,,,,,,,,
