"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","EE",1389,"1","2012","16",10566,8517,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,143,,1906,,"3","3","NA","1","1","2","1","1","1","3","1","2","600","2","NA","2","2","2","2","1","5","3","1","1","NA","NA","61.83","NA","1","1",,"1",1,,,,,,"2","69","2","1","2","2","1","3","3","2","2","2","3","NA","3","NA"
"2012","EE",1396,"1","2012","20",0,-1390,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1390,0,,0,,"NA","3","3","2","1","1","1","1","3","1","1","2","500","1","NA","2","2","2","1","4","2","2","1","2","NA","NA","77","NA","1","1",,"1",1,,,,,,"2","50","1","1","1","1","2","4","3","3","4","4","3","NA","3","NA"
"2012","EE",1424,"1","2012","14",704,-789,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1493,,"NA","3","3","2","1","1","1","2","3","1","3","3","320","1","1","2","2","2","2","4","5","3","2","1","NA","NA","139","NA","1","1",,"1",1,,,,,,"2","28","1","1","1","1","1","3","3","3","1","3","2","3","3","NA"
"2012","EE",1434,"1","2012","14",7645,1910,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5735,0,,0,,"3","3","3","1","2","1","1","1","1","1","1","5","3000","2","3","2","2","2","2","1","2","2","2","1","NA","NA","493.8","291","1","1",,"1",1,,,,,,"1","72","1","1","1","1","1","4","4","2","3","3","3","NA","3","NA"
"2012","EE",1436,"1","2012","25",2383,1790,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,593,,"NA","3","3","2","1","1","1","1","1","1","1","3","3000","2","3","2","2","2","2","1","1","2","2","1","NA","NA","263.24","253","1","1",,"1",1,,,,,,"2","150","1","1","1","1","1","2","3","3","2","3","3","NA","3","NA"
"2012","EE",1457,"1","2012","45",7417,7415,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"NA","3","NA","1","2","2","1","3","1","1","2","3","150","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","132","14","1","1",,"1",1,,,,,,"2","51","1","2","1","1","1","3","3","3","4","3","3","NA","3","NA"
"2012","EE",1465,"2","2012","18",7679,6605,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1073,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","1200","2","2","2","2","2","1","4","2","2","2","1","NA","NA","208.79","NA","1","1",,"1",1,,,,,,"2","70","1","1","1","2","1","3","3","3","3","2","3","NA","3","NA"
"2012","EE",1498,"1","2012","50",0,0,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,0,,"NA","3","NA","1","1","2","1","3","1","1","2","5","1000","3","NA","2","2","2","1","1","1","2","1","1","NA","NA","132","NA","1","1",,"1",1,,,,,,"2","150","1","1","2","1","1","4","3","3","3","3","2","NA","3","NA"
"2012","EE",1512,"1","2012","48",1919,1880,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,38,,"NA","3","NA","2","1","2","1","3","1","1","2","3","1200","2","NA","2","2","1","2","4","1","1","2","1","NA","NA","154.91","NA","1","1",,"1",1,,,,,,"1","60","1","NA","1","2","1","3","3","3","4","NA","3","3","3","NA"
"2012","EE",1534,"2","2012","29",0,-13,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"NA","2","NA","2","1","2","1","1","1","1","1","5","NA","1","3","2","2","2","2","4","5","6","1","1","NA","NA","139.5","NA","1","1",,"1",1,,,,,,"2","50","1","1","1","1","1","3","4","3","4","3","2","NA","3","NA"
"2012","EE",1575,"1","2012","18",11249,8648,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2601,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","1","2000","2","NA","2","2","2","2","4","2","5","2","1","80","NA","202.44","NA","1","1",,"1",1,,,,,,"2","100","1","1","1","1","1","3","4","3","3","3","1","NA","3","NA"
"2012","EE",1579,"1","2012","19",3379,1927,0,0,,,,,,,,,0,0,0,0,0,,2,,0,6,0,,1445,,"NA","3","NA","1","1","2","1","1","1","1","1","4","1000","2","2","2","2","2","2","4","1","3","2","1","NA","NA","97.19","NA","3","1",,"1",1,,,,,,"2","48","1","1","1","1","1","3","4","NA","3","4","3","NA","3","NA"
"2012","EE",1614,"1","2012","6",3115,2982,0,0,,,,,,,,,0,0,0,0,0,,6,,0,3,0,,130,,"NA","3","2","2","1","2","1","1","1","1","1","2","1000","2","NA","1","1","2","2","1","1","4","2","1","NA","NA","225.57","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","2","4","4","2","2","2","NA","3","NA"
"2012","EE",1642,"2","2012","13",5320,4233,0,0,,,,,,,,,0,0,0,0,2163,,0,,0,33,0,,1054,,"NA","3","3","1","1","2","1","1","1","1","1","2","2200","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","93.78","1007","1","1",,"1",1,,,,,,"2","55","1","1","1","1","1","3","3","4","3","4","4","NA","3","NA"
"2012","EE",1701,"2","2012","30",5484,3967,0,0,,,,,,,,,0,0,0,0,0,,0,,0,87,0,,1430,,"3","3","3","1","1","2","1","1","1","1","2","4","800","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","65.33","NA","1","1",,"1",1,,,,,,"2","63","1","1","1","1","1","3","3","3","3","3","3","4","3","NA"
"2012","EE",1704,"2","2012","26",3091,3073,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,18,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1200","1","3","2","2","2","2","4","2","5","2","1","NA","NA","263.24","30","1","1",,"1",1,,,,,,"2","140","1","1","2","1","2","2","4","3","4","2","3","3","3","NA"
"2012","EE",1705,"2","2012","16",3808,3791,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,17,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1200","2","3","2","2","1","2","1","1","3","2","1","NA","NA","130","412","1","1",,"1",1,,,,,,"1","17","1","1","1","1","2","2","4","3","4","4","3","NA","3","NA"
"2012","EE",1729,"2","2012","10",3471,3469,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,0,,"NA","3","1","2","1","1","1","1","2","3","2","3","300","1","NA","2","2","1","1","1","2","2","2","1","NA","NA","134.5","NA","1","1",,"1",1,,,,,,"2","65","1","1","1","1","1","2","2","3","4","3","3","NA","3","NA"
"2012","EE",1732,"2","2012","19",2077,-373,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,2450,,"3","3","3","2","1","1","1","1","1","1","1","4","3000","3","3","2","2","2","2","1","1","2","2","1","NA","NA","154.8","80","1","1",,"1",1,,,,,,"2","143","1","1","1","1","1","3","3","3","2","3","3","NA","2","NA"
"2012","EE",1745,"1","2012","48",13487,10130,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3357,,"NA","3","3","2","1","1","1","1","1","1","1","2","1200","3","NA","2","2","2","2","4","5","5","1","1","160","NA","67.2","140","1","3",,"1",1,,,,,,"2","60","1","1","1","1","1","2","3","2","1","3","4","3","3","NA"
"2012","EE",1749,"2","2012","12",0,-227,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,227,,"2","3","NA","1","1","1","1","1","1","1","1","3","1500","2","3","2","2","2","2","4","2","6","1","1","NA","NA","176.16","152","1","1",,"1",1,,,,,,"2","40","1","1","1","1","1","3","4","3","3","2","2","NA","3","NA"
"2012","EE",1757,"2","2012","18",3586,3414,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,0,,171,,"3","3","NA","2","1","1","1","1","1","1","3","5","1500","3","NA","2","2","1","2","4","1","5","2","1","NA","NA","18","82","1","1",,"1",1,,,,,,"2","65","2","NA","1","1","1","3","4","3","3","4","3","NA","3","NA"
"2012","EE",1758,"2","2012","11",4683,4676,0,0,,,,,,,,,0,0,0,0,0,,11,,0,1,0,,7,,"NA","3","NA","1","1","2","1","1","1","1","1","1","1000","2","3","2","2","1","2","3","1","3","1","1","60","NA","160","NA","1","1",,"1",1,,,,,,"2","42","1","1","1","1","1","1","4","3","2","3","3","NA","3","NA"
"2012","EE",1765,"1","2012","14",13670,11402,0,0,,,,,,,,,0,0,0,0,0,,0,,0,341,0,,1927,,"NA","3","2","2","1","2","1","1","1","1","1","5","800","1","NA","2","2","2","2","4","2","6","2","1","NA","NA","143","267","1","1",,"1",1,,,,,,"2","70","1","1","1","1","1","3","4","2","3","3","4","3","3","NA"
"2012","EE",1809,"2","2012","20",4662,3053,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1609,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","2","3","2","2","2","2","4","2","6","2","1","350","NA","493.8","291","1","1",,"1",1,,,,,,"2","220","1","1","1","1","1","3","4","3","3","3","3","NA","3","NA"
"2012","EE",1831,"2","2012","11",5063,5060,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","3","3","1","1","2","1","1","1","1","1","4","1200","2","2","2","1","2","2","1","1","4","2","2","NA","NA","72.75","NA","1","1",,"1",1,,,,,,"2","66","1","1","1","1","1","2","3","3","1","2","3","NA","3","NA"
"2012","EE",1834,"2","2012","22",3021,-97,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1232,0,,1885,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","2","2","2","1","NA","NA","118.7","NA","1","1",,"1",1,,,,,,"2","102","1","1","2","1","1","3","3","3","4","3","4","NA","3","NA"
"2012","EE",1838,"2","2012","29",7817,7812,0,0,,,,,,,,,0,0,0,0,2158,,0,,0,0,0,,5,,"NA","3","NA","2","1","1","1","1","3","1","1","3","2500","2","NA","2","2","2","2","4","1","3","1","1","NA","NA","117.81","NA","1","1",,"1",1,,,,,,"2","42","1","1","2","2","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",1865,"2","2012","16",9784,6355,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3429,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","1","NA","2","2","2","2","4","2","3","2","1","NA","NA","162.59","333","1","1",,"1",1,,,,,,"1","143","1","1","1","1","1","3","4","3","2","4","3","NA","3","NA"
"2012","EE",1942,"1","2012","20",3310,3301,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,0,,"3","3","NA","2","1","2","1","1","3","1","3","2","520","1","NA","2","1","2","2","1","1","5","2","1","NA","NA","131.5","NA","1","1",,"1",1,,,,,,"2","87","1","1","1","1","1","3","4","2","3","3","3","NA","3","NA"
"2012","EE",1968,"2","2012","19",3386,3374,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,8,,"NA","3","3","1","1","1","1","1","1","1","1","5","2000","3","2","2","2","2","2","4","5","5","2","1","NA","NA","241.69","276","1","1",,"1",1,,,,,,"2","34","1","1","1","1","2","3","3","3","3","4","2","NA","3","NA"
"2012","EE",1977,"2","2012","19",0,-201,0,0,,,,,,,,,0,0,0,0,0,,0,,0,201,0,,0,,"NA","3","NA","2","1","2","1","1","1","3","3","4","800","3","NA","2","2","2","1","1","5","2","2","1","NA","NA","474.45","NA","1","1",,"1",1,,,,,,"2","76","1","1","2","1","1","3","3","3","3","NA","2","NA","3","NA"
"2012","EE",2047,"2","2012","87",24854,24853,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"3","3","NA","2","1","2","1","1","1","1","1","4","1000","2","NA","2","2","1","2","1","2","4","2","1","NA","NA","105","NA","1","1",,"1",1,,,,,,"2","50","1","1","1","2","1","2","2","3","3","2","3","NA","3","NA"
"2012","EE",2065,"2","2012","22",4601,1987,0,0,,,,,,,,,0,0,0,0,0,,41,,0,0,0,,2614,,"NA","3","NA","1","1","2","1","1","3","1","2","1","1000","2","2","2","2","2","1","4","1","3","2","1","NA","NA","875","NA","1","1",,"1",1,,,,,,"2","65","1","1","2","1","1","2","3","4","3","NA","3","NA","3","NA"
"2012","EE",2081,"2","2012","23",6904,6852,0,0,,,,,,,,,0,0,0,0,0,,3,,0,1,0,,52,,"NA","2","3","2","1","2","1","1","1","1","2","4","500","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","176.16","NA","1","1",,"1",1,,,,,,"2","62","1","1","2","1","1","4","3","4","3","3","4","NA","3","NA"
"2012","EE",2124,"2","2012","89",5138,4210,0,0,,,,,,,,,0,0,0,0,0,,0,,0,928,0,,0,,"3","3","3","1","2","1","1","1","1","1","1","4","2000","2","2","2","1","2","2","1","2","6","2","1","140","NA","101","193","1","1",,"1",1,,,,,,"1","27","2","1","1","1","1","3","3","3","4","2","3","4","3","NA"
"2012","EE",2136,"2","2012","41",3073,3072,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"1","3","3","1","1","2","1","1","1","1","2","4","2000","1","NA","2","2","2","2","3","1","4","2","1","NA","NA","193.14","122","1","1",,"1",1,,,,,,"2","65","1","1","2","1","1","3","4","1","4","1","3","NA","3","NA"
"2012","EE",2152,"2","2012","29",10791,9568,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1223,0,,0,,"3","3","3","1","1","2","1","1","1","1","1","4","2000","1","NA","2","2","1","2","4","3","3","2","1","NA","NA","173.8","328","1","1",,"1",1,,,,,,"2","52","2","1","1","2","1","4","2","3","3","3","2","2","3","NA"
"2012","EE",2165,"2","2012","21",2023,508,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1515,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","2","3","1000","1","NA","2","2","2","2","1","1","2","1","1","NA","NA","159","NA","1","1",,"1",1,,,,,,"2","33","1","1","1","1","1","3","2","3","3","3","2","NA","3","NA"
"2012","EE",2208,"1","2012","18",8281,5362,0,0,,,,,,,,,0,0,0,0,0,,4,,0,0,0,,2919,,"NA","2","3","1","1","1","1","1","1","1","2","5","1200","1","2","2","2","1","2","3","2","3","2","1","NA","NA","456","83","1","1",,"1",1,,,,,,"1","43","1","1","1","1","1","3","3","3","2","3","4","NA","3","NA"
"2012","EE",2237,"1","2012","8",3349,3300,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,49,,"3","3","NA","1","1","1","1","1","1","1","2","3","1200","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","302.3","109","1","1",,"1",1,,,,,,"2","111","1","1","1","1","1","3","4","3","3","3","3","3","3","NA"
"2012","EE",2250,"2","2012","22",5885,4382,0,0,,,,,,,,,0,0,0,0,0,,0,,0,43,0,,1459,,"3","3","NA","1","1","1","1","1","1","1","1","3","3000","3","2","2","2","2","2","1","2","5","1","1","NA","NA","438","NA","1","1",,"1",1,,,,,,"1","180","1","1","1","1","1","4","4","4","3","NA","3","NA","3","NA"
"2012","EE",2279,"2","2012","14",9990,8207,0,0,,,,,,,,,0,0,0,7344,0,,0,,0,0,0,,1783,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1000","1","1","2","2","2","1","4","2","4","2","1","NA","NA","278.2","NA","1","1",,"1",1,,,,,,"2","42","1","1","2","1","1","3","3","3","3","1","3","4","2","NA"
"2012","EE",2369,"2","2012","20",3266,2615,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,652,,"NA","3","3","1","1","1","1","1","2","1","3","4","600","1","NA","2","2","2","1","2","1","5","2","1","NA","NA","62.1","NA","1","1",,"1",1,,,,,,"2","58","1","1","1","1","1","3","3","1","4","3","3","3","3","NA"
"2012","EE",2375,"1","2012","14",8331,6543,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1788,0,,0,,"3","3","NA","2","1","2","1","1","1","1","3","5","1400","2","2","1","2","2","1","1","2","4","2","1","NA","NA","156","NA","1","1",,"1",1,,,,,,"2","70","1","1","1","1","1","3","3","4","3","3","1","4","3","NA"
"2012","EE",2436,"2","2012","15",8601,8543,0,0,,,,,,,,,0,0,0,1937,1383,,0,,0,46,0,,12,,"3","3","NA","1","1","2","1","1","3","1","1","2","1000","2","2","2","2","2","2","2","1","4","2","1","NA","NA","134.6","NA","1","3",,"1",1,,,,,,"2","65","1","1","1","1","1","3","3","1","3","3","2","NA","2","NA"
"2012","EE",2446,"2","2012","11",9628,8660,0,0,,,,,,,,,0,0,0,2548,0,,0,,0,968,0,,0,,"NA","3","NA","1","1","1","1","1","1","2","1","4","1000","1","NA","2","2","2","2","1","5","3","2","1","NA","NA","194.7","NA","1","1",,"1",1,,,,,,"2","38","1","1","1","1","1","3","3","3","3","3","3","NA","3","NA"
"2012","EE",2447,"1","2012","20",5251,5242,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"NA","3","NA","2","1","1","1","1","3","1","3","4","1500","1","3","2","2","2","2","4","1","4","2","1","NA","NA","113.2","NA","1","1",,"1",1,,,,,,"2","60","1","NA","2","1","1","3","3","3","4","3","3","NA","3","NA"
"2012","EE",2476,"1","2012","28",6790,1250,0,0,,,,,,,,,0,0,0,0,0,,0,,0,206,0,,5334,,"NA","3","3","2","1","2","1","1","3","1","2","1","500","2","NA","2","2","2","1","1","1","2","2","1","NA","NA","258.76","NA","1","3",,"1",1,,,,,,"1","41","1","1","2","2","1","3","4","4","3","3","4","3","3","NA"
"2012","EE",2553,"2","2012","16",5649,5638,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,6,,"NA","3","3","2","1","2","1","1","3","1","1","3","2000","3","NA","2","2","2","2","1","1","3","1","1","NA","NA","182","NA","1","1",,"1",1,,,,,,"2","30","1","1","2","1","2","3","3","3","3","3","2","NA","3","NA"
"2012","EE",2556,"1","2012","13",3393,3399,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-5,,"NA","3","3","1","2","2","1","1","1","1","1","3","1000","1","1","2","1","2","2","4","1","5","2","1","NA","NA","79.14","70","1","1",,"1",1,,,,,,"2","54","1","1","2","1","1","4","4","2","NA","3","3","NA","3","NA"
"2012","EE",2561,"1","2012","18",3647,3639,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"1","3","3","2","2","2","1","1","1","1","1","2","1500","2","NA","2","2","2","1","4","1","4","1","1","NA","NA","94.5","73","1","1",,"1",1,,,,,,"1","56","1","1","1","1","1","2","3","3","4","4","3","3","3","NA"
"2012","EE",2572,"2","2012","19",5700,3901,0,0,,,,,,,,,0,0,0,0,0,,5,,0,1799,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","1","1500","1","2","2","2","2","1","4","1","2","1","1","NA","NA","117.44","NA","1","1",,"1",1,,,,,,"2","28","1","1","2","2","1","3","3","4","2","3","3","NA","3","NA"
"2012","EE",2578,"1","2012","9",95,89,82,82,,,,,,,,,82,0,0,0,0,,13,,0,0,0,,6,,"NA","3","3","2","1","2","1","1","1","1","1","4","1200","2","NA","2","2","2","2","4","1","2","1","1","NA","NA","217","NA","1","1",,"1",1,,,,,,"2","61","1","1","1","1","1","3","3","4","1","3","2","3","3","NA"
"2012","EE",2585,"1","2012","6",6421,-2919,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,9339,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","1","600","3","NA","2","2","2","2","4","2","1","1","1","NA","NA","89.5","NA","1","1",,"1",1,,,,,,"2","86","1","1","1","1","2","3","3","2","3","NA","3","NA","3","NA"
"2012","EE",2591,"2","2012","24",2560,2547,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,11,,1,,"NA","3","3","1","1","2","1","1","1","1","1","1","800","2","2","2","1","2","1","1","1","3","2","1","NA","NA","215","72","1","1",,"1",1,,,,,,"1","46","1","1","2","1","2","2","3","3","1","3","3","2","3","NA"
"2012","EE",2599,"1","2012","14",3126,3118,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"3","3","NA","1","1","1","1","1","1","1","1","2","1000","2","NA","2","1","2","1","4","2","1","1","1","NA","NA","253","NA","1","1",,"1",1,,,,,,"2","61","1","1","2","1","1","3","3","3","4","3","3","NA","3","NA"
"2012","EE",2608,"1","2012","25",3269,3258,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"3","3","NA","1","1","1","1","1","1","1","1","3","700","1","2","2","2","2","2","4","1","3","2","1","NA","NA","94.4","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","3","3","3","NA","3","3","NA","3","NA"
"2012","EE",2613,"2","2012","11",8569,7089,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,1478,,"3","3","3","1","1","1","1","1","1","1","1","3","1000","2","2","2","1","2","1","4","2","2","2","1","NA","NA","280","NA","1","1",,"1",1,,,,,,"2","45","1","1","1","1","1","4","3","3","3","2","4","NA","3","NA"
"2012","EE",2618,"2","2012","14",11419,11408,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"NA","3","3","2","1","1","1","1","1","1","1","5","1200","2","NA","2","2","2","2","3","1","4","2","1","NA","NA","146.73","237","1","1",,"1",1,,,,,,"1","40","1","1","1","1","1","3","3","4","3","3","4","NA","3","NA"
"2012","EE",2623,"2","2012","11",3675,3667,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","2","NA","1","1","2","1","3","1","1","1","2","1500","1","NA","2","2","2","2","4","1","5","2","1","NA","NA","101","220","1","1",,"1",1,,,,,,"2","41","1","1","1","1","1","3","4","4","3","4","3","NA","3","NA"
"2012","EE",2654,"2","2012","12",3176,3159,141,141,,,,,,,,,141,0,0,0,0,,0,,0,0,0,,17,,"NA","2","3","2","1","1","1","1","1","1","3","4","1550","1","NA","2","1","2","2","4","1","3","1","1","NA","NA","106.18","NA","1","1",,"1",1,,,,,,"2","70","1","1","2","1","1","2","3","3","2","3","3","3","3","NA"
"2012","EE",2679,"1","2012","6",1423,-877,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2300,0,,0,,"3","3","NA","2","2","1","1","1","1","1","1","5","320","2","NA","2","2","1","2","4","1","4","2","1","NA","NA","103","NA","1","1",,"1",1,,,,,,"2","28","1","1","1","1","1","1","4","2","3","3","3","3","3","NA"
"2012","EE",2710,"2","2012","34",1766,1753,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,,"NA","3","NA","1","1","1","1","1","1","1","2","3","1500","2","2","2","2","2","2","4","5","3","2","1","NA","NA","197.5","NA","1","1",,"1",1,,,,,,"2","77","1","1","1","1","1","3","3","1","3","3","3","NA","3","NA"
"2012","EE",2716,"1","2012","9",8182,9364,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11595,0,,-12778,,"3","3","3","1","1","2","1","1","1","1","1","3","1500","2","1","2","2","1","1","2","2","3","2","1","NA","NA","482.25","169","1","1",,"1",1,,,,,,"2","72","1","1","1","1","2","3","4","4","NA","2","3","NA","3","NA"
"2012","EE",2717,"2","2012","11",4169,4061,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,108,,"NA","3","NA","1","1","2","1","1","1","1","3","5","1000","2","NA","2","2","2","1","1","3","4","1","1","NA","NA","174","NA","2","1",,"1",1,,,,,,"2","80","1","1","1","1","1","3","3","3","1","1","2","NA","3","NA"
"2012","EE",2720,"2","2012","42",3335,1935,0,0,,,,,,,,,0,0,0,0,0,,0,,0,104,0,,1296,,"3","3","NA","1","1","1","1","1","1","1","1","1","1500","1","NA","2","2","2","2","1","2","3","2","1","NA","NA","196.45","NA","1","1",,"1",1,,,,,,"2","85","1","1","1","1","1","3","2","3","4","3","4","3","3","NA"
"2012","EE",2728,"2","2012","49",5417,5412,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","NA","2","2","2","1","1","1","1","3","3","2000","3","2","2","2","2","2","4","1","4","2","2","NA","NA","136.51","NA","1","3",,"1",1,,,,,,"2","51","1","1","1","2","1","3","3","2","3","NA","3","3","3","NA"
"2012","EE",2747,"1","2012","9",0,-8,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1500","1","NA","2","2","2","2","1","2","4","1","1","NA","NA","138","NA","1","1",,"1",1,,,,,,"2","54","1","1","1","1","2","2","3","3","4","3","3","3","3","NA"
"2012","EE",2772,"1","2012","15",0,-5,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","3","3","2","1","1","1","1","1","1","1","2","700","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","94.4","NA","1","3",,"1",1,,,,,,"2","60","1","1","1","1","2","4","3","3","4","3","3","NA","3","NA"
"2012","EE",2784,"1","2012","27",8328,6222,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2106,,"3","3","3","1","1","1","1","1","1","1","1","4","1000","2","1","2","2","2","1","4","2","3","2","1","700","NA","802","266","1","1",,"1",1,,,,,,"1","126","1","1","1","1","1","3","4","3","3","3","3","NA","2","NA"
"2012","EE",2837,"1","2012","32",7161,6189,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,971,,"NA","3","3","1","1","1","1","1","1","1","1","3","1700","3","1","2","2","2","2","1","2","3","2","1","NA","NA","83.37","NA","1","1",,"1",1,,,,,,"1","68","1","1","1","1","1","4","3","4","2","4","2","NA","3","NA"
"2012","EE",2855,"2","2012","20",5810,3611,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2199,,"1","3","3","1","1","1","1","1","1","1","1","3","1200","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","190.63","NA","1","1",,"1",1,,,,,,"2","52","1","1","1","1","1","3","3","3","3","4","2","2","3","NA"
"2012","EE",2898,"2","2012","19",408,401,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","1","1","2","1","1","1","1","2","3","1000","1","NA","2","2","2","2","1","5","3","2","1","NA","NA","126.1","NA","1","1",,"1",1,,,,,,"1","52","1","NA","1","1","2","3","3","1","3","3","4","3","3","NA"
"2012","EE",2960,"2","2012","11",5756,5702,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,54,,"NA","2","3","1","1","2","1","1","1","1","1","3","NA","1","1","2","2","2","2","4","1","6","2","1","NA","NA","143.1","NA","1","1",,"1",1,,,,,,"2","100","1","1","2","1","1","3","3","2","3","3","3","4","3","NA"
"2012","EE",2970,"2","2012","29",13550,13538,0,0,,,,,,,,,0,0,0,0,0,,31,,0,6,0,,6,,"NA","3","NA","1","1","1","1","1","1","1","1","3","800","2","2","2","2","2","2","3","2","2","2","1","NA","NA","501","138","1","1",,"1",1,,,,,,"2","68","1","1","1","1","1","3","3","3","4","3","2","NA","3","NA"
