an_sondaj,tara,id_gospodarie,venit_total,venit_munca,numar_membri,marime_echivalenta,numar_camere,grad_urbanizare
2013,EE,9012,0,-2182.0,3.0,1.0,1,4.0
2013,EE,9015,1929,1923.0,5.0,1.0,1,4.0
2013,EE,9016,3660,8654.0,4.0,1.0,1,1.0
2013,EE,9018,20435,17672.0,5.0,1.0,1,4.0
2013,EE,9053,19665,18770.0,3.0,1.0,1,4.0
2013,EE,9066,5770,5536.0,2.0,1.0,2,4.0
2013,EE,9109,5419,5411.0,2.0,1.0,2,4.0
2013,EE,9116,19243,18548.0,5.0,1.0,1,1.0
2013,EE,9130,5583,5579.0,6.0,1.0,2,4.0
2013,EE,9131,5047,4750.0,3.0,1.0,1,4.0
2013,EE,9141,3904,2374.0,3.0,1.0,1,4.0
2013,EE,9147,1611,1597.0,3.0,1.0,2,2.0
2013,EE,9149,17140,16423.0,4.0,1.0,1,4.0
2013,EE,9172,2169,2155.0,3.0,1.0,2,4.0
2013,EE,9233,3352,3119.0,4.0,1.0,1,4.0
2013,EE,9253,2760,2750.0,4.0,1.0,2,3.0
2013,EE,9267,2401,2253.0,4.0,1.0,2,4.0
2013,EE,9283,7578,6141.0,5.0,1.0,2,1.0
2013,EE,9300,3967,3884.0,4.0,1.0,1,1.0
2013,EE,9311,3576,3526.0,3.0,1.0,1,2.0
2013,EE,9325,4130,2740.0,4.0,1.0,1,4.0
2013,EE,9345,14556,12629.0,4.0,1.0,1,1.0
2013,EE,9347,5628,4065.0,4.0,1.0,1,3.0
2013,EE,9352,7893,4494.0,5.0,1.0,1,2.0
2013,EE,9358,6,-8.0,4.0,1.0,1,4.0
2013,EE,9377,3311,3304.0,5.0,1.0,1,1.0
2013,EE,9419,3171,3162.0,2.0,1.0,1,4.0
2013,EE,9423,5274,5155.0,2.0,1.0,1,1.0
2013,EE,9427,4895,3682.0,3.0,1.0,2,3.0
2013,EE,9440,1882,80.0,3.0,1.0,1,4.0
2013,EE,9447,4470,970.0,4.0,1.0,1,4.0
2013,EE,9474,12541,12641.0,6.0,1.0,2,3.0
2013,EE,9511,1549,1525.0,3.0,1.0,1,4.0
2013,EE,9561,3871,3869.0,4.0,1.0,1,4.0
2013,EE,9582,3830,3822.0,2.0,1.0,1,3.0
2013,EE,9609,6818,4890.0,3.0,1.0,1,1.0
2013,EE,9612,4375,4374.0,5.0,1.0,1,4.0
2013,EE,9628,2409,2389.0,1.0,1.0,2,1.0
2013,EE,9635,3380,3312.0,2.0,1.0,1,4.0
2013,EE,9687,9124,7000.0,4.0,1.0,2,4.0
2013,EE,9719,3381,3346.0,3.0,1.0,1,4.0
2013,EE,9740,2317,2311.0,5.0,1.0,2,4.0
2013,EE,9761,4396,2729.0,2.0,1.0,1,1.0
2013,EE,9775,8169,6603.0,4.0,1.0,1,3.0
2013,EE,9795,4675,4551.0,4.0,1.0,1,4.0
2013,EE,9824,1106,-102.0,6.0,1.0,1,1.0
2013,EE,9838,5545,7609.0,3.0,1.0,2,4.0
2013,EE,9845,7434,1221.0,5.0,1.0,1,3.0
2013,EE,9847,4250,2505.0,4.0,1.0,2,4.0
2013,EE,9896,0,-13.0,5.0,1.0,2,1.0
2013,EE,9938,2206,2173.0,5.0,1.0,2,4.0
2013,EE,9950,2357,2345.0,4.0,1.0,1,1.0
2013,EE,9982,5963,5921.0,2.0,1.0,1,4.0
2013,EE,9988,3610,3603.0,2.0,1.0,2,4.0
2013,EE,10022,15287,10987.0,4.0,1.0,1,4.0
2013,EE,10024,5267,5259.0,5.0,1.0,1,1.0
2013,EE,10042,2215,2213.0,2.0,1.0,1,1.0
2013,EE,10045,3926,3923.0,3.0,1.0,1,4.0
2013,EE,10057,5765,5764.0,6.0,1.0,1,1.0
2013,EE,10084,4741,2499.0,2.0,1.0,2,4.0
2013,EE,10114,11244,8173.0,4.0,1.0,2,4.0
2013,EE,10116,6347,6342.0,4.0,1.0,1,4.0
2013,EE,10137,8561,2744.0,4.0,1.0,2,1.0
2013,EE,10139,3872,3860.0,3.0,1.0,2,4.0
2013,EE,10159,3945,3937.0,5.0,1.0,2,3.0
2013,EE,10169,3832,3806.0,2.0,1.0,2,4.0
2013,EE,10179,6108,6106.0,2.0,1.0,2,4.0
2013,EE,10190,1673,1658.0,5.0,1.0,1,4.0
2013,EE,10191,3444,3091.0,2.0,1.0,1,1.0
2013,EE,10216,34984,28449.0,3.0,1.0,1,2.0
2013,EE,10234,13570,13580.0,3.0,1.0,2,2.0
2013,EE,10248,21470,19402.0,3.0,1.0,1,4.0
2013,EE,10286,6517,4814.0,4.0,1.0,1,4.0
2013,EE,10289,3753,3743.0,3.0,1.0,1,4.0
2013,EE,10293,0,-1301.0,5.0,1.0,1,4.0
2013,EE,10340,5739,5730.0,4.0,1.0,1,1.0
2013,EE,10350,9312,4805.0,2.0,1.0,1,4.0
2013,EE,10352,4511,3189.0,2.0,1.0,2,4.0
2013,EE,10361,2889,1383.0,6.0,1.0,1,4.0
2013,EE,10382,17981,16595.0,4.0,1.0,1,4.0
2013,EE,10390,6659,8561.0,3.0,1.0,2,4.0
2013,EE,10394,2573,2568.0,2.0,1.0,1,4.0
2013,EE,10437,3674,3554.0,3.0,1.0,1,1.0
2013,EE,10460,10281,8720.0,4.0,1.0,2,4.0
2013,EE,10533,0,-1821.0,5.0,1.0,2,4.0
2013,EE,10543,3444,2163.0,6.0,1.0,2,4.0
2013,EE,10580,6511,6510.0,4.0,1.0,1,4.0
2013,EE,10590,6637,6623.0,4.0,1.0,1,4.0
2013,EE,10593,11921,11832.0,4.0,1.0,2,4.0
2013,EE,10594,5118,5112.0,6.0,1.0,1,3.0
2013,EE,10603,0,-43.0,2.0,1.0,2,4.0
2013,EE,10619,8725,7496.0,2.0,1.0,1,4.0
2013,EE,10652,5133,5123.0,2.0,1.0,1,4.0
2013,EE,10714,2878,596.0,2.0,1.0,1,3.0
2013,EE,10744,6309,4311.0,4.0,1.0,1,4.0
2013,EE,10749,3399,3380.0,2.0,1.0,2,4.0
2013,EE,10764,452,370.0,6.0,1.0,2,1.0
2013,EE,10776,0,-2475.0,3.0,1.0,1,4.0
2013,EE,10819,4300,3706.0,5.0,1.0,2,4.0
2013,EE,10822,17972,15466.0,3.0,1.0,1,2.0
2013,EE,10823,25297,23487.0,2.0,1.0,1,1.0
2013,EE,10867,15090,11462.0,3.0,1.0,1,4.0
2013,EE,10876,3014,1549.0,3.0,1.0,1,3.0
2013,EE,10881,12560,11331.0,5.0,1.0,1,4.0
2013,EE,10891,5826,5701.0,3.0,1.0,2,4.0
2013,EE,10903,3640,3594.0,6.0,1.0,2,1.0
2013,EE,10908,4853,4850.0,2.0,1.0,2,4.0
2013,EE,10914,4427,4282.0,4.0,1.0,1,2.0
2013,EE,10923,19738,15272.0,3.0,1.0,2,4.0
2013,EE,10947,9137,7954.0,2.0,1.0,2,4.0
2013,EE,10948,8607,8345.0,6.0,1.0,1,4.0
2013,EE,11001,16283,15053.0,4.0,1.0,1,1.0
2013,EE,11090,2713,2658.0,4.0,1.0,2,4.0
2013,EE,11113,11022,11018.0,3.0,1.0,2,4.0
2013,EE,11117,3361,5586.0,2.0,1.0,1,3.0
2013,EE,11136,9248,8104.0,2.0,1.0,1,1.0
2013,EE,11168,3773,3772.0,4.0,1.0,2,3.0
2013,EE,11207,6592,6584.0,2.0,1.0,2,4.0
2013,EE,11209,3923,3913.0,4.0,1.0,2,1.0
2013,EE,11216,4304,4289.0,2.0,1.0,1,4.0
2013,EE,11219,3566,3551.0,3.0,1.0,1,4.0
2013,EE,11249,5071,3315.0,2.0,1.0,2,1.0
2013,EE,11297,3734,2523.0,4.0,1.0,1,2.0
2013,EE,11378,6558,7204.0,4.0,1.0,1,4.0
2013,EE,11382,3542,3534.0,4.0,1.0,1,1.0
2013,EE,11397,3017,3005.0,2.0,1.0,1,1.0
2013,EE,11405,15256,15098.0,2.0,1.0,1,4.0
2013,EE,11426,4163,4151.0,4.0,1.0,2,1.0
2013,EE,11436,21359,21317.0,3.0,1.0,2,4.0
2013,EE,11437,2043,4012.0,4.0,1.0,1,3.0
2013,EE,11442,3973,3957.0,3.0,1.0,2,4.0
2013,EE,11452,10072,9394.0,2.0,1.0,2,4.0
2013,EE,11455,3452,3444.0,5.0,1.0,1,4.0
2013,EE,11519,1844,1838.0,3.0,1.0,1,4.0
2013,EE,11526,7335,5141.0,4.0,1.0,2,4.0
2013,EE,11534,23468,21845.0,2.0,1.0,2,4.0
2013,EE,11552,2866,2107.0,5.0,1.0,2,4.0
2013,EE,11567,8148,8456.0,2.0,1.0,1,4.0
2013,EE,11578,3749,3689.0,4.0,1.0,2,4.0
2013,EE,11618,7479,394.0,5.0,1.0,1,1.0
2013,EE,11633,13838,10954.0,3.0,1.0,2,2.0
2013,EE,11640,1760,-151.0,3.0,1.0,2,1.0
2013,EE,11654,6699,3003.0,2.0,1.0,1,3.0
2013,EE,11668,3022,3010.0,2.0,1.0,1,3.0
2013,EE,11734,3384,3066.0,4.0,1.0,1,4.0
2013,EE,11751,30907,25404.0,5.0,1.0,1,4.0
2013,EE,11794,3711,3533.0,2.0,1.0,1,1.0
2013,EE,11855,7861,3058.0,4.0,1.0,1,4.0
2013,EE,11872,3632,3542.0,6.0,1.0,2,4.0
2013,EE,11878,13100,11290.0,4.0,1.0,1,4.0
2013,EE,11888,2649,2571.0,4.0,1.0,2,4.0
2013,EE,11907,22845,24068.0,3.0,1.0,1,1.0
2013,EE,11911,12879,11452.0,4.0,1.0,1,1.0
2013,EE,11917,6817,5075.0,4.0,1.0,2,4.0
2013,EE,11920,2782,2780.0,3.0,1.0,1,2.0
2013,EE,11933,3408,3423.0,5.0,1.0,1,1.0
2013,EE,11958,24857,20863.0,4.0,1.0,1,2.0
2013,EE,12001,7433,6995.0,3.0,1.0,2,4.0
2013,EE,12011,1085,1079.0,5.0,1.0,1,4.0
2013,EE,12055,6940,6935.0,4.0,1.0,1,4.0
2013,EE,12070,6435,5080.0,1.0,1.0,2,4.0
2013,EE,12072,3657,3644.0,2.0,1.0,1,4.0
2013,EE,12095,5371,5349.0,4.0,1.0,2,4.0
2013,EE,12108,2542,2526.0,3.0,1.0,1,4.0
2013,EE,12145,8900,7052.0,4.0,1.0,1,4.0
2013,EE,12146,9912,8618.0,5.0,1.0,2,4.0
2013,EE,12160,3972,3970.0,6.0,1.0,2,4.0
2013,EE,12171,3740,3737.0,6.0,1.0,2,4.0
2013,EE,12173,9465,7329.0,3.0,1.0,1,1.0
2013,EE,12177,3853,3467.0,5.0,1.0,2,4.0
2013,EE,12186,14251,13933.0,4.0,1.0,1,3.0
2013,EE,12231,2865,2153.0,4.0,1.0,2,1.0
2013,EE,12232,805,790.0,3.0,1.0,1,3.0
2013,EE,12253,4007,3976.0,2.0,1.0,1,4.0
2013,EE,12293,3185,3175.0,2.0,1.0,1,4.0
2013,EE,12361,3238,-2713.0,4.0,1.0,1,4.0
2013,EE,12367,2754,1920.0,2.0,1.0,2,4.0
2013,EE,12414,4431,4418.0,5.0,1.0,1,1.0
2013,EE,12499,3851,3824.0,2.0,1.0,2,4.0
2013,EE,12503,5113,3477.0,3.0,1.0,2,4.0
2013,EE,12541,5013,4527.0,6.0,1.0,1,4.0
2013,EE,12584,2913,2606.0,6.0,1.0,1,4.0
2013,EE,12593,1970,351.0,5.0,1.0,1,3.0
2013,EE,12595,2795,2792.0,4.0,1.0,1,3.0
2013,EE,12627,7508,4721.0,6.0,1.0,1,4.0
2013,EE,12629,3890,3881.0,2.0,1.0,2,2.0
2013,EE,12631,4454,3606.0,5.0,1.0,2,2.0
2013,EE,12652,2808,2793.0,4.0,1.0,1,4.0
2013,EE,12667,2220,2194.0,3.0,1.0,2,4.0
2013,EE,12670,6512,6371.0,6.0,1.0,1,1.0
2013,EE,12704,4079,3996.0,3.0,1.0,1,3.0
2013,EE,12718,16430,16426.0,2.0,1.0,2,1.0
2013,EE,12748,3911,3757.0,3.0,1.0,1,4.0
2013,EE,12754,4902,878.0,4.0,1.0,1,4.0
2013,EE,12780,3869,3866.0,5.0,1.0,2,4.0
2013,EE,12785,9952,8404.0,6.0,1.0,1,1.0
2013,EE,12789,33293,29556.0,4.0,1.0,2,2.0
2013,EE,12792,3488,491.0,3.0,1.0,1,4.0
2013,EE,12808,3470,3381.0,3.0,1.0,1,4.0
2013,EE,12845,9966,8894.0,3.0,1.0,1,2.0
2013,EE,12912,4109,4106.0,3.0,1.0,1,4.0
2013,EE,12920,5011,5014.0,4.0,1.0,1,4.0
2013,EE,12943,2578,2577.0,3.0,1.0,1,3.0
2013,EE,12966,3729,3721.0,2.0,1.0,2,4.0
2013,EE,12975,5619,1938.0,2.0,1.0,2,4.0
2013,EE,13021,20934,19600.0,5.0,1.0,1,4.0
2013,EE,13106,13269,8855.0,6.0,1.0,1,4.0
2013,EE,13124,9293,6291.0,6.0,1.0,1,4.0
2013,EE,13131,4907,3653.0,3.0,1.0,1,1.0
2013,EE,13139,14056,14915.0,5.0,1.0,1,1.0
2013,EE,13145,3868,3714.0,4.0,1.0,2,4.0
2013,EE,13156,12706,12547.0,2.0,1.0,2,4.0
2013,EE,13204,6522,6383.0,2.0,1.0,1,2.0
2013,EE,13223,9884,9042.0,4.0,1.0,1,4.0
2013,EE,13230,3851,3847.0,3.0,1.0,1,1.0
2013,EE,13246,2553,2532.0,4.0,1.0,2,1.0
2013,EE,13282,8592,6441.0,6.0,1.0,2,4.0
2013,EE,13296,16196,-1720.0,2.0,1.0,1,2.0
2013,EE,13356,8488,5829.0,4.0,1.0,1,4.0
2013,EE,13422,8543,4424.0,3.0,1.0,2,4.0
2013,EE,13457,4693,4544.0,3.0,1.0,2,3.0
2013,EE,13505,16557,14329.0,2.0,1.0,2,4.0
2013,EE,13555,13722,4495.0,5.0,1.0,1,4.0
2013,EE,13573,3679,3024.0,6.0,1.0,1,1.0
2013,EE,13578,6535,6510.0,4.0,1.0,1,1.0
2013,EE,13596,12969,8014.0,2.0,1.0,1,1.0
2013,EE,13599,12970,12909.0,5.0,1.0,1,4.0
2013,EE,13616,7410,5617.0,5.0,1.0,1,4.0
2013,EE,13636,10214,10201.0,3.0,1.0,1,1.0
2013,EE,13693,1693,1669.0,2.0,1.0,1,2.0
2013,EE,13723,19543,16786.0,6.0,1.0,1,4.0
2013,EE,13731,10065,425.0,5.0,1.0,1,4.0
2013,EE,13750,13041,12972.0,4.0,1.0,1,1.0
2013,EE,13757,58894,57829.0,5.0,1.0,1,4.0
2013,EE,13761,5490,5481.0,2.0,1.0,1,4.0
2013,EE,13890,3399,3379.0,5.0,1.0,1,4.0
2013,EE,13924,6123,6118.0,2.0,1.0,1,1.0
2013,EE,13942,5985,5981.0,2.0,1.0,1,4.0
2013,EE,13965,3898,3895.0,2.0,1.0,2,4.0
2013,EE,13996,3423,3422.0,3.0,1.0,1,4.0
2013,EE,14006,5692,5554.0,6.0,1.0,2,4.0
2013,EE,14071,3720,3390.0,4.0,1.0,1,4.0
2013,EE,14096,4736,4149.0,3.0,1.0,1,4.0
2013,EE,14127,4096,3551.0,5.0,1.0,1,1.0
2013,EE,14135,3391,3386.0,4.0,1.0,2,1.0
2013,EE,14162,5005,4986.0,2.0,1.0,2,4.0
2013,EE,14172,2669,-169.0,5.0,1.0,1,1.0
2013,EE,14195,3383,3224.0,3.0,1.0,1,4.0
2013,EE,14212,6355,3586.0,2.0,1.0,1,2.0
2013,EE,14233,3453,3406.0,5.0,1.0,1,4.0
2013,EE,14268,6017,5989.0,2.0,1.0,1,4.0
2013,EE,14286,868,850.0,4.0,1.0,1,4.0
2013,EE,14344,2914,-1868.0,5.0,1.0,2,4.0
2013,EE,14347,12199,8640.0,2.0,1.0,2,4.0
2013,EE,14354,22430,20159.0,4.0,1.0,2,1.0
2013,EE,14384,3380,3284.0,5.0,1.0,1,1.0
2013,EE,14405,3959,3841.0,2.0,1.0,1,4.0
2013,EE,14417,3282,3268.0,5.0,1.0,2,1.0
2013,EE,14418,9545,8382.0,3.0,1.0,2,4.0
2013,EE,14452,3306,3295.0,2.0,1.0,2,4.0
2013,EE,14458,6423,6418.0,2.0,1.0,1,1.0
2013,EE,14465,27723,27031.0,2.0,1.0,2,1.0
2013,EE,14467,9477,6724.0,4.0,1.0,1,4.0
2013,EE,14494,5132,5132.0,2.0,1.0,2,3.0
2013,EE,14529,4525,4515.0,4.0,1.0,2,1.0
2013,EE,14531,10608,7030.0,4.0,1.0,2,3.0
2013,EE,14556,37777,37173.0,4.0,1.0,1,4.0
2013,EE,14558,3283,2993.0,3.0,1.0,1,4.0
2013,EE,14570,5811,5799.0,3.0,1.0,2,4.0
2013,EE,14578,21246,16622.0,6.0,1.0,1,1.0
2013,EE,14579,3760,2068.0,3.0,1.0,1,2.0
2013,EE,14592,9281,8562.0,4.0,1.0,1,4.0
2013,EE,14625,8448,4753.0,4.0,1.0,1,1.0
2013,EE,14657,4190,3713.0,4.0,1.0,1,4.0
2013,EE,14659,5971,5969.0,6.0,1.0,1,1.0
2013,EE,14686,24284,22676.0,2.0,1.0,2,4.0
2013,EE,14743,8146,8111.0,2.0,1.0,1,4.0
2013,EE,14750,7003,56.0,3.0,1.0,1,2.0
2013,EE,14776,5350,8510.0,2.0,1.0,1,2.0
2013,EE,14777,2770,1781.0,4.0,1.0,1,1.0
2013,EE,14886,8502,6684.0,4.0,1.0,2,1.0
2013,EE,14902,4055,4157.0,3.0,1.0,1,4.0
2013,EE,14908,4552,4451.0,2.0,1.0,2,4.0
2013,EE,14921,127,125.0,4.0,1.0,1,1.0
2013,EE,14940,2708,2669.0,5.0,1.0,1,4.0
2013,EE,14964,22625,19964.0,3.0,1.0,1,4.0
2013,EE,14972,12974,9888.0,6.0,1.0,2,1.0
2013,EE,14989,3010,3001.0,3.0,1.0,2,4.0
2013,EE,15020,5119,5096.0,5.0,1.0,1,4.0
2013,EE,15057,10401,7669.0,4.0,1.0,1,4.0
2013,EE,15067,5227,4149.0,3.0,1.0,1,4.0
2013,EE,15083,4293,3777.0,6.0,1.0,2,4.0
2013,EE,15088,4351,4354.0,2.0,1.0,2,4.0
2013,EE,15119,3974,2560.0,4.0,1.0,1,4.0
2013,EE,15125,7697,2707.0,2.0,1.0,1,3.0
2013,EE,15129,3738,3726.0,2.0,1.0,2,4.0
2013,EE,15133,18274,18266.0,2.0,1.0,1,3.0
2013,EE,15169,3949,3888.0,4.0,1.0,2,1.0
2013,EE,15175,7735,6928.0,5.0,1.0,1,4.0
2013,EE,15212,3629,3206.0,3.0,1.0,1,4.0
2013,EE,15254,5141,1837.0,2.0,1.0,1,4.0
2013,EE,15259,6560,6518.0,4.0,1.0,2,4.0
2013,EE,15260,5317,1912.0,5.0,1.0,1,4.0
2013,EE,15266,5120,4441.0,3.0,1.0,1,4.0
2013,EE,15270,3023,3016.0,2.0,1.0,1,4.0
2013,EE,15271,3293,3280.0,2.0,1.0,2,4.0
2013,EE,15326,6671,5899.0,6.0,1.0,2,4.0
2013,EE,15341,3635,3627.0,2.0,1.0,1,1.0
2013,EE,15345,6654,6639.0,2.0,1.0,1,4.0
2013,EE,15404,1334,-4841.0,3.0,1.0,2,4.0
2013,EE,15413,23789,29249.0,5.0,1.0,2,4.0
2013,EE,15429,13445,7203.0,5.0,1.0,1,1.0
2013,EE,15435,4768,4184.0,3.0,1.0,2,3.0
2013,EE,15470,7497,7495.0,2.0,1.0,2,4.0
2013,EE,15477,8364,7812.0,4.0,1.0,1,4.0
2013,EE,15497,12681,9405.0,4.0,1.0,2,4.0
2013,EE,15503,6231,5998.0,5.0,1.0,1,4.0
2013,EE,15523,21748,21044.0,4.0,1.0,1,4.0
2013,EE,15537,2893,2890.0,3.0,1.0,1,4.0
2013,EE,15539,3431,3353.0,3.0,1.0,1,3.0
2013,EE,15556,3915,3918.0,2.0,1.0,2,3.0
2013,EE,15568,4414,4328.0,4.0,1.0,2,1.0
2013,EE,15604,2844,2689.0,5.0,1.0,1,1.0
2013,EE,15619,7129,663.0,4.0,1.0,1,1.0
2013,EE,15632,5154,3630.0,3.0,1.0,2,1.0
2013,EE,15651,9785,9783.0,2.0,1.0,2,1.0
2013,EE,15663,3382,2122.0,5.0,1.0,2,3.0
2013,EE,15717,3069,3062.0,3.0,1.0,1,1.0
2013,EE,15725,5800,5138.0,5.0,1.0,1,4.0
2013,EE,15729,13189,13264.0,4.0,1.0,2,1.0
2013,EE,15738,6309,5498.0,5.0,1.0,1,4.0
2013,EE,15743,4295,4283.0,2.0,1.0,2,4.0
2013,EE,15749,3921,3500.0,2.0,1.0,2,4.0
2013,EE,15754,2184,2152.0,2.0,1.0,2,4.0
2013,EE,15766,4740,4734.0,4.0,1.0,2,1.0
2013,EE,15778,3455,3326.0,4.0,1.0,1,1.0
2013,EE,15832,4455,3386.0,5.0,1.0,1,4.0
2013,EE,15840,5429,5379.0,4.0,1.0,2,4.0
2013,EE,15877,3925,3924.0,2.0,1.0,2,4.0
2013,EE,15914,4295,4280.0,5.0,1.0,1,1.0
2013,EE,15943,4535,4423.0,3.0,1.0,2,4.0
2013,EE,15953,10884,10501.0,2.0,1.0,2,4.0
2013,EE,15964,3657,3516.0,4.0,1.0,1,4.0
2013,EE,15972,24104,22097.0,3.0,1.0,2,1.0
2013,EE,15991,9013,6098.0,4.0,1.0,1,4.0
2013,EE,16006,5094,6700.0,3.0,1.0,1,4.0
2013,EE,16013,2514,2503.0,6.0,1.0,1,4.0
2013,EE,16032,5389,5385.0,3.0,1.0,1,4.0
2013,EE,16053,3815,3830.0,6.0,1.0,2,4.0
2013,EE,16067,457,-735.0,2.0,1.0,2,1.0
2013,EE,16089,10076,6871.0,4.0,1.0,1,1.0
2013,EE,16120,6364,5327.0,3.0,1.0,1,1.0
2013,EE,16125,4942,1455.0,5.0,1.0,2,1.0
2013,EE,16154,18883,18211.0,6.0,1.0,1,4.0
2013,EE,16176,6710,4993.0,2.0,1.0,2,3.0
2013,EE,16200,23704,21999.0,2.0,1.0,1,2.0
2013,EE,16222,6735,5196.0,2.0,1.0,2,4.0
2013,EE,16246,8730,7833.0,3.0,1.0,2,1.0
2013,EE,16258,7242,6100.0,4.0,1.0,1,4.0
2013,EE,16304,31451,30694.0,3.0,1.0,1,4.0
2013,EE,16315,3296,3290.0,4.0,1.0,1,2.0
2013,EE,16336,3093,2996.0,1.0,1.0,1,4.0
2013,EE,16337,7005,7000.0,5.0,1.0,2,1.0
2013,EE,16511,3381,3253.0,5.0,1.0,1,1.0
2013,EE,16512,3895,3881.0,1.0,1.0,2,4.0
2013,EE,16518,5055,471.0,3.0,1.0,1,3.0
2013,EE,16549,28423,4781.0,4.0,1.0,1,4.0
2013,EE,16569,1626,-2376.0,3.0,1.0,1,1.0
2013,EE,16595,3639,3490.0,3.0,1.0,2,4.0
2013,EE,16612,3189,3168.0,3.0,1.0,2,4.0
2013,EE,16616,411,291.0,3.0,1.0,2,4.0
2013,EE,16629,38714,36290.0,5.0,1.0,1,2.0
2013,EE,16672,16332,21758.0,4.0,1.0,2,4.0
2013,EE,16727,3501,4028.0,4.0,1.0,1,1.0
2013,EE,16748,9968,2098.0,5.0,1.0,1,4.0
2013,EE,16752,12864,7861.0,4.0,1.0,1,4.0
2013,EE,16769,14789,14239.0,3.0,1.0,1,2.0
2013,EE,16795,6294,6043.0,5.0,1.0,2,1.0
2013,EE,16803,5174,5160.0,4.0,1.0,1,4.0
2013,EE,16817,3614,3594.0,4.0,1.0,1,4.0
2013,EE,16886,2353,2357.0,3.0,1.0,1,4.0
2013,EE,16896,3814,3958.0,4.0,1.0,1,3.0
2013,EE,16905,4339,-3538.0,2.0,1.0,1,4.0
2013,EE,16936,2564,-261.0,5.0,1.0,1,2.0
2013,EE,16949,0,-70.0,4.0,1.0,1,4.0
2013,EE,16955,3453,2929.0,4.0,1.0,1,4.0
2013,EE,16961,5,0.0,3.0,1.0,1,2.0
2013,EE,16963,3957,3953.0,3.0,1.0,2,1.0
2013,EE,16969,3823,3820.0,4.0,1.0,1,4.0
2013,EE,16972,3595,3484.0,4.0,1.0,1,1.0
2013,EE,16975,5484,5466.0,6.0,1.0,2,4.0
2013,EE,16977,7069,6513.0,4.0,1.0,1,4.0
2013,EE,16997,3320,3317.0,2.0,1.0,2,4.0
2013,EE,16998,14741,14662.0,2.0,1.0,2,4.0
2013,EE,17054,7274,7209.0,4.0,1.0,1,1.0
2013,EE,17074,4057,2832.0,3.0,1.0,1,4.0
2013,EE,17077,4696,4666.0,6.0,1.0,2,3.0
2013,EE,17084,6626,5047.0,3.0,1.0,1,4.0
2013,EE,17098,6614,6606.0,2.0,1.0,1,4.0
2013,EE,17102,3419,3309.0,3.0,1.0,1,4.0
2013,EE,17111,3450,3300.0,3.0,1.0,1,4.0
2013,EE,17112,5326,5323.0,4.0,1.0,2,3.0
2013,EE,17122,0,0.0,4.0,1.0,2,4.0
2013,EE,17126,26658,26377.0,5.0,1.0,1,1.0
2013,EE,17133,3293,3355.0,2.0,1.0,2,4.0
2013,EE,17153,4002,4000.0,3.0,1.0,1,4.0
2013,EE,17167,1828,1748.0,2.0,1.0,1,4.0
2013,EE,17171,3659,2975.0,4.0,1.0,1,4.0
2013,EE,17173,3816,3803.0,3.0,1.0,1,4.0
2013,EE,17213,4353,4368.0,4.0,1.0,2,3.0
2013,EE,17216,3655,2461.0,3.0,1.0,1,1.0
2013,EE,17228,67,56.0,3.0,1.0,2,4.0
2013,EE,17250,3103,3099.0,2.0,1.0,1,4.0
2013,EE,17291,2734,2630.0,4.0,1.0,1,1.0
2013,EE,17303,42959,41955.0,6.0,1.0,1,3.0
2013,EE,17340,43969,43323.0,3.0,1.0,2,4.0
2013,EE,17370,3535,3524.0,5.0,1.0,2,1.0
2013,EE,17404,1174,1164.0,5.0,1.0,2,3.0
2013,EE,17419,17157,15286.0,6.0,1.0,1,4.0
2013,EE,17489,3742,3643.0,4.0,1.0,1,3.0
2013,EE,17558,2536,2529.0,3.0,1.0,2,4.0
2013,EE,17567,5128,3668.0,4.0,1.0,1,4.0
2013,EE,17591,10748,10287.0,3.0,1.0,1,1.0
2013,EE,17621,6160,5737.0,4.0,1.0,2,4.0
2013,EE,17647,5227,5218.0,2.0,1.0,2,1.0
2013,EE,17651,6214,6205.0,3.0,1.0,2,4.0
2013,EE,17660,9218,9217.0,4.0,1.0,1,4.0
2013,EE,17665,6126,4995.0,2.0,1.0,1,4.0
2013,EE,17668,9930,5253.0,2.0,1.0,1,2.0
2013,EE,17678,4980,4867.0,3.0,1.0,1,4.0
2013,EE,17702,3309,3304.0,5.0,1.0,2,1.0
2013,EE,17720,7220,7131.0,4.0,1.0,2,4.0
2013,EE,17810,5934,5650.0,2.0,1.0,2,1.0
2013,EE,17819,3524,547.0,4.0,1.0,2,4.0
2013,EE,17892,3644,3481.0,5.0,1.0,2,1.0
2013,EE,17894,0,-3091.0,5.0,1.0,1,4.0
2013,EE,17916,12053,10366.0,3.0,1.0,2,2.0
2013,EE,17926,3219,2016.0,2.0,1.0,1,4.0
2013,EE,17931,8239,7152.0,5.0,1.0,1,1.0
2013,EE,17939,6631,2047.0,4.0,1.0,2,4.0
2013,EE,17944,5931,897.0,3.0,1.0,1,4.0
2013,EE,17945,8437,6655.0,5.0,1.0,1,4.0
2013,EE,17969,2726,-1079.0,2.0,1.0,1,1.0
2013,EE,18041,11394,10581.0,2.0,1.0,1,4.0
2013,EE,18092,6302,4390.0,4.0,1.0,1,4.0
2013,EE,18101,9985,7642.0,4.0,1.0,1,4.0
2013,EE,18106,6033,6018.0,2.0,1.0,1,4.0
2013,EE,18142,8988,7138.0,2.0,1.0,2,4.0
2013,EE,18166,8880,8864.0,3.0,1.0,2,1.0
2013,EE,18215,5933,5824.0,4.0,1.0,1,4.0
