"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PM005","PM010","PM020","PM030","PM035","PM040","PM050","PM060","PM070","PM080","PM090","PM100","PX030","PX040","PX020","PX050","PX010"
"2005","EE",12631,133.558407291917,"NA","2","2005","65","2",1938,"1","1","3","EE","2","NA","0","5","NA","1","2","NA","3","9","40","0","0","NA",,"NA","NA","1","NA","2","NA","NA","19","1","1","1","6","4","1","6","1","7","1","1","6","3","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1822,0,0,0,0,1,"NA","1","NA","1945","NA","3","3","NA","93","1","13","NA",1263,"1",66,"1","15.6466"
"2005","EE",12811,133.558407291917,"NA","2","2005","18","2",1925,"2","4","3","EE","2","NA","1","5","NA","NA","2","NA","3","5","NA","12","0","NA",,"NA","3","1","2","NA","NA","NA","27","6","6","1","6","1","1","1","2","2","6","1","1","4","2","1","2","NA","1","1",0,0,1,0,0,0,0,1,0,0,2344,0,0,0,0,1,"123.217","NA","NA","1932","3","NA","5","NA","83","NA","73","1",1281,"1",79,"3","15.6466"
"2005","EE",12911,133.558407291917,"NA","2","2005","4","1",1934,"1","1","1","EE","2","NA","0","5","NA","NA","NA","NA","2","6","NA","0","0","NA",,"NA","NA","1","2","2","NA","7","18","6","1","6","6","6","6","6","6","6","1","2","1","2","1","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,2535,0,0,0,0,1,"532.6357","NA","NA","NA","3","NA","NA","NA","NA","NA","61","4",1291,"1",70,"4","15.6466"
"2005","EE",12921,133.558407291917,"NA","3","2005","20","4",1924,"2","4","3","EE","2","NA","2","5","NA","1","NA","NA","3","5","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","21","3","6","6","8","6","6","6","2","8","7","6","5","3","1","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1725,0,0,0,0,1,"NA","1","1925","1929","NA","NA","0","1","72","NA","NA","NA",1292,"1",80,"3","15.6466"
"2005","EE",12931,133.558407291917,"NA","2","2005","21","4",1983,"2","1","1","Other","1","NA","0","3","NA","2","2","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","11","16","7","3","8","7","7","7","7","5","7","7","7","8","2","2","3","1","NA","1","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"209.7122","1","NA","1954","NA","NA","1","NA","NA","NA","92","3",1293,"1",21,"1","15.6466"
"2005","EE",12991,133.558407291917,"NA","2","2005","16","4",1926,"2","2","1","Other","2","NA","3","5","NA","NA","2","NA","2","9","40","0","0","NA",,"NA","13","1","2","NA","NA","NA","20","5","6","6","1","6","6","6","6","6","6","6","1","2","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1991,0,0,0,0,1,"83.31252","1","1941","NA","0","NA","4","NA","12","NA","91","2",1299,"1",78,"4","15.6466"
"2005","EE",13251,133.558407291917,"NA","2","2005","18","3",1925,"2","4","1","EE","2","NA","1","5","NA","1","NA","NA","3","9","40","12","0","NA",,"NA","NA","1","2","NA","NA","NA","22","1","1","8","1","1","1","6","2","3","1","1","1","4","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1935,0,0,0,0,1,"579.1424","NA","1925","1944","NA","3","5","NA","NA","1","NA","3",1325,"1",79,"3","15.6466"
"2005","EE",13361,133.558407291917,"NA","2","2005","12","4",1944,"2","4","3","EE","2","NA","5","5","NA","NA","NA","NA","3","3","40","12","0","NA",,"4","3","2","2","2","NA","NA","15","6","6","1","1","2","1","1","6","6","1","1","6","2","2","2","2","NA","2","NA",0,0,1,0,0,32,0,1,0,0,1848,0,0,0,0,1,"48.04236","1","1925","1952","NA","NA","NA","NA","NA","6","NA","NA",1336,"1",60,"1","15.6466"
"2005","EE",13371,133.558407291917,"NA","2","2005","9","1",1935,"1","2","1","EE","2","NA","2","5","NA","1","2","NA","3","8","NA","12","0","NA",,"NA","15","1","2","2","NA","NA","16","1","6","6","6","1","1","6","1","6","6","6","1","2","2","2","2","1","2","NA",0,0,1,0,0,0,0,1,0,0,2273,0,0,0,0,1,"109.0381","1","1937","1930","7","2","2","1","74","1","61","3",1337,"1",69,"1","15.6466"
"2005","EE",13571,133.558407291917,"NA","3","2005","15","3",1948,"2","2","3","EE","2","3","4","1","NA","2","2","1","2","5","NA","0","0","NA","h","NA","NA","NA","NA","1","NA","NA","16","7","3","5","5","8","8","5","8","5","7","5","7","3","2","3","2","NA","1","NA",0,0,1,339,0,0,0,1,0,0,0,0,0,0,0,1,"40.86763","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1357,"1",56,"1","15.6466"
"2005","EE",13641,133.558407291917,"NA","2","2005","13","4",1983,"2","1","1","EE","2","3","3","4","NA","1","2","NA","NA",,"NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","18","7","5","3","7","7","7","7","7","5","7","5","8","3","2","2","2","1","2","1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1","74","NA",1364,"1",21,"1","15.6466"
"2005","EE",14081,133.558407291917,"NA","2","2005","33","3",1947,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","2","45","0","0","NA","l-n","NA","2","1","2","2","NA","NA","22","1","1","1","1","1","1","1","1","1","1","1","1","3","1","2","2","NA","2","NA",0,0,1,4433,0,0,0,1,0,0,0,0,0,0,0,1,"139.1781","1","NA","1926","1","2","2","1","12","1","61","1",1408,"1",57,"1","15.6466"
"2005","EE",14661,133.558407291917,"NA","2","2005","8","2",1924,"1","2","1","EE","2","NA","3","5","NA","1","2","NA","3","8","NA","0","0","NA",,"4","NA","NA","NA","2","NA","NA","18","7","3","1","8","2","5","5","1","1","6","1","6","2","1","3","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1679,0,0,0,0,1,"118.5124","NA","NA","NA","NA","NA","NA","1","NA","NA","91","NA",1466,"1",80,"3","15.6466"
"2005","EE",14691,133.558407291917,"NA","3","2005","25","2",1953,"2","5","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","b-e","NA","13","1","2","2","NA","NA","20","1","1","1","1","1","1","1","1","1","3","1","2","4","2","3","2","NA","2","NA",0,0,1,3698,0,0,0,1,0,0,0,0,0,0,0,1,"163.8503","2","1925","1953","0","3","3","1","33","1","91","4",1469,"1",51,"1","15.6466"
"2005","EE",15051,133.558407291917,"NA","3","2005","20","4",1944,"1","2","3","EE","2","NA","2","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","11","1","2","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,1,8620,0,279,0,1,0,0,0,0,0,0,0,1,"192.8878","1","1925","1956","0","5","5","NA","83","1","61","1",1505,"1",60,"1","15.6466"
"2005","EE",15281,133.558407291917,"NA","2","2005","11","3",1941,"2","2","1","EE","2","NA","4","5","NA","NA","NA","NA","3","9","40","12","0","NA",,"NA","13","1","2","2","NA","NA","22","1","1","1","1","1","1","1","8","1","1","1","1","2","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,4970,0,0,0,0,1,"179.412","1","1958","1927","0","1","1","NA","83","NA","52","4",1528,"1",63,"2","15.6466"
"2005","EE",15851,133.558407291917,"NA","2","2005","18","1",1924,"2","4","1","EE","2","NA","3","5","NA","1","2","NA","3",,"NA","0","0","NA",,"NA","NA","1","2","2","NA","NA","16","6","5","8","6","6","7","6","8","6","1","1","6","2","1","2","2","1","2","NA",0,0,1,0,0,0,0,1,0,0,1618,0,0,0,0,1,"NA","NA","NA","NA","0","3","2","1","93","NA","NA","NA",1585,"1",80,"1","15.6466"
"2005","EE",15881,133.558407291917,"NA","2","2005","12","2",1937,"1","2","3","EE","2","NA","1","5","NA","NA","NA","NA","3","9","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","17","1","2","1","1","1","6","1","6","1","6","6","2","2","2","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1869,0,0,0,0,1,"129.2131","NA","NA","1926","NA","NA","3","1","NA","NA","92","3",1588,"1",67,"1","15.6466"
"2005","EE",16111,133.558407291917,"NA","2","2005","39","4",1938,"1","5","2","EE","2","NA","1","1","NA","NA","2","NA","3","8","50","12","0","NA","o","NA","12","1","1","2","NA","1","19","1","1","1","1","1","1","3","1","1","1","1","1","2","2","1","2","NA","2","NA",0,0,1,6070,0,0,0,1,0,0,0,0,0,0,0,1,"119.5774","1","NA","1941","2","3","2","1","NA","1","82","4",1611,"1",66,"3","15.6466"
"2005","EE",16281,133.558407291917,"NA","3","2005","16","1",1977,"2","5","2","EE","2","NA","5","1","NA","NA","NA","NA","3","2","40","12","0","NA","l-n","NA","13","1","2","2","NA","NA","17","1","1","1","1","1","6","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,1,3552,0,0,0,1,0,0,0,0,0,0,0,1,"102.7205","1","1931","1925","2","1","2","1","NA","6","91","3",1628,"1",27,"4","15.6466"
"2005","EE",16381,133.558407291917,"NA","2","2005","15","4",1936,"2","2","2","EE","2","NA","5","2","NA","NA","NA","NA","3","9","40","12","0","NA","k","1","11","1","2","NA","NA","NA","18","1","1","3","1","1","1","2","1","1","1","1","1","2","1","3","2","NA","1","NA",0,117,1,2248,0,1086,0,1,0,0,1644,0,0,0,0,1,"722.9328","NA","NA","1925","1","3","5","1","NA","1","NA","5",1638,"1",68,"3","15.6466"
"2005","EE",16831,133.558407291917,"NA","2","2005","9","2",1946,"2","2","1","Other","2","NA","5","2","NA","NA","NA","NA","3","2","48","12","0","NA","l-n","NA","11","1","2","NA","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","1","NA","2","NA",0,0,1,1969,0,0,0,1,0,0,0,0,0,1148,0,1,"NA","4","NA","1925","1","1","3","1","72","1","51","2",1683,"1",58,"3","15.6466"
"2005","EE",17061,133.558407291917,"NA","3","2005","14","2",1927,"2","2","1","Other","2","NA","2","5","NA","2","2","NA","3","9","NA","9","0","NA",,"5","13","1","2","NA","NA","NA","NA","8","7","5","5","6","6","6","8","6","7","7","8","2","1","2","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1623,0,0,0,0,1,"302.0244","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA",1706,"1",77,"2","15.6466"
"2005","EE",17101,133.558407291917,"NA","2","2005","21","3",1932,"2","4","3","EE","2","NA","1","5","NA","NA","NA","NA","3","9","30","0","0","NA",,"NA","5","1","1","1","1","NA","25","6","1","6","1","6","6","1","1","1","1","1","1","2","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1891,0,0,0,0,1,"204.4303","1","1925","1941","1","0","3","NA","1","1","NA","NA",1710,"1",72,"3","15.6466"
"2005","EE",17381,133.558407291917,"NA","2","2005","22","2",1936,"1","2","1","Other","2","NA","2","5","NA","1","2","NA","3","8","40","0","0","NA",,"NA","2","1","2","1","NA","NA","17","1","6","6","1","6","1","6","6","6","6","1","6","3","2","2","2","NA","2","NA",0,0,1,1323,0,0,0,1,0,0,673,0,0,0,0,1,"NA","1","NA","1925","NA","NA","2","1","NA","NA","92","NA",1738,"1",68,"1","15.6466"
"2005","EE",18091,133.558407291917,"NA","2","2005","77","3",1936,"2","2","3","EE","2","NA","5","5","NA","1","2","NA","3","8","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","16","8","6","5","6","6","2","8","6","2","6","3","8","4","1","1","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1540,0,0,0,0,1,"167.703","1","NA","1937","NA","3","NA","NA","NA","6","NA","2",1809,"1",68,"4","15.6466"
"2005","EE",18401,133.558407291917,"NA","2","2005","36","4",1924,"2","4","1","EE","2","NA","3","5","NA","1","NA","NA","3","2","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","23","6","6","8","6","6","1","6","6","6","3","1","6","2","2","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1532,0,0,0,0,1,"NA","1","NA","NA","2","NA","5","NA","NA","1","NA","NA",1840,"1",80,"2","15.6466"
"2005","EE",19041,133.558407291917,"NA","2","2005","17","1",1958,"2","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","4","40","12","0","NA","j","NA","11","1","2","NA","NA","NA","22","1","1","1","2","1","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,1,4652,0,0,0,1,0,0,0,0,0,0,0,1,"310.1571","2","1929","1936","0","NA","3","NA","81","NA","82","1",1904,"1",46,"1","15.6466"
"2005","EE",19401,133.558407291917,"NA","2","2005","19","3",1926,"2","1","1","EE","2","NA","1","5","NA","NA","2","NA","3","6","40","0","0","NA",,"NA","NA","1","1","2","NA","NA","19","6","1","6","1","6","6","1","6","6","6","1","1","2","2","3","2","NA","2","NA",0,0,1,1537,0,0,0,1,0,0,563,0,0,0,0,1,"NA","1","NA","1942","1","NA","2","1","NA","NA","92","NA",1940,"1",78,"4","15.6466"
"2005","EE",19781,133.558407291917,"NA","2","2005","24","4",1956,"1","2","3","EE","2","NA","2","6","NA","1","2","NA","3","7","NA","12","0","NA",,"NA","NA","1","2","NA","NA","NA","NA","6","8","8","7","7","8","2","8","8","1","6","1","2","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,676,0,1,"300.1048","NA","NA","1927","NA","NA","2","NA","NA","NA","NA","NA",1978,"1",48,"1","15.6466"
"2005","EE",19871,133.558407291917,"NA","2","2005","14","2",1924,"2","4","3","Other","2","NA","0","5","NA","1","2","NA","3","9","40","0","12","NA",,"NA","NA","1","2","1","NA","NA","15","1","1","6","1","6","1","8","1","5","1","6","6","3","2","2","2","NA","2","6",0,0,1,2590,0,0,0,1,0,0,390,0,0,0,0,1,"NA","NA","NA","1942","5","2","NA","1","NA","1","41","3",1987,"1",80,"1","15.6466"
"2005","EE",20051,133.558407291917,"NA","3","2005","12","1",1940,"2","2","3","EE","2","NA","3","5","NA","1","NA","NA","3","5","NA","12","0","16",,"NA","11","1","NA","NA","NA","NA","24","6","1","6","6","1","1","1","1","6","6","1","1","4","2","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1849,0,0,0,0,1,"515.1906","1","NA","NA","2","NA","1","1","NA","NA","34","NA",2005,"1",64,"1","15.6466"
"2005","EE",20171,133.558407291917,"NA","2","2005","12","4",1977,"2","1","3","EE","2","NA","5","1","NA","1","NA","NA","3","3","NA","0","0","NA","i","NA","13","1","1","NA","NA","NA","18","1","1","6","6","1","1","6","2","1","6","1","6","3","1","3","2","NA","2","NA",0,0,1,2159,0,2301,0,1,0,0,0,0,0,0,0,1,"233.3473","1","NA","1927","5","2","1","NA","83","NA","NA","NA",2017,"1",27,"4","15.6466"
"2005","EE",20551,133.558407291917,"NA","2","2005","23","2",1941,"2","2","3","EE","2","NA","5","5","NA","1","2","NA","3","2","NA","10","0","NA",,"NA","NA","1","2","NA","NA","NA","16","6","1","5","6","8","1","6","6","6","8","1","1","3","1","3","2","NA","1","NA",0,0,1,0,0,130,0,1,0,0,1521,0,0,0,0,1,"NA","NA","1955","1925","5","1","NA","NA","83","NA","13","1",2055,"1",63,"1","15.6466"
"2005","EE",20851,133.558407291917,"NA","2","2005","19","2",1980,"2","1","3","EE","2","NA","3","4","NA","NA","NA","NA","3",,"40","12","0","NA",,"NA","NA","1","2","2","NA","NA","17","3","1","1","2","2","1","1","1","2","1","8","1","2","1","2","2","NA","2","NA",0,0,1,0,0,0,3572,1,0,0,0,0,0,0,0,1,"146.0581","2","1925","NA","1","4","3","1","NA","1","34","4",2085,"1",24,"2","15.6466"
"2005","EE",20951,133.558407291917,"NA","2","2005","22","3",1935,"2","2","1","EE","2","NA","2","5","NA","NA","NA","NA","3","3","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","19","1","1","1","6","1","6","1","2","1","6","1","6","4","1","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1803,0,0,0,0,1,"266.7871","1","NA","NA","1","NA","NA","1","NA","NA","NA","3",2095,"1",69,"1","15.6466"
"2005","EE",21231,133.558407291917,"NA","2","2005","11","2",1932,"2","2","1","EE","1","NA","3","5","NA","NA","1","NA","3","7","NA","12","0","NA",,"NA","13","1","2","1","NA","NA","16","6","8","6","8","6","6","8","8","6","4","6","6","3","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1769,0,0,0,0,1,"145.9939","2","NA","1925","NA","4","0","NA","72","NA","NA","2",2123,"1",72,"4","15.6466"
"2005","EE",22111,133.558407291917,"NA","2","2005","19","1",1942,"2","2","3","EE","2","NA","3","5","NA","1","2","1","3","2","NA","0","0","NA",,"NA","14","1","2","1","NA","NA","21","6","8","6","8","6","1","7","6","6","6","1","1","4","2","1","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1117,0,0,0,0,1,"105.7912","NA","NA","NA","NA","3","1","NA","NA","NA","13","NA",2211,"1",62,"4","15.6466"
"2005","EE",22651,133.558407291917,"NA","2","2005","3","1",1946,"2","2","3","Other","2","NA","4","1","NA","NA","NA","NA","3","9","NA","3","0","NA","b-e","NA","13","1","1","2","NA","NA","20","3","1","3","1","1","1","1","1","1","1","1","1","1","2","1","2","NA","2","NA",0,0,1,3506,0,0,0,1,0,0,0,0,0,0,0,1,"216.5337","1","NA","1938","1","2","5","1","NA","1","61","3",2265,"1",58,"1","15.6466"
"2005","EE",22761,133.558407291917,"NA","3","2005","22","4",1944,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","o","NA","2","1","1","2","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","NA",0,0,1,5229,0,128,0,1,0,0,0,0,0,0,0,1,"338.3404","1","1926","1933","1","3","3","NA","NA","1","92","3",2276,"1",60,"4","15.6466"
"2005","EE",22781,133.558407291917,"NA","2","2005","30","2",1930,"2","2","3","EE","2","NA","5","5","NA","NA","NA","NA","3","0 - 1","NA","12","0","NA",,"NA","NA","NA","1","NA","NA","NA","19","6","6","3","1","1","1","1","6","6","1","2","2","4","1","2","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,2436,0,0,0,0,1,"90.75658","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4",2278,"1",74,"1","15.6466"
"2005","EE",23071,133.558407291917,"NA","3","2005","22","3",1935,"1","2","2","Other","2","NA","3","5","NA","NA","NA","NA","3","4","NA","12","0","NA",,"NA","NA","1","1","NA","NA","NA","19","6","6","6","1","1","6","1","6","6","1","1","1","3","2","3","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1952,0,0,0,0,1,"200.5027","1","NA","NA","1","NA","NA","NA","NA","1","32","NA",2307,"1",69,"1","15.6466"
"2005","EE",23821,133.558407291917,"NA","2","2005","16","1",1925,"2","4","3","EE","2","NA","5","5","NA","1","2","NA","3","2","NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","15","1","6","6","6","5","6","1","5","6","1","6","6","3","2","3","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1666,0,0,0,0,1,"NA","NA","NA","1936","0","NA","NA","1","72","NA","74","NA",2382,"1",79,"1","15.6466"
"2005","EE",23971,133.558407291917,"NA","2","2005","12","3",1936,"1","4","3","EE","2","NA","2","5","NA","1","2","NA","3","8","40","0","0","NA",,"NA","NA","2","NA","2","NA","NA","16","6","5","8","8","6","3","8","8","6","9","3","7","2","1","1","1","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1077,0,0,0,0,1,"NA","1","1932","1942","NA","NA","NA","NA","61","NA","NA","NA",2397,"1",68,"1","15.6466"
"2005","EE",24031,133.558407291917,"NA","2","2005","22","2",1957,"2",,"1",,"2","NA",,,"NA","1","1","NA","NA",,"NA","0","0","NA",,"NA","NA","NA","NA","NA","NA","NA","18","7","5","5","8","5","8","7","7","7","7","7","8","4","2","2","2","NA","1","NA",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,"313.6977","NA","1936","1929","0","NA","NA","NA","61","NA","NA","NA",2403,"1",47,"4","15.6466"
"2005","EE",24141,133.558407291917,"NA","3","2005","20","4",1926,"1","5","2","EE","2","NA","2","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA",,"NA","NA","1","2","NA","NA","NA","20","8","6","8","7","6","6","1","6","6","1","1","6","3","2","3","2","NA","2","1",0,0,1,0,0,0,0,1,0,0,1606,0,0,0,0,1,"NA","NA","NA","NA","3","NA","NA","1","NA","NA","92","1",2414,"1",78,"1","15.6466"
"2005","EE",24221,133.558407291917,"NA","2","2005","22","1",1927,"2","4","1","EE","2","NA","3","5","NA","NA","NA","NA","3","8","NA","10","0","NA",,"NA","NA","1","2","NA","NA","NA","19","6","1","2","1","1","1","1","6","1","6","1","8","3","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1867,0,0,0,0,1,"NA","2","1941","1952","NA","1","4","NA","NA","NA","NA","2",2422,"1",77,"3","15.6466"
"2005","EE",24351,133.558407291917,"NA","2","2005","24","4",1932,"2","2","3","EE","2","NA","5","5","NA","1","2","NA","3","3","NA","0","0","NA",,"NA","NA","1","1","NA","NA","NA","21","8","6","6","8","3","6","8","7","6","6","6","8","2","1","3","1","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1630,0,0,0,0,1,"88.54991","7","NA","1950","2","3","NA","NA","NA","1","NA","2",2435,"1",72,"1","15.6466"
"2005","EE",24441,133.558407291917,"NA","2","2005","19","2",1928,"1","2","3","EE","2","NA","1","5","NA","1","NA","NA","3","8","NA","12","0","NA",,"NA","15","1","2","2","NA","NA","25","1","6","1","6","6","6","1","6","5","6","6","8","5","2","3","1","NA","1","NA",0,0,1,0,0,0,0,1,0,0,1916,0,0,0,0,1,"NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",2444,"1",76,"4","15.6466"
"2005","EE",24691,133.558407291917,"NA","2","2005","24","2",1935,"2","2","1","EE","2","5","5","5","NA","2","2","NA","NA","2","NA","12","0","NA",,"NA","NA","1","2","NA","NA","4","21","6","8","6","6","2","6","6","6","6","8","8","8","4","1","2","2","NA","1","1",0,0,1,0,0,0,0,1,0,0,1668,0,0,0,0,1,"36.63784","NA","NA","1925","NA","NA","NA","1","NA","NA","42","1",2469,"1",69,"1","15.6466"
"2005","EE",24951,133.558407291917,"NA","3","2005","35","3",1980,"2","1","1","EE","2","NA","3","2","NA","NA","NA","NA","3","9","20","12","0","NA","b-e","NA","13","1","NA","1","NA","NA","22","1","1","1","1","1","1","1","3","1","1","1","1","1","1","3","1","NA","2","NA",0,0,1,3604,0,0,0,1,0,0,0,0,0,0,0,1,"128.4081","1","1940","NA","NA","NA","1","1","NA","6","92","1",2495,"1",24,"1","15.6466"
"2005","EE",25241,133.558407291917,"NA","2","2005","14","4",1938,"1","5","1","EE","2","NA","3","5","NA","1","2","NA","3","3","20","0","12","NA",,"NA","NA","NA","2","NA","NA","NA","16","6","6","6","8","8","6","6","8","6","8","6","1","2","2","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1676,0,0,0,0,1,"161.569","1","NA","1927","2","NA","NA","1","NA","1","51","2",2524,"1",66,"1","15.6466"
"2005","EE",25291,133.558407291917,"NA","2","2005","33","3",1945,"2","4","3","Other","2","NA","2","1","NA","NA","NA","NA","3","9","NA","12","0","NA","a","NA","12","1","2","2","NA","NA","17","6","8","6","6","2","1","6","4","6","6","1","6","2","2","3","2","4","2","1",0,0,1,1609,836,0,0,1,0,0,0,0,0,0,0,1,"NA","NA","1928","NA","NA","NA","5","1","83","1","NA","NA",2529,"1",59,"1","15.6466"
"2005","EE",25401,133.558407291917,"NA","3","2005","8","1",1977,"2","1","3","EE","2","NA","5","4","NA","NA","2","NA","3",,"NA","12","0","NA",,"NA","12","1","2","2","NA","NA","17","6","8","8","6","6","8","6","8","6","6","1","8","1","1","1","2","NA","2","NA",0,176,1,300,0,0,0,1,0,0,0,0,0,0,201,1,"90.81329","1","1925","NA","1","5","NA","NA","NA","NA","32","2",2540,"1",27,"1","15.6466"
"2005","EE",25611,133.558407291917,"NA","2","2005","17","4",1932,"2","2","1","EE","2","NA","4","5","NA","1","2","NA","3","0 - 1","16","0","7","NA",,"NA","NA","1","2","2","NA","1","16","6","6","6","2","6","1","6","6","6","1","1","4","2","1","2","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,2047,0,0,0,0,1,"165.9872","4","NA","NA","0","1","NA","1","NA","1","NA","NA",2561,"1",72,"3","15.6466"
"2005","EE",25791,133.558407291917,"NA","2","2005","7","3",1936,"2","4","3","Other","1","NA","2","5","NA","1","2","NA","3","8","NA","12","0","NA",,"NA","13","1","2","2","NA","NA","19","6","8","8","3","5","8","7","6","6","6","5","6","3","1","3","2","NA","2","NA",0,0,1,0,0,0,0,1,0,0,1751,0,0,0,0,1,"NA","NA","NA","1925","1","5","NA","1","32","NA","NA","5",2579,"1",68,"1","15.6466"
