"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","EE",67151,139.830954169797,"2",1980,"1","1","3","1","11","NA",6715,,,,,,,,,,,,,,,23,23
"2004","EE",67361,139.830954169797,"2",1957,"2","1","3","1","11","1",6736,,,,,,,,,,,,,,,46,46
"2004","EE",67491,139.830954169797,"2",1964,"1","1","3","1","11","NA",6749,,,,,,,,,,,,,,,39,39
"2004","EE",67551,139.830954169797,"1",1927,"2","1","3","1","11","1",6755,,,,,,,,,,,,,,,76,76
"2004","EE",67961,139.830954169797,"3",1949,"2","1","2","4","NA","1",6796,,,,,,,,,,,,,,,54,55
"2004","EE",68601,139.830954169797,"2",1945,"2","1","1","4","11","1",6860,,,,,,,,,,,,,,,58,58
"2004","EE",69071,139.830954169797,"2",1941,"1","1","1","1","NA","1",6907,,,,,,,,,,,,,,,62,63
"2004","EE",69341,139.830954169797,"2",1978,"1","1","1","1","NA","1",6934,,,,,,,,,,,,,,,25,25
"2004","EE",69631,139.830954169797,"4",1928,"2","1","2","1","11","1",6963,,,,,,,,,,,,,,,75,75
"2004","EE",69911,139.830954169797,"1",1980,"2","1","1","1","NA","NA",6991,,,,,,,,,,,,,,,23,24
"2004","EE",70221,139.830954169797,"1",1923,"2","1","1","1","11","1",7022,,,,,,,,,,,,,,,80,80
"2004","EE",71441,139.830954169797,"2",1929,"2","1","3","1","11","1",7144,,,,,,,,,,,,,,,74,75
"2004","EE",71491,139.830954169797,"3",1931,"2","1","1","4","NA","NA",7149,,,,,,,,,,,,,,,72,73
"2004","EE",71651,139.830954169797,"4",1958,"2","1","1","1","11","1",7165,,,,,,,,,,,,,,,45,46
"2004","EE",71701,139.830954169797,"4",1944,"2","1","3","4","11","1",7170,,,,,,,,,,,,,,,59,59
"2004","EE",71801,139.830954169797,"1",1974,"1","1","1","4","11","NA",7180,,,,,,,,,,,,,,,29,30
"2004","EE",71911,139.830954169797,"1",1946,"2","1","3","4","11","1",7191,,,,,,,,,,,,,,,57,58
"2004","EE",72431,139.830954169797,"4",1943,"1","1","4","4","NA","1",7243,,,,,,,,,,,,,,,60,60
"2004","EE",72791,139.830954169797,"4",1956,"1","1","1","1","11","NA",7279,,,,,,,,,,,,,,,47,47
"2004","EE",72981,139.830954169797,"3",1965,"1","1","4","1","11","1",7298,,,,,,,,,,,,,,,38,38
"2004","EE",73271,139.830954169797,"1",1952,"2","1","4","4","NA","1",7327,,,,,,,,,,,,,,,51,52
"2004","EE",73311,139.830954169797,"2",1967,"2","1","1","1","11","1",7331,,,,,,,,,,,,,,,36,37
"2004","EE",73341,139.830954169797,"1",1929,"2","1","4","1","11","1",7334,,,,,,,,,,,,,,,74,74
"2004","EE",73751,139.830954169797,"4",1975,"2","1","4","1","11","1",7375,,,,,,,,,,,,,,,28,29
"2004","EE",74081,139.830954169797,"1",1944,"2","1","1","1","11","NA",7408,,,,,,,,,,,,,,,59,59
"2004","EE",75231,139.830954169797,"1",1924,"1","1","4","4","23","1",7523,,,,,,,,,,,,,,,79,79
"2004","EE",75451,139.830954169797,"1",1923,"1","1","4","4","11","1",7545,,,,,,,,,,,,,,,80,80
"2004","EE",75651,139.830954169797,"3",1928,"2","1","3","1","NA","1",7565,,,,,,,,,,,,,,,75,75
"2004","EE",75711,139.830954169797,"4",1981,"1","1","3","4","11","1",7571,,,,,,,,,,,,,,,22,23
"2004","EE",75771,139.830954169797,"3",1951,"1","1","4","1","11","1",7577,,,,,,,,,,,,,,,52,53
"2004","EE",76451,139.830954169797,"4",1932,"2","1","1","4","11","1",7645,,,,,,,,,,,,,,,71,71
"2004","EE",76461,139.830954169797,"3",1924,"2","1","3","4","11","1",7646,,,,,,,,,,,,,,,79,79
"2004","EE",76521,139.830954169797,"4",1949,"1","1","4","1","11","1",7652,,,,,,,,,,,,,,,54,55
"2004","EE",76731,139.830954169797,"4",1934,"2","1","3","1","11","1",7673,,,,,,,,,,,,,,,69,69
"2004","EE",76951,139.830954169797,"1",1936,"2","1","4","1","11","NA",7695,,,,,,,,,,,,,,,67,67
"2004","EE",77011,139.830954169797,"3",1952,"2","1","1","1","NA","1",7701,,,,,,,,,,,,,,,51,52
"2004","EE",78001,139.830954169797,"3",1958,"1","1","1","1","11","1",7800,,,,,,,,,,,,,,,45,45
"2004","EE",78031,139.830954169797,"1",1937,"2","1","1","1","11","1",7803,,,,,,,,,,,,,,,66,66
"2004","EE",78041,139.830954169797,"4",1980,"1","1","4","4","11","1",7804,,,,,,,,,,,,,,,23,23
"2004","EE",78061,139.830954169797,"4",1948,"2","1","1","1","11","1",7806,,,,,,,,,,,,,,,55,55
"2004","EE",78181,139.830954169797,"1",1950,"1","1","4","1","11","1",7818,,,,,,,,,,,,,,,53,54
"2004","EE",78411,139.830954169797,"4",1967,"2","1","1","1","11","NA",7841,,,,,,,,,,,,,,,36,36
"2004","EE",78631,139.830954169797,"2",1958,"2","1","3","1","11","1",7863,,,,,,,,,,,,,,,45,46
"2004","EE",78951,139.830954169797,"2",1935,"2","1","1","1","11","1",7895,,,,,,,,,,,,,,,68,68
"2004","EE",79121,139.830954169797,"2",1923,"2","1","1","1","NA","NA",7912,,,,,,,,,,,,,,,80,80
"2004","EE",79191,139.830954169797,"2",1932,"2","1","3","1","11","NA",7919,,,,,,,,,,,,,,,71,72
"2004","EE",79231,139.830954169797,"4",1923,"2","1","3","4","11","NA",7923,,,,,,,,,,,,,,,80,80
"2004","EE",79951,139.830954169797,"3",1926,"2","1","1","1","11","1",7995,,,,,,,,,,,,,,,77,78
"2004","EE",80081,139.830954169797,"3",1964,"1","1","4","1","11","1",8008,,,,,,,,,,,,,,,39,39
"2004","EE",80101,139.830954169797,"2",1926,"2","1","4","4","11","NA",8010,,,,,,,,,,,,,,,77,77
"2004","EE",80571,139.830954169797,"1",1977,"2","1","4","1","NA","1",8057,,,,,,,,,,,,,,,26,26
"2004","EE",80711,139.830954169797,"4",1931,"2","1","1","1","NA","1",8071,,,,,,,,,,,,,,,72,73
"2004","EE",80901,139.830954169797,"2",1945,"1","1","1","1","23","1",8090,,,,,,,,,,,,,,,58,59
"2004","EE",80951,139.830954169797,"2",1961,"1","1","3","1","11","1",8095,,,,,,,,,,,,,,,42,42
"2004","EE",81521,139.830954169797,"4",1930,"2","1","1","1","NA","1",8152,,,,,,,,,,,,,,,73,73
"2004","EE",81581,139.830954169797,"2",1980,"2","1","1","1","11","1",8158,,,,,,,,,,,,,,,23,24
"2004","EE",81631,139.830954169797,"3",1936,"2","1","4","1","11","1",8163,,,,,,,,,,,,,,,67,67
"2004","EE",81661,139.830954169797,"2",1973,"1","1","4","4","NA","1",8166,,,,,,,,,,,,,,,30,31
"2004","EE",81861,139.830954169797,"2",1950,"1","1","1","1","11","1",8186,,,,,,,,,,,,,,,53,54
"2004","EE",83221,139.830954169797,"2",1965,"1","1","3","1","11","NA",8322,,,,,,,,,,,,,,,38,39
"2004","EE",83241,139.830954169797,"4",1935,"2","1","3","1","11","NA",8324,,,,,,,,,,,,,,,68,68
"2004","EE",83541,139.830954169797,"1",1958,"2","1","1","4","11","1",8354,,,,,,,,,,,,,,,45,46
"2004","EE",83701,139.830954169797,"3",1930,"2","1","4","1","11","1",8370,,,,,,,,,,,,,,,73,73
"2004","EE",83981,139.830954169797,"2",1975,"2","1","4","1","11","1",8398,,,,,,,,,,,,,,,28,28
"2004","EE",84131,139.830954169797,"1",1947,"2","1","1","1","NA","NA",8413,,,,,,,,,,,,,,,56,56
"2004","EE",84921,139.830954169797,"1",1936,"2","1","1","1","11","NA",8492,,,,,,,,,,,,,,,67,67
"2004","EE",85211,139.830954169797,"3",1950,"1","1","1","1","11","1",8521,,,,,,,,,,,,,,,53,54
"2004","EE",85281,139.830954169797,"1",1923,"2","1","4","1","11","NA",8528,,,,,,,,,,,,,,,80,80
"2004","EE",85481,139.830954169797,"4",1936,"1","1","1","1","11","NA",8548,,,,,,,,,,,,,,,67,68
"2004","EE",86091,139.830954169797,"3",1968,"1","1","1","1","11","1",8609,,,,,,,,,,,,,,,35,35
"2004","EE",86251,139.830954169797,"1",1982,"2","1","1","1","NA","1",8625,,,,,,,,,,,,,,,21,22
"2004","EE",86351,139.830954169797,"4",1953,"2","1","1","1","11","1",8635,,,,,,,,,,,,,,,50,51
"2004","EE",87271,139.830954169797,"4",1945,"1","1","1","4","NA","4",8727,,,,,,,,,,,,,,,58,59
"2004","EE",87491,139.830954169797,"1",1968,"2","1","1","1","11","1",8749,,,,,,,,,,,,,,,35,35
"2004","EE",87511,139.830954169797,"3",1923,"2","1","1","1","11","1",8751,,,,,,,,,,,,,,,80,80
"2004","EE",87731,139.830954169797,"1",1935,"2","1","2","1","NA","1",8773,,,,,,,,,,,,,,,68,68
"2004","EE",87911,139.830954169797,"2",1938,"2","1","3","1","11","1",8791,,,,,,,,,,,,,,,65,66
"2004","EE",88051,139.830954169797,"1",1923,"2","1","4","1","11","1",8805,,,,,,,,,,,,,,,80,80
"2004","EE",88141,139.830954169797,"3",1979,"2","1","2","4","11","1",8814,,,,,,,,,,,,,,,24,25
"2004","EE",88311,139.830954169797,"3",1967,"2","1","4","4","11","1",8831,,,,,,,,,,,,,,,36,36
"2004","EE",88431,139.830954169797,"1",1945,"1","1","3","1","11","1",8843,,,,,,,,,,,,,,,58,59
"2004","EE",88611,139.830954169797,"3",1944,"2","1","1","4","11","NA",8861,,,,,,,,,,,,,,,59,60
"2004","EE",88931,139.830954169797,"4",1970,"2","1","4","1","11","1",8893,,,,,,,,,,,,,,,33,33
"2004","EE",89131,139.830954169797,"1",1937,"2","1","1","1","11","1",8913,,,,,,,,,,,,,,,66,67
"2004","EE",89171,139.830954169797,"4",1932,"2","1","3","1","11","1",8917,,,,,,,,,,,,,,,71,72
"2004","EE",89291,139.830954169797,"1",1965,"1","1","1","1","11","1",8929,,,,,,,,,,,,,,,38,39
"2004","EE",89611,139.830954169797,"2",1923,"2","1","1","1","11","1",8961,,,,,,,,,,,,,,,80,80
"2004","EE",89911,139.830954169797,"2",1952,"2","1","1","1","11","1",8991,,,,,,,,,,,,,,,51,52
"2004","EE",90311,139.830954169797,"2",1940,"2","1","4","1","11","1",9031,,,,,,,,,,,,,,,63,64
"2004","EE",90601,139.830954169797,"1",1954,"2","1","1","1","11","NA",9060,,,,,,,,,,,,,,,49,50
"2004","EE",90751,139.830954169797,"3",1934,"1","1","1","1","NA","1",9075,,,,,,,,,,,,,,,69,70
"2004","EE",90911,139.830954169797,"4",1938,"1","1","4","1","11","1",9091,,,,,,,,,,,,,,,65,65
"2004","EE",91071,139.830954169797,"4",1926,"2","1","1","1","11","1",9107,,,,,,,,,,,,,,,77,77
"2004","EE",91471,139.830954169797,"2",1975,"1","1","1","1","11","1",9147,,,,,,,,,,,,,,,28,28
"2004","EE",91881,139.830954169797,"4",1924,"2","1","2","1","NA","1",9188,,,,,,,,,,,,,,,79,79
"2004","EE",91971,139.830954169797,"3",1923,"2","1","1","1","23","5",9197,,,,,,,,,,,,,,,80,80
"2004","EE",92621,139.830954169797,"3",1923,"2","1","1","4","11","NA",9262,,,,,,,,,,,,,,,80,80
"2004","EE",93021,139.830954169797,"3",1928,"2","1","1","1","NA","1",9302,,,,,,,,,,,,,,,75,76
"2004","EE",93541,139.830954169797,"3",1969,"1","1","2","1","11","1",9354,,,,,,,,,,,,,,,34,34
"2004","EE",94961,139.830954169797,"3",1945,"2","1","3","1","23","1",9496,,,,,,,,,,,,,,,58,59
"2004","EE",94981,139.830954169797,"1",1934,"1","2","1","4","NA","1",9498,,,,,,,,,,,,,,,69,70
"2004","EE",95281,139.830954169797,"2",1924,"2","1","1","1","NA","1",9528,,,,,,,,,,,,,,,79,80
"2004","EE",95511,139.830954169797,"3",1942,"2","1","3","1","11","1",9551,,,,,,,,,,,,,,,61,62
"2004","EE",95771,139.830954169797,"1",1944,"1","1","1","1","11","1",9577,,,,,,,,,,,,,,,59,60
"2004","EE",96001,139.830954169797,"3",1944,"2","1","1","1","11","1",9600,,,,,,,,,,,,,,,59,60
"2004","EE",96011,139.830954169797,"3",1930,"2","1","1","1","11","NA",9601,,,,,,,,,,,,,,,73,73
"2004","EE",96221,139.830954169797,"1",1945,"2","1","3","1","11","1",9622,,,,,,,,,,,,,,,58,59
"2004","EE",96321,139.830954169797,"2",1923,"2","1","4","4","11","1",9632,,,,,,,,,,,,,,,80,80
"2004","EE",96511,139.830954169797,"3",1940,"2","1","4","4","11","NA",9651,,,,,,,,,,,,,,,63,64
"2004","EE",96631,139.830954169797,"2",1933,"2","1","1","1","11","1",9663,,,,,,,,,,,,,,,70,70
"2004","EE",96831,139.830954169797,"1",1936,"2","1","1","1","11","1",9683,,,,,,,,,,,,,,,67,68
"2004","EE",97171,139.830954169797,"1",1923,"2","1","1","1","11","1",9717,,,,,,,,,,,,,,,80,80
"2004","EE",97771,139.830954169797,"2",1923,"2","1","3","1","11","1",9777,,,,,,,,,,,,,,,80,80
"2004","EE",97881,139.830954169797,"2",1923,"2","1","3","4","11","1",9788,,,,,,,,,,,,,,,80,80
"2004","EE",97971,139.830954169797,"3",1938,"1","1","3","1","NA","1",9797,,,,,,,,,,,,,,,65,66
"2004","EE",98091,139.830954169797,"4",1923,"2","1","1","1","11","1",9809,,,,,,,,,,,,,,,80,80
"2004","EE",98201,139.830954169797,"3",1946,"1","1","4","1","11","NA",9820,,,,,,,,,,,,,,,57,57
"2004","EE",98291,139.830954169797,"2",1971,"1","1","1","4","11","1",9829,,,,,,,,,,,,,,,32,33
"2004","EE",98531,139.830954169797,"3",1946,"1","1","4","1","11","1",9853,,,,,,,,,,,,,,,57,57
"2004","EE",98841,139.830954169797,"2",1952,"2","1","1","1","11","1",9884,,,,,,,,,,,,,,,51,52
"2004","EE",99571,139.830954169797,"3",1931,"2","1","2","1","11","1",9957,,,,,,,,,,,,,,,72,72
"2004","EE",99581,139.830954169797,"4",1953,"2","1","1","1","11","1",9958,,,,,,,,,,,,,,,50,51
"2004","EE",99971,139.830954169797,"4",1939,"2","1","4","4","11","1",9997,,,,,,,,,,,,,,,64,64
"2004","EE",100141,139.830954169797,"1",1939,"1","1","1","1","NA","1",10014,,,,,,,,,,,,,,,64,65
"2004","EE",100341,139.830954169797,"2",1936,"2","1","1","1","11","NA",10034,,,,,,,,,,,,,,,67,68
"2004","EE",100721,139.830954169797,"2",1937,"2","1","4","1","11","NA",10072,,,,,,,,,,,,,,,66,66
"2004","EE",101241,139.830954169797,"3",1933,"2","1","3","1","NA","1",10124,,,,,,,,,,,,,,,70,71
"2004","EE",101501,139.830954169797,"4",1964,"1","1","4","1","11","1",10150,,,,,,,,,,,,,,,39,40
"2004","EE",101591,139.830954169797,"2",1968,"1","1","1","1","NA","1",10159,,,,,,,,,,,,,,,35,35
"2004","EE",101731,139.830954169797,"2",1957,"2","1","1","1","11","1",10173,,,,,,,,,,,,,,,46,46
"2004","EE",101841,139.830954169797,"4",1923,"2","1","1","4","11","NA",10184,,,,,,,,,,,,,,,80,80
"2004","EE",102291,139.830954169797,"4",1924,"2","1","3","1","NA","NA",10229,,,,,,,,,,,,,,,79,79
"2004","EE",102311,139.830954169797,"2",1928,"2","1","1","1","NA","1",10231,,,,,,,,,,,,,,,75,76
"2004","EE",102351,139.830954169797,"4",1950,"2","1","4","4","11","NA",10235,,,,,,,,,,,,,,,53,54
"2004","EE",102741,139.830954169797,"3",1931,"1","1","4","4","11","NA",10274,,,,,,,,,,,,,,,72,73
"2004","EE",102761,139.830954169797,"3",1923,"2","1","1","1","11","NA",10276,,,,,,,,,,,,,,,80,80
"2004","EE",102881,139.830954169797,"4",1923,"1","1","1","1","11","1",10288,,,,,,,,,,,,,,,80,80
"2004","EE",103121,139.830954169797,"2",1940,"2","1","3","4","23","1",10312,,,,,,,,,,,,,,,63,64
"2004","EE",103131,139.830954169797,"3",1975,"1","1","3","1","11","1",10313,,,,,,,,,,,,,,,28,29
"2004","EE",103171,139.830954169797,"1",1926,"2","1","1","4","11","1",10317,,,,,,,,,,,,,,,77,78
"2004","EE",103391,139.830954169797,"1",1923,"1","1","4","1","11","1",10339,,,,,,,,,,,,,,,80,80
"2004","EE",103481,139.830954169797,"3",1958,"1","1","3","1","11","1",10348,,,,,,,,,,,,,,,45,46
"2004","EE",104051,139.830954169797,"1",1949,"1","1","4","4","11","1",10405,,,,,,,,,,,,,,,54,54
"2004","EE",104831,139.830954169797,"3",1945,"2","1","1","1","11","1",10483,,,,,,,,,,,,,,,58,59
"2004","EE",104941,139.830954169797,"2",1940,"2","1","1","1","11","1",10494,,,,,,,,,,,,,,,63,63
"2004","EE",105331,139.830954169797,"3",1928,"2","1","1","1","11","1",10533,,,,,,,,,,,,,,,75,75
"2004","EE",105491,139.830954169797,"3",1954,"2","1","1","1","11","1",10549,,,,,,,,,,,,,,,49,50
"2004","EE",105981,139.830954169797,"3",1940,"2","1","1","1","11","1",10598,,,,,,,,,,,,,,,63,64
"2004","EE",106821,139.830954169797,"2",1948,"2","1","4","1","11","1",10682,,,,,,,,,,,,,,,55,55
"2004","EE",107521,139.830954169797,"2",1927,"2","1","1","1","11","1",10752,,,,,,,,,,,,,,,76,77
"2004","EE",107681,139.830954169797,"2",1945,"2","1","3","1","11","1",10768,,,,,,,,,,,,,,,58,58
"2004","EE",107731,139.830954169797,"4",1935,"2","1","3","1","11","1",10773,,,,,,,,,,,,,,,68,69
"2004","EE",108021,139.830954169797,"2",1925,"2","1","4","1","11","1",10802,,,,,,,,,,,,,,,78,78
"2004","EE",108071,139.830954169797,"3",1971,"1","1","4","1","11","NA",10807,,,,,,,,,,,,,,,32,33
"2004","EE",108081,139.830954169797,"2",1956,"1","1","4","1","11","NA",10808,,,,,,,,,,,,,,,47,48
"2004","EE",108191,139.830954169797,"3",1923,"2","1","1","4","11","1",10819,,,,,,,,,,,,,,,80,80
"2004","EE",108341,139.830954169797,"3",1975,"1","1","4","1","11","NA",10834,,,,,,,,,,,,,,,28,29
"2004","EE",108931,139.830954169797,"4",1975,"1","1","3","1","11","1",10893,,,,,,,,,,,,,,,28,28
"2004","EE",108961,139.830954169797,"2",1980,"2","1","4","1","11","1",10896,,,,,,,,,,,,,,,23,23
"2004","EE",109061,139.830954169797,"3",1946,"2","1","1","1","11","NA",10906,,,,,,,,,,,,,,,57,57
"2004","EE",109311,139.830954169797,"1",1923,"1","1","1","1","11","NA",10931,,,,,,,,,,,,,,,80,80
"2004","EE",109421,139.830954169797,"1",1932,"2","1","1","4","11","1",10942,,,,,,,,,,,,,,,71,71
"2004","EE",109711,139.830954169797,"1",1945,"2","1","3","1","11","1",10971,,,,,,,,,,,,,,,58,58
"2004","EE",109861,139.830954169797,"3",1938,"2","1","4","1","11","1",10986,,,,,,,,,,,,,,,65,65
"2004","EE",109961,139.830954169797,"3",1923,"2","1","4","1","11","1",10996,,,,,,,,,,,,,,,80,80
"2004","EE",110261,139.830954169797,"4",1943,"2","1","3","1","11","1",11026,,,,,,,,,,,,,,,60,60
"2004","EE",110791,139.830954169797,"3",1931,"2","1","4","4","11","NA",11079,,,,,,,,,,,,,,,72,72
"2004","EE",111121,139.830954169797,"3",1939,"1","1","1","4","NA","1",11112,,,,,,,,,,,,,,,64,65
"2004","EE",111411,139.830954169797,"4",1980,"1","1","1","1","11","1",11141,,,,,,,,,,,,,,,23,23
"2004","EE",112041,139.830954169797,"4",1981,"2","1","1","4","31","1",11204,,,,,,,,,,,,,,,22,22
"2004","EE",112181,139.830954169797,"4",1936,"2","1","1","1","11","1",11218,,,,,,,,,,,,,,,67,67
"2004","EE",112191,139.830954169797,"4",1923,"2","1","3","1","11","1",11219,,,,,,,,,,,,,,,80,80
"2004","EE",112481,139.830954169797,"1",1924,"2","1","4","4","11","1",11248,,,,,,,,,,,,,,,79,80
"2004","EE",112611,139.830954169797,"3",1952,"1","1","3","4","NA","1",11261,,,,,,,,,,,,,,,51,51
"2004","EE",112931,139.830954169797,"2",1935,"2","1","3","1","11","NA",11293,,,,,,,,,,,,,,,68,68
"2004","EE",113391,139.830954169797,"1",1944,"2","1","4","1","11","NA",11339,,,,,,,,,,,,,,,59,59
"2004","EE",113451,139.830954169797,"4",1925,"2","1","3","4","11","1",11345,,,,,,,,,,,,,,,78,78
"2004","EE",114001,139.830954169797,"3",1933,"1","1","4","1","11","1",11400,,,,,,,,,,,,,,,70,70
"2004","EE",114121,139.830954169797,"2",1935,"2","1","3","4","11","4",11412,,,,,,,,,,,,,,,68,69
"2004","EE",114161,139.830954169797,"4",1931,"2","1","3","1","11","1",11416,,,,,,,,,,,,,,,72,72
"2004","EE",114501,139.830954169797,"4",1937,"1","1","4","1","11","1",11450,,,,,,,,,,,,,,,66,67
"2004","EE",114731,139.830954169797,"4",1925,"2","1","4","1","23","1",11473,,,,,,,,,,,,,,,78,78
"2004","EE",114921,139.830954169797,"1",1923,"1","1","2","4","11","1",11492,,,,,,,,,,,,,,,80,80
"2004","EE",115041,139.830954169797,"1",1929,"2","1","3","1","11","1",11504,,,,,,,,,,,,,,,74,75
"2004","EE",115551,139.830954169797,"4",1940,"2","1","3","4","11","1",11555,,,,,,,,,,,,,,,63,64
"2004","EE",116161,139.830954169797,"4",1939,"2","1","1","4","11","1",11616,,,,,,,,,,,,,,,64,65
"2004","EE",116941,139.830954169797,"3",1944,"2","1","1","1","11","1",11694,,,,,,,,,,,,,,,59,60
"2004","EE",117311,139.830954169797,"1",1938,"2","1","4","1","11","5",11731,,,,,,,,,,,,,,,65,66
"2004","EE",118061,139.830954169797,"1",1944,"2","1","4","4","23","1",11806,,,,,,,,,,,,,,,59,60
"2004","EE",118391,139.830954169797,"3",1950,"2","1","1","1","11","NA",11839,,,,,,,,,,,,,,,53,53
"2004","EE",119101,139.830954169797,"4",1923,"2","1","1","1","11","NA",11910,,,,,,,,,,,,,,,80,80
"2004","EE",119251,139.830954169797,"3",1937,"2","1","4","1","11","1",11925,,,,,,,,,,,,,,,66,66
"2004","EE",119321,139.830954169797,"2",1954,"2","1","1","1","11","1",11932,,,,,,,,,,,,,,,49,49
"2004","EE",119341,139.830954169797,"4",1924,"2","1","3","1","11","1",11934,,,,,,,,,,,,,,,79,80
"2004","EE",119581,139.830954169797,"3",1923,"2","1","4","1","11","NA",11958,,,,,,,,,,,,,,,80,80
"2004","EE",119761,139.830954169797,"3",1981,"1","1","1","4","11","NA",11976,,,,,,,,,,,,,,,22,23
"2004","EE",120051,139.830954169797,"4",1970,"2","1","4","4","11","1",12005,,,,,,,,,,,,,,,33,33
"2004","EE",120391,139.830954169797,"2",1949,"2","1","3","1","11","1",12039,,,,,,,,,,,,,,,54,54
"2004","EE",120451,139.830954169797,"2",1937,"2","1","2","1","11","1",12045,,,,,,,,,,,,,,,66,67
"2004","EE",120951,139.830954169797,"3",1937,"1","1","3","4","11","1",12095,,,,,,,,,,,,,,,66,67
"2004","EE",121011,139.830954169797,"4",1933,"2","1","3","1","11","1",12101,,,,,,,,,,,,,,,70,70
"2004","EE",121501,139.830954169797,"3",1939,"1","1","1","1","NA","4",12150,,,,,,,,,,,,,,,64,65
"2004","EE",121961,139.830954169797,"1",1974,"1","1","2","1","11","NA",12196,,,,,,,,,,,,,,,29,29
"2004","EE",121981,139.830954169797,"4",1945,"1","1","1","1","11","NA",12198,,,,,,,,,,,,,,,58,59
"2004","EE",122321,139.830954169797,"3",1935,"1","1","1","1","23","1",12232,,,,,,,,,,,,,,,68,68
"2004","EE",122411,139.830954169797,"1",1981,"1","1","4","1","11","1",12241,,,,,,,,,,,,,,,22,22
"2004","EE",122541,139.830954169797,"1",1942,"1","1","1","4","11","1",12254,,,,,,,,,,,,,,,61,62
"2004","EE",123901,139.830954169797,"4",1923,"2","2","1","4","11","1",12390,,,,,,,,,,,,,,,80,80
"2004","EE",124051,139.830954169797,"3",1928,"2","1","1","4","11","1",12405,,,,,,,,,,,,,,,75,76
"2004","EE",124061,139.830954169797,"1",1923,"2","1","2","1","11","1",12406,,,,,,,,,,,,,,,80,80
"2004","EE",124321,139.830954169797,"1",1939,"2","1","4","1","11","1",12432,,,,,,,,,,,,,,,64,64
"2004","EE",124841,139.830954169797,"2",1926,"2","1","1","1","NA","5",12484,,,,,,,,,,,,,,,77,77
"2004","EE",124941,139.830954169797,"1",1958,"2","1","1","1","23","NA",12494,,,,,,,,,,,,,,,45,46
"2004","EE",125541,139.830954169797,"2",1932,"2","2","4","1","11","1",12554,,,,,,,,,,,,,,,71,72
"2004","EE",126281,139.830954169797,"3",1945,"2","1","1","4","11","1",12628,,,,,,,,,,,,,,,58,58
"2004","EE",127171,139.830954169797,"4",1936,"1","1","3","1","11","1",12717,,,,,,,,,,,,,,,67,67
"2004","EE",127671,139.830954169797,"1",1935,"1","1","1","1","NA","NA",12767,,,,,,,,,,,,,,,68,68
"2004","EE",128321,139.830954169797,"1",1939,"2","1","4","1","11","NA",12832,,,,,,,,,,,,,,,64,65
"2004","EE",128341,139.830954169797,"1",1977,"2","1","1","1","NA","1",12834,,,,,,,,,,,,,,,26,27
"2004","EE",128351,139.830954169797,"2",1939,"1","1","3","1","11","1",12835,,,,,,,,,,,,,,,64,65
"2004","EE",128461,139.830954169797,"4",1968,"1","1","1","1","NA","1",12846,,,,,,,,,,,,,,,35,36
"2004","EE",128621,139.830954169797,"4",1948,"2","1","1","1","11","1",12862,,,,,,,,,,,,,,,55,56
"2004","EE",128971,139.830954169797,"2",1949,"1","1","1","4","11","1",12897,,,,,,,,,,,,,,,54,55
"2004","EE",129791,139.830954169797,"3",1945,"1","1","1","1","23","1",12979,,,,,,,,,,,,,,,58,59
"2004","EE",129821,139.830954169797,"4",1956,"1","1","3","1","11","1",12982,,,,,,,,,,,,,,,47,47
"2004","EE",130061,139.830954169797,"4",1967,"2","1","1","1","NA","1",13006,,,,,,,,,,,,,,,36,37
"2004","EE",131181,139.830954169797,"2",1938,"2","1","1","1","11","1",13118,,,,,,,,,,,,,,,65,65
"2004","EE",131601,139.830954169797,"4",1950,"2","1","1","1","11","1",13160,,,,,,,,,,,,,,,53,53
"2004","EE",131781,139.830954169797,"2",1958,"2","1","1","1","11","1",13178,,,,,,,,,,,,,,,45,45
