"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","EE",1166,"1","2009","23",3162,3155,0,0,,,,,,,,0,0,0,0,0,,0,,0,8,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","3","4","958.67","3","NA","2","2","2","2","4","3","1","2","1","NA","NA","74.14","NA","1","NA","1","1","2","NA","2","71","2","3","4","4","1","3","NA","NA","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1200,"1","2009","11",4208,4204,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,3,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","1","958.67","2","2","2","2","2","2","4","1","1","2","1","NA","NA","36.43","NA","1","NA","3","1","2","NA","2","48","4","4","3","4","1","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1223,"2","2009","12",10470,9144,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1327,"NA","NA","NA","3","NA","3","1","1","1","1","3","1","1","1","3","3195.58","2","3","2","2","2","2","1","1","2","2","1","NA","NA","161.7","NA","3","NA","1","1","2","NA","1","120","1","4","3","4","1","1","1","1","1","1","1","NA","NA","1","1","1","1","NA","1","1","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",1225,"1","2009","20",1313,329,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,980,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","2","1","3","766.94","1","NA","2","2","1","1","4","1","2","2","1","NA","NA","102.64","NA","1","NA","1","1","2","NA","2","28","4","4","3","NA","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1230,"2","2009","48",9035,8700,0,0,,,,,,,,0,0,0,0,0,,3,,0,0,0,,335,"NA","NA","NA","2","NA","3","2","1","1","1","1","1","1","3","3","1533.88","2","1","2","2","1","2","4","4","4","2","1","22.37","NA","88.33","NA","1","NA","1","1","2","NA","2","51","4","4","NA","4","1","1","1","NA","1","1","1","1","3","1","3","NA","1","NA","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1243,"1","2009","16",11919,11180,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,739,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","3","6","2876.02","2","3","2","2","2","2","1","1","4","2","1","NA","NA","649.34","NA","1","NA","1","1","2","NA","2","280","4","4","3","2","1","1","1","NA","3","NA","1","NA","NA","NA","1","1","1","NA","1","NA","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1276,"2","2009","13",5800,5791,0,0,,,,,,,,0,0,0,0,0,,18,,0,10,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","3","4","958.67","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","243.95","NA","1","NA","1","1","2","NA","2","40","3","4","3","3","2","2","NA","1","NA","NA","NA","NA","NA","NA","2","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1308,"1","2009","16",23415,23150,0,0,,,,,,,,0,0,0,17227,0,,0,,0,3,0,,262,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1150.41","3","NA","1","2","2","2","4","1","4","1","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","2","160","4","4","3","4","1","1","1","1","NA","1","NA","1","1","1","1","NA","1","1","1","1","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",1309,"1","2009","21",3950,3945,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,"NA","NA","NA","3","NA","NA","2","2","1","1","1","1","1","1","1","191.73","3","2","2","1","2","2","4","1","3","2","1","NA","NA","102.9","NA","1","NA","1","1","2","NA","2","82","4","2","4","4","2","3","NA","NA","1","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1327,"1","2009","34",3028,3025,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,1,,2,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1597.79","1","2","2","1","2","2","1","1","2","2","1","NA","NA","113.63","NA","1","NA","1","1","2","NA","2","60","4","4","2","3","1","1","NA","1","1","1","1","1","NA","NA","1","1","1","1","1","1","3","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1347,"2","2009","29",3050,3047,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,-1,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","2","1","2","1597.79","2","NA","2","2","1","1","4","1","1","2","1","NA","NA","151.47","NA","1","NA","1","1","2","NA","2","43","4","4","3","3","3","1","NA","1","NA","NA","1","1","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1357,"1","2009","14",6221,5003,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1218,"NA","2","NA","3","NA","NA","2","1","1","1","1","1","1","1","2","1278.23","3","2","2","1","2","2","3","1","3","2","1","NA","NA","161.7","NA","1","NA","1","1","2","NA","1","55","3","2","3","3","2","1","1","1","1","1","1","1","1","1","1","1","3","NA","NA","1","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",1359,"2","2009","20",7149,4444,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2705,"NA","NA","NA","3","NA","3","1","1","2","1","1","1","1","1","3","958.67","2","2","2","2","2","2","4","1","2","2","1","NA","NA","127.5","NA","1","NA","1","1","2","NA","1","46","3","4","3","4","3","1","NA","1","1","1","NA","1","1","NA","NA","1","NA","NA","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1365,"2","2009","27",3498,3490,0,0,,,,,,,,0,0,0,0,0,,0,,0,8,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","4","766.94","2","NA","2","2","2","2","4","4","3","2","1","NA","NA","80.27","NA","3","NA","1","1","2","NA","2","70","4","3","3","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1393,"1","2009","23",3709,3706,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,"NA","3","NA","3","NA","NA","2","1","1","1","1","3","1","3","2","1278.23","1","NA","2","2","2","2","1","4","2","2","1","NA","NA","176.2","NA","1","NA","3","1","2","NA","1","43","3","4","2","2","1","1","1","NA","3","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1403,"2","2009","14",13582,10629,0,0,,,,,,,,0,0,0,0,0,,0,,0,2954,0,,0,"NA","3","NA","3","NA","3","1","1","2","1","1","1","1","1","2","1917.35","3","3","2","2","2","1","2","1","4","2","1","NA","NA","396.76","NA","1","NA","1","1","2","NA","2","65","4","4","3","4","2","3","NA","1","NA","1","NA","NA","1","1","1","1","1","NA","NA","1","1","2","NA","NA","NA","1",1,,,,,,
"2009","EE",1405,"1","2009","29",5438,3990,0,0,,,,,,,,0,0,0,0,0,,0,,0,5,0,,1443,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","4","958.67","2","1","2","2","2","2","4","1","2","2","1","NA","NA","112.48","NA","1","NA","1","1","2","NA","2","50","4","4","3","3","3","1","1","1","1","1","1","NA","1","1","1","1","1","1","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1426,"1","2009","31",5755,5736,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,19,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","1597.79","2","NA","2","2","2","2","2","1","3","1","1","NA","NA","123.99","NA","1","NA","1","1","2","NA","2","42","3","3","3","3","2","1","NA","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1433,"2","2009","49",34111,32598,0,0,,,,,,,,0,0,0,0,0,,1,,0,1513,0,,0,"NA","3","NA","3","NA","NA","1","1","1","1","1","1","1","1","2","511.29","2","NA","2","2","2","1","2","1","2","2","1","NA","NA","185.34","NA","1","NA","1","1","2","NA","2","51","4","4","2","3","3","1","NA","NA","NA","1","1","1","1","1","NA","NA","1","1","NA","2","3","2","4","2","NA","1",1,,,,,,
"2009","EE",1479,"2","2009","26",7089,5456,0,0,,,,,,,,0,0,0,0,0,,20,,0,1633,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","1917.35","2","NA","2","1","2","2","1","1","4","2","1","NA","NA","198.13","NA","1","NA","1","1","2","NA","2","45","4","2","3","3","1","1","1","1","1","1","1","1","NA","1","1","1","1","3","NA","2","3","2","NA","NA","NA","1",1,,,,,,
"2009","EE",1500,"1","2009","30",3619,3611,0,0,,,,,,,,0,0,0,0,0,,9,,0,8,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","958.67","3","2","1","2","2","2","3","1","2","2","1","NA","NA","102.26","NA","1","NA","1","2","2","NA","2","29","4","1","3","3","3","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",1541,"2","2009","34",10060,8578,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1482,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","1917.35","3","NA","2","2","2","2","4","1","2","1","1","NA","NA","123.03","NA","1","NA","1","1","2","NA","2","43","3","4","4","4","1","1","1","1","NA","1","1","1","1","1","NA","NA","NA","NA","1","1","3","NA","2","2","NA","1",1,,,,,,
"2009","EE",1545,"1","2009","23",2575,1997,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,578,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","1","1","3","1150.41","2","1","2","2","2","2","3","1","3","2","1","NA","NA","105.84","NA","1","NA","1","1","2","NA","2","47","4","4","4","4","1","1","NA","1","NA","NA","2","2","1","1","3","NA","1","1","1","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1580,"2","2009","88",5232,5153,0,0,,,,,,,,0,0,0,0,0,,0,,0,78,0,,0,"NA","3","NA","3","NA","NA","2","1","2","1","1","3","1","1","2","639.12","2","NA","2","2","1","2","1","3","2","1","1","NA","NA","94.91","NA","1","NA","1","1","2","NA","2","57","3","4","3","3","1","3","1","NA","NA","NA","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1607,"1","2009","14",13258,13370,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-112,"NA","3","NA","2","NA","3","2","1","1","1","1","1","1","1","3","830.85","2","NA","2","2","2","1","4","1","4","2","1","NA","NA","257.31","NA","1","NA","1","1","2","NA","1","75","4","4","4","3","2","1","1","1","1","1","1","1","1","NA","1","NA","1","1","NA","1","1","1","NA","2","NA","1",1,,,,,,
"2009","EE",1665,"1","2009","28",3311,3308,0,0,,,,,,,,0,0,0,0,0,,0,,0,3,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","2","3","1278.23","2","NA","2","2","2","2","2","1","3","2","1","NA","NA","74.14","NA","3","NA","1","1","2","NA","2","29","4","4","2","3","2","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","1","1","1","NA","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",1668,"2","2009","8",8966,7397,0,0,,,,,,,,0,0,0,0,0,,0,,0,1568,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","3","2556.47","2","3","2","2","2","2","1","1","4","1","1","NA","NA","583.71","NA","1","NA","1","1","2","NA","2","71","4","4","3","4","1","1","1","1","1","1","1","NA","1","1","1","1","1","1","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1692,"2","2009","10",2159,1767,0,0,,,,,,,,0,0,0,0,0,,0,,0,392,0,,0,"NA","NA","NA","3","NA","NA","1","1","2","1","1","1","1","1","3","958.67","2","NA","2","2","2","2","4","1","4","1","1","NA","NA","49.85","NA","1","NA","1","1","2","6","2","100","4","4","3","3","2","1","1","NA","NA","NA","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",1694,"1","2009","22",3839,3799,0,0,,,,,,,,0,0,0,0,0,,0,,0,40,0,,0,"NA","NA","NA","3","NA","NA","2","2","1","1","1","1","1","1","3","1597.79","1","3","2","2","2","2","4","1","2","2","1","NA","NA","226.82","NA","1","NA","1","1","2","NA","2","64","4","4","2","1","1","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","2","1",1,,,,,,
"2009","EE",1707,"2","2009","11",16267,11900,0,0,,,,,,,,0,0,0,0,0,,0,,0,4367,0,,0,"NA","3","NA","1","NA","3","2","1","2","1","1","1","1","1","2","766.94","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","373.88","NA","1","NA","1","1","2","NA","2","64","4","4","3","3","1","1","NA","NA","NA","1","NA","1","1","NA","2","1","1","1","NA","1","2","2","NA","2","NA","1",1,,,,,,
"2009","EE",1711,"1","2009","46",13454,12602,0,0,,,,,,,,0,0,0,0,0,,0,,0,52,0,,800,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","4","3195.58","2","2","2","2","2","2","1","1","3","2","1","NA","NA","262.04","NA","1","NA","1","1","2","NA","2","75","2","4","3","4","1","1","1","1","NA","NA","NA","1","NA","1","3","1","1","NA","1","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",1720,"1","2009","14",3206,3199,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,"NA","NA","NA","3","NA","NA","2","1","2","1","1","3","1","3","4","383.47","2","NA","2","2","1","2","4","1","2","2","1","NA","NA","59.12","NA","1","NA","1","1","2","NA","2","39","3","4","NA","3","2","3","NA","1","NA","1","2","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1721,"2","2009","37",9247,8125,0,0,,,,,,,,0,0,0,0,0,,1,,0,1122,0,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","3","2","1","639.12","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","172.56","NA","3","NA","1","1","2","NA","2","78","4","4","4","3","2","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1770,"2","2009","11",8686,6871,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1815,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1917.35","2","3","2","2","2","2","2","1","4","2","1","NA","NA","304.16","NA","1","NA","1","1","2","NA","2","280","3","4","NA","4","1","1","1","NA","3","NA","1","1","NA","1","NA","NA","1","1","NA","NA","1","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1792,"2","2009","30",3601,3601,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,"NA","NA","NA","3","NA","3","1","2","1","1","1","1","1","1","3","1597.79","2","NA","2","2","2","2","1","1","2","1","1","NA","NA","101.17","NA","1","NA","1","2","2","NA","2","38","4","3","3","3","1","1","1","1","1","1","1","1","1","NA","3","1","NA","1","NA","NA","NA","NA","2","2","NA","1",1,,,,,,
"2009","EE",1794,"2","2009","18",12282,10770,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1512,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","3","2556.47","3","NA","2","2","2","2","2","1","2","1","1","NA","NA","242.54","NA","1","NA","1","1","2","NA","2","60","4","4","3","3","2","1","1","1","NA","1","1","NA","NA","1","3","1","NA","1","NA","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1798,"2","2009","15",56244,54819,0,0,,,,,,,,0,0,0,0,0,,24,,0,0,0,,1426,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","1","4","4154.26","2","NA","2","2","1","2","1","1","6","1","1","NA","NA","649.34","NA","1","NA","1","1","2","NA","2","91","2","4","3","4","1","1","NA","1","3","NA","NA","1","1","1","3","NA","1","1","1","1","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",1825,"2","2009","29",3134,2059,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,1075,,0,"NA","NA","NA","3","NA","3","2","1","1","1","1","1","3","3","4","1597.79","3","2","2","2","2","2","1","1","4","2","1","NA","NA","63.27","NA","1","NA","3","2","2","NA","2","58","2","3","3","3","1","2","1","NA","NA","NA","2","NA","1","1","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1900,"2","2009","13",4311,4304,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,"NA","3","NA","3","NA","NA","1","1","2","1","1","1","1","2","1","1917.35","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","12.78","NA","1","NA","1","1","2","NA","1","320","3","4","3","3","2","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",1925,"1","2009","14",3376,2814,0,0,,,,,,,,0,0,0,0,0,,0,,0,562,0,,0,"NA","NA","NA","3","NA","2","1","1","1","1","1","1","1","1","3","351.51","3","NA","2","2","2","2","4","4","3","2","1","NA","NA","75.74","NA","1","NA","1","1","2","NA","2","73","4","4","3","1","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",1934,"2","2009","24",13930,10004,0,0,,,,,,,,0,0,0,0,0,,0,,0,3926,0,,0,"NA","NA","NA","3","NA","3","1","1","2","1","1","3","1","3","4","1917.35","2","3","2","2","2","2","4","1","2","2","1","NA","NA","368.83","NA","1","NA","1","1","2","NA","1","120","4","4","3","3","3","1","1","NA","NA","1","1","1","1","NA","3","1","1","NA","1","NA","1","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2002,"1","2009","22",4108,1962,0,0,,,,,,,,0,0,0,0,0,,0,,0,2146,0,,0,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1917.35","3","1","2","1","1","2","4","1","3","2","1","NA","NA","396.76","NA","1","NA","1","1","2","NA","1","50","4","4","2","4","1","1","1","1","1","1","1","NA","1","NA","1","1","1","NA","NA","1","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",2020,"1","2009","10",3032,3020,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,12,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","5","1150.41","2","NA","2","2","1","2","4","1","2","2","1","22.37","NA","186.17","NA","3","NA","1","1","2","NA","1","100","4","4","4","3","1","1","NA","1","1","1","NA","1","NA","1","NA","NA","3","1","NA","1","2","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2037,"2","2009","12",2089,1898,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,190,"NA","NA","NA","3","NA","NA","1","2","1","1","1","1","1","1","3","383.47","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","176.2","NA","1","NA","1","1","2","NA","2","180","4","4","3","2","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2078,"2","2009","8",5978,2335,0,0,,,,,,,,0,0,0,0,0,,0,,0,17,0,,3626,"NA","NA","NA","3","NA","NA","2","1","1","1","1","3","1","3","3","511.29","2","2","2","2","2","1","1","1","3","2","1","NA","NA","157.86","NA","3","NA","1","1","2","NA","1","37","4","2","2","3","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",2090,"2","2009","5",3328,3327,0,0,,,,,,,,0,0,0,0,0,,4,,0,2,0,,0,"NA","2","NA","2","NA","NA","1","1","2","1","1","1","1","1","3","511.29","2","3","2","2","2","2","4","2","3","2","1","NA","NA","88.33","NA","1","NA","1","1","2","NA","2","90","3","2","NA","4","1","2","1","1","2","1","NA","1","NA","1","NA","1","3","1","1","2","NA","2","NA","2","NA","1",1,,,,,,
"2009","EE",2106,"2","2009","11",11185,7805,0,0,,,,,,,,0,0,0,0,0,,0,,0,3380,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","6","958.67","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","261.65","NA","1","NA","1","1","2","NA","2","60","4","4","3","3","2","1","NA","1","1","1","1","NA","1","1","1","1","1","NA","NA","2","1","2","NA","2","NA","1",1,,,,,,
"2009","EE",2119,"1","2009","31",11756,11691,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,65,"NA","NA","NA","3","NA","3","1","1","1","1","1","1","1","1","6","1086.5","1","1","2","2","2","1","4","1","2","2","1","NA","NA","308.63","NA","1","NA","1","1","2","NA","1","62","4","4","3","4","3","3","1","1","1","1","1","NA","1","1","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2161,"1","2009","12",3637,1605,0,0,,,,,,,,0,0,0,0,0,,0,,0,2031,0,,0,"NA","3","NA","3","NA","3","2","1","2","1","1","1","1","1","3","639.12","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","132.3","NA","1","NA","1","2","2","NA","2","50","4","4","3","3","2","1","1","NA","1","1","1","1","1","NA","NA","1","NA","NA","1","1","3","2","NA","2","2","1",1,,,,,,
"2009","EE",2190,"2","2009","13",7730,4767,0,0,,,,,,,,0,0,0,0,0,,1,,0,2963,0,,0,"NA","3","NA","3","NA","3","1","1","1","1","1","1","1","1","3","1917.35","1","1","2","2","2","2","1","1","5","2","1","NA","NA","396.76","NA","3","NA","1","1","2","NA","2","52","3","4","3","3","1","1","1","1","NA","NA","NA","1","NA","1","1","1","1","NA","NA","NA","1","1","NA","2","NA","1",1,,,,,,
"2009","EE",2202,"2","2009","25",8545,7137,0,0,,,,,,,,0,0,0,0,0,,2,,0,31,0,,1377,"NA","NA","NA","3","NA","NA","1","1","1","1","1","2","1","1","3","1150.41","3","3","2","1","1","2","3","1","3","2","1","NA","NA","85.32","NA","1","NA","1","1","2","NA","2","67","2","3","3","2","3","1","1","1","NA","1","2","NA","1","1","1","NA","1","NA","1","2","NA","2","NA","1","NA","1",1,,,,,,
"2009","EE",2230,"2","2009","29",4937,4933,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","1","3","1","1917.35","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","226.82","NA","3","NA","1","1","2","NA","1","37","4","4","1","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2324,"1","2009","17",3412,3412,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,"NA","NA","NA","3","NA","NA","2","1","1","1","1","1","3","1","3","NA","2","NA","2","2","2","1","1","1","3","2","1","NA","NA","77.97","NA","1","NA","1","1","2","NA","2","56","2","4","3","3","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",2382,"2","2009","15",0,-1,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,"NA","3","NA","3","NA","NA","2","1","2","1","1","1","1","3","5","1278.23","2","2","2","2","2","2","3","4","2","2","1","NA","NA","100.53","NA","1","NA","3","1","2","NA","2","45","2","3","3","3","3","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2393,"2","2009","21",3750,12,0,0,,,,,,,,0,0,0,0,0,,9,,0,3738,0,,0,"NA","NA","NA","1","NA","3","1","1","1","1","1","1","1","1","4","383.47","1","NA","1","2","2","2","3","1","1","2","1","NA","NA","107.88","NA","1","NA","1","1","2","NA","1","29","4","4","1","3","2","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA","1",1,,,,,,
"2009","EE",2394,"1","2009","25",2014,2012,0,0,,,,,,,,0,0,0,0,0,,19,,0,0,0,,2,"NA","3","NA","3","NA","3","2","1","1","1","1","1","1","3","3","1278.23","2","NA","1","2","2","2","4","1","2","2","1","383.47","NA","102.26","NA","3","NA","1","1","2","NA","1","43","2","4","4","3","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,
"2009","EE",2423,"1","2009","14",1565,1535,0,0,,,,,,,,0,74,0,0,0,,0,,0,0,0,,30,"NA","NA","NA","3","NA","NA","2","2","2","1","1","1","1","1","3","958.67","2","2","2","2","2","2","4","1","2","1","1","NA","NA","149.68","NA","1","NA","1","1","2","NA","1","70","3","3","4","2","1","1","1","1","NA","1","1","NA","1","1","1","NA","2","1","NA","1","1","NA","NA","NA","2","1",1,,,,,,
"2009","EE",2497,"2","2009","17",3354,3353,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,"NA","NA","NA","3","NA","NA","1","1","1","1","1","1","3","1","3","958.67","2","NA","2","2","2","2","3","4","4","2","1","NA","NA","371.97","NA","1","NA","3","2","2","NA","2","47","NA","4","NA","1","2","1","1","NA","1","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,
