"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PA010","PA020","PA030","PA040","PA050","PA060","PA070","PA080","PA090","PA100","PA110","PA120","PA130","PA140","PA150","PA160","pl030","pl030_f","pl070","pl070_f","pl072","pl072_f","pl110_f","PY070N","PY070G","PX030","PX040","PL051","PX020","PX050","PX010","PL110","PL111"
"2010","EE",10021,117.439662107804,"NA","2","2010","12","3",1929,"2","4","1","EE","2","NA","5","7","NA","1","NA","NA","3","34","NA","NA","NA","NA","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","2","2","NA","2","NA",0,0,0,0,0,1432,1,0,0,0,0,2895,0,0,0,0,1,"NA","1","2","NA","2","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1002,"1","4",80,"2","1",,"NA"
"2010","EE",10531,117.439662107804,"NA","2","2010","15","3",1957,"2","3","1","Other","1","3","1","8","NA","2","2","NA","NA","NA","NA","NA","NA","5","1","2","NA","NA","1","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1470,0,1,"6","NA","1","NA","2","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1053,"1",,52,"7","1",,"NA"
"2010","EE",10591,117.439662107804,"NA","1","2010","15","2",1945,"2","4","3","EE","2","NA","5","1","NA","NA","NA","NA","3","82","2","NA","NA","NA","1","2","2","7","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","1","NA",0,0,6031,0,0,1233,1,222,0,0,0,1978,0,0,0,0,1,"1","1","NA","NA","NA","4","NA","NA","2","NA","5","NA","NA","NA","NA","NA",,,,,,,,1,1,1059,"1","3",64,"2","1",,"b-e"
"2010","EE",10671,117.439662107804,"NA","2","2010","11","2",1929,"2","4","3","EE","2","NA","1","7","NA","NA","2","NA","3","83","NA","NA","NA","12","1","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,4236,0,0,0,0,1,"NA","2","NA","NA","NA","2","NA","NA","NA","NA","56","NA","NA","NA","NA","NA",,,,,,,,1,1,1067,"1","4",80,"2","1",,"NA"
"2010","EE",10801,117.439662107804,"NA","1","2010","8","1",1957,"2","5","3","EE","2","NA","3","1","NA","NA","NA","NA","3","51","40","NA","NA","10","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",0,230,7719,0,0,4778,1,0,0,0,0,0,0,0,0,0,1,"5","1","3","NA","2","2","NA","2","1","NA","12","NA","NA","NA","NA","NA",,,,,,,,1,1,1080,"1","2",52,"2","1",,"q"
"2010","EE",11181,117.439662107804,"NA","2","2010","15","4",1936,"2","5","3","EE","2","NA","2","7","NA","1","2","NA","3","42","NA","NA","NA","NA","1","1","2","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","1","NA","1","NA",0,0,0,0,0,1157,1,0,0,0,0,2907,0,0,0,0,1,"5","1","NA","NA","4","4","2","NA","NA","2","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1118,"1","8",73,"2","1",,"NA"
"2010","EE",11281,117.439662107804,"NA","2","2010","11","4",1956,"2","2","3","Other","2","NA","3","1","NA","NA","NA","NA","3","71","40","NA","NA","13","1","1","1","NA","2","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,11288,638,491,1611,1,0,0,0,0,0,0,0,0,0,1,"NA","1","3","NA","2","2","NA","2","3","NA","8","NA","NA","NA","NA","NA",,,,,,,,1,1,1128,"1","7",53,"7","1",,"b-e"
"2010","EE",11611,117.439662107804,"NA","1","2010","22","3",1937,"2","2","3","Other","2","NA","2","7","NA","1","NA","NA","3","21","NA","NA","NA","13","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","NA","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,7945,0,0,0,0,1,"2","1","NA","NA","2","2","2","NA","2","NA","29","NA","NA","NA","NA","NA",,,,,,,,1,1,1161,"1","5",72,"6","1",,"NA"
"2010","EE",11641,117.439662107804,"NA","1","2010","7","2",1979,"2","2","2","EE","2","NA","5","10","NA","1","1","NA","2","91","NA","NA","NA","NA","NA","2","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",3068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1164,"1","0 - 1",30,"5","1",,"NA"
"2010","EE",11991,117.439662107804,"NA","1","2010","12","3",1940,"2","2","1","EE","2","NA","5","7","NA","1","1","NA","2","91","NA","NA","NA","NA","2","1","2","NA","1","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",256,128,0,0,0,0,1,0,0,0,0,3330,0,0,0,0,1,"5","1","2","NA","NA","NA","2","NA","1","1","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1199,"1","0 - 1",69,"5","1",,"NA"
"2010","EE",12221,117.439662107804,"NA","2","2010","8","1",1961,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","72","NA","NA","NA","12","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",215,0,8006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"5","NA","2","NA","2","NA","NA","NA","1","NA","24","NA","NA","NA","NA","NA",,,,,,,,1,1,1222,"1","2",48,"2","1",,"j"
"2010","EE",12241,117.439662107804,"NA","1","2010","5","2",1962,"2","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","92","40","NA","NA","5","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",639,0,7772,0,0,3216,1,0,0,0,0,0,0,0,0,0,1,"1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1224,"1","5",47,"2","1",,"g"
"2010","EE",12291,117.439662107804,"NA","1","2010","6","3",1974,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","22","NA","NA","NA","NA","1","1","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,17352,2128,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","2","2","2","4","2","2","1","1","20","NA","NA","NA","NA","NA",,,,,,,,1,1,1229,"1","8",35,"6","1",,"h"
"2010","EE",12411,117.439662107804,"NA","2","2010","23","3",1950,"2","4","3","EE","2","NA","1","8","NA","NA","2","NA","3","91","NA","NA","NA","NA","1","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,2541,1,160,0,0,0,0,0,0,2369,0,1,"5","1","NA","NA","4","2","NA","2","1","2","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1241,"1","6",59,"6","1",,"NA"
"2010","EE",12751,117.439662107804,"NA","2","2010","5","3",1985,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","3","52","40","NA","NA","11","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","2","2","NA",128,0,7816,0,0,3891,1,0,0,0,0,0,0,0,0,0,1,"4","1","NA","3","NA","4","2","3","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1275,"1","7",24,"2","1",,"f"
"2010","EE",13071,117.439662107804,"NA","1","2010","13","1",1942,"1","2","1","Other","1","NA","3","7","NA","1","2","NA","3","83","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","2","NA",0,0,0,0,0,0,1,230,0,0,0,2379,0,0,0,0,1,"NA","NA","1","2","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1307,"1","7",67,"6","1",,"NA"
"2010","EE",13081,117.439662107804,"NA","2","2010","9","1",1988,"2","1","3","EE","2","3","3","10","NA","2","2","NA","NA","82","NA","NA","NA","NA","1","2","2","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"6","1","2","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1308,"1",,21,"7","1",,"NA"
"2010","EE",13261,117.439662107804,"NA","1","2010","11","1",1981,"1","1","1","EE","2","NA","5","1","NA","NA","NA","NA","2","34","50","NA","NA","13","1","2","2","NA","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",447,0,15179,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","1","NA","2","2","4","2","1","3","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1326,"1","2",28,"5","1",,"l-n"
"2010","EE",13451,117.439662107804,"NA","1","2010","12","1",1937,"1","2","1","EE","2","5","1","7","NA","NA","2","NA","3","82","NA","NA","NA","NA","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","2","1",0,0,0,0,0,1019,1,0,0,0,0,3365,0,0,0,0,1,"5","1","1","NA","2","2","NA","NA","1","NA","28","NA","NA","NA","NA","NA",,,,,,,,1,1,1345,"1","8",72,"7","1",,"NA"
"2010","EE",13551,117.439662107804,"NA","1","2010","7","3",1940,"2","3","1","EE","2","NA","3","7","NA","NA","2","NA","3","82","NA","NA","NA","NA","1","2","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","1","2","NA","2","NA",0,0,0,0,0,555,1,0,0,0,0,4700,0,0,0,0,1,"1","1","NA","NA","2","4","NA","NA","3","NA","31","NA","NA","NA","NA","NA",,,,,,,,1,1,1355,"1","5",69,"6","1",,"NA"
"2010","EE",13571,117.439662107804,"NA","1","2010","12","3",1982,"1","1","3","EE","2","NA","5","9","NA","1","1","NA","3","41","NA","NA","NA","12","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4091,1,"5","NA","NA","NA","NA","4","NA","NA","1","NA","9","NA","NA","NA","NA","NA",,,,,,,,1,1,1357,"1","9",27,"6","1",,"NA"
"2010","EE",13581,117.439662107804,"NA","1","2010","10","4",1984,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","83","40","NA","NA","13","1","1","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",0,0,10070,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"NA","1","3","1","NA","2","2","1","3","NA","10","NA","NA","NA","NA","NA",,,,,,,,1,1,1358,"1","2",25,"2","1",,"o"
"2010","EE",13641,117.439662107804,"NA","2","2010","20","3",1959,"1","2","1","EE","2","NA","3","8","NA","NA","NA","1","3","41","NA","NA","NA","NA","1","2","2","3","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,44,0,0,0,0,0,1875,0,1,"1","1","NA","1","NA","NA","NA","NA","1","2","15","NA","NA","NA","NA","NA",,,,,,,,1,1,1364,"1","7",50,"2","1",,"NA"
"2010","EE",13911,117.439662107804,"NA","2","2010","11","4",1974,"1","1","1","EE","2","NA","2","8","NA","1","NA","NA","3","82","40","NA","NA","NA","1","2","NA","NA","NA","27","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","2","2","NA","2","1",0,0,0,0,0,1348,1,0,0,0,0,0,0,0,2765,0,1,"NA","1","2","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1391,"1","8",35,"7","1",,"NA"
"2010","EE",14021,117.439662107804,"NA","2","2010","15","3",1929,"2","4","3","EE","2","NA","3","7","NA","1","2","NA","3","91","NA","NA","NA","NA","1","2","1","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,4495,0,0,0,0,1,"2","NA","NA","NA","NA","NA","NA","2","NA","NA","27","NA","NA","NA","NA","NA",,,,,,,,1,1,1402,"1","9",80,"5","1",,"NA"
"2010","EE",14041,117.439662107804,"NA","1","2010","10","1",1941,"2","2","3","EE","2","NA","3","7","NA","NA","NA","NA","3","81","NA","NA","NA","NA","1","2","NA","NA","10","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","1","NA","2","NA",0,0,0,0,0,3189,1,0,0,0,0,3816,0,0,0,0,1,"2","1","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1404,"1","9",68,"6","1",,"NA"
"2010","EE",14241,117.439662107804,"NA","2","2010","6","1",1931,"2","4","3","EE","2","NA","5","7","NA","NA","NA","NA","3","51","40","7","NA","12","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","2","2","NA","2","NA",0,0,0,0,0,5499,1,0,0,0,0,5250,0,0,0,0,1,"1","1","NA","NA","NA","NA","2","2","3","NA","21","NA","NA","NA","NA","NA",,,,,,,,1,1,1424,"1","3",78,"NA","1",,"NA"
"2010","EE",14321,117.439662107804,"NA","2","2010","7","1",1950,"1","2","1","EE","2","NA","3","1","NA","1","2","NA","3","83","40","NA","NA","13","1","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","NA","1","NA",0,0,5149,0,0,2687,1,0,0,0,0,0,0,0,0,0,1,"5","NA","3","NA","NA","NA","2","NA","2","NA","5","NA","NA","NA","NA","NA",,,,,,,,1,1,1432,"1","7",59,"2","1",,"f"
"2010","EE",14781,117.439662107804,"NA","2","2010","6","1",1931,"2","2","1","Other","2","NA","1","7","NA","NA","NA","NA","3","24","NA","NA","NA","NA","1","2","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","1","4","2","NA",0,0,0,0,0,0,1,0,0,0,0,3710,0,0,0,0,1,"3","1","NA","NA","1","NA","NA","2","1","1","6","NA","NA","NA","NA","NA",,,,,,,,1,1,1478,"1","9",78,"2","1",,"NA"
"2010","EE",14991,117.439662107804,"NA","2","2010","14","4",1931,"2","4","3","Other","2","NA","1","7","NA","NA","1","NA","3","23","40","NA","NA","NA","1","2","NA","NA","3","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",0,0,0,0,0,4274,1,0,0,0,0,2941,0,0,0,0,1,"5","1","NA","NA","NA","NA","1","2","2","NA","15","NA","NA","NA","NA","NA",,,,,,,,1,1,1499,"1","8",78,"6","1",,"NA"
"2010","EE",15391,117.439662107804,"NA","2","2010","6","1",1939,"2","4","2","Other","2","NA","1","7","NA","1","NA","NA","3","52","NA","NA","NA","NA","1","1","NA","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","1",26,0,0,0,0,0,1,0,0,0,0,3655,0,0,0,0,1,"NA","1","2","NA","2","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1539,"1","9",70,"2","1",,"NA"
"2010","EE",15431,117.439662107804,"NA","1","2010","24","2",1937,"1","2","3","EE","2","NA","3","7","NA","1","2","NA","3","91","NA","NA","NA","NA","1","2","NA","NA","NA","29","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,0,1,383,0,0,0,3343,0,0,0,0,1,"1","NA","NA","NA","NA","NA","NA","NA","1","1","15","NA","NA","NA","NA","NA",,,,,,,,1,1,1543,"1","7",72,"3","1",,"NA"
"2010","EE",15781,117.439662107804,"NA","1","2010","11","4",1956,"2","2","3","EE","2","NA","3","1","NA","1","NA","NA","3","71","NA","NA","NA","13","NA","2","2","3","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","NA",0,0,6602,0,0,1316,1,0,0,0,0,0,0,0,0,0,1,"NA","1","2","3","NA","4","2","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1578,"1","8",53,"6","1",,"f"
"2010","EE",16051,117.439662107804,"NA","2","2010","16","1",1929,"2","4","3","EE","2","NA","3","2","NA","1","NA","NA","3","73","NA","3","NA","11","1","2","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","2","2","NA",0,767,1948,0,0,810,1,0,0,0,0,2388,0,0,0,0,1,"NA","1","1","NA","NA","NA","2","NA","1","NA","30","NA","NA","NA","NA","NA",,,,,,,,1,1,1605,"1","3",80,"7","1",,"p"
"2010","EE",16631,117.439662107804,"NA","1","2010","6","2",1941,"1","4","2","EE","2","NA","3","1","NA","NA","NA","NA","3","72","NA","NA","NA","12","1","2","1","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1023,0,3277,0,0,1360,1,0,0,0,0,3235,0,0,0,0,1,"5","NA","2","NA","NA","2","2","NA","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1663,"1","7",68,"6","1",,"b-e"
"2010","EE",16661,117.439662107804,"NA","1","2010","4","1",1958,"1","2","2","Other","2","NA","3","1","NA","NA","NA","1","3","34","40","NA","NA","13","1","2","2","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,11581,0,0,3891,1,0,0,0,0,0,0,0,0,0,1,"NA","1","2","3","3","2","4","2","1","1","17","NA","NA","NA","NA","NA",,,,,,,,1,1,1666,"1","7",51,"5","1",,"f"
"2010","EE",16901,117.439662107804,"NA","2","2010","2","1",1929,"2","4","3","Other","2","NA","2","7","NA","1","2","NA","3","74","20","NA","NA","NA","1","2","1","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3609,0,0,0,0,1,"1","NA","NA","NA","NA","2","NA","1","3","2","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1690,"1","6",80,"2","1",,"NA"
"2010","EE",16921,117.439662107804,"NA","1","2010","11","1",1969,"1","2","3","EE","2","3","3","5","NA","1","2","NA","3","72","NA","NA","NA","NA","1","NA","2","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","3","2","NA","2","NA",0,0,0,0,0,4651,1,0,0,0,0,0,0,0,0,0,1,"6","1","2","NA","NA","2","NA","NA","1","NA","8","NA","NA","NA","NA","NA",,,,,,,,1,1,1692,"1","8",40,"NA","1",,"NA"
"2010","EE",17051,117.439662107804,"NA","1","2010","10","2",1929,"2","4","3","EE","2","NA","2","7","NA","1","NA","NA","3","32","NA","NA","4","NA","1","1","1","NA","NA","21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","2","NA","2","NA",0,0,0,0,0,4980,1,0,705,0,0,2908,0,0,0,0,1,"4","1","1","NA","2","NA","5","2","1","NA","2","NA","NA","NA","NA","NA",,,,,,,,1,1,1705,"1","4",80,"2","1",,"NA"
"2010","EE",17091,117.439662107804,"NA","1","2010","8","3",1968,"1","1","3","EE","1","3","3","5","NA","1","1","NA","NA","92","NA","NA","NA","NA","1","NA","NA","NA","5","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","1","NA",0,0,0,0,0,1348,1,0,0,0,0,0,0,0,0,0,1,"6","1","NA","NA","NA","NA","NA","2","2","NA","5","NA","NA","NA","NA","NA",,,,,,,,1,1,1709,"1",,41,"6","1",,"NA"
"2010","EE",17181,117.439662107804,"NA","1","2010","4","4",1958,"1","2","2","EE","2","NA","3","1","NA","NA","NA","NA","3","91","NA","NA","NA","1","NA","2","2","1","NA","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,8754,0,0,1382,1,0,0,0,0,0,0,0,0,0,1,"5","1","NA","2","NA","4","2","2","1","NA","4","NA","NA","NA","NA","NA",,,,,,,,1,1,1718,"1","9",51,"2","1",,"g"
"2010","EE",17191,117.439662107804,"NA","2","2010","3","3",1930,"2","4","2","Other","2","NA","5","7","NA","2","2","NA","3","72","NA","NA","NA","NA","1","2","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","1","2","NA","2","NA",38,0,0,0,0,0,1,0,0,0,0,2868,0,0,0,0,1,"4","1","NA","NA","NA","2","2","1","NA","NA","39","NA","NA","NA","NA","NA",,,,,,,,1,1,1719,"1","7",79,"2","1",,"NA"
"2010","EE",17681,117.439662107804,"NA","1","2010","7","3",1936,"2","4","1","EE","2","NA","3","7","NA","1","NA","NA","3","93","NA","NA","NA","2","1","2","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","2","1","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3266,0,0,0,0,1,"5","1","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1768,"1","6",73,"3","1",,"NA"
"2010","EE",17901,117.439662107804,"NA","1","2010","17","4",1978,"2","2","3","EE","2","NA","4","5","NA","NA","NA","NA","3","13","NA","NA","NA","11","1","2","2","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",511,0,13703,0,0,4178,1,0,0,0,2631,0,0,0,0,0,1,"NA","NA","3","2","2","3","2","2","3","NA","23","NA","NA","NA","NA","NA",,,,,,,,1,1,1790,"1","5",31,"2","1",,"NA"
"2010","EE",17921,117.439662107804,"NA","2","2010","13","1",1935,"2","1","1","EE","2","NA","5","7","NA","NA","2","NA","3","31","NA","NA","NA","NA","1","2","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","2","1","1",0,0,0,0,0,2118,1,0,0,0,0,3340,0,0,0,0,1,"NA","NA","2","1","NA","NA","2","1","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1792,"1","2",74,"7","1",,"NA"
"2010","EE",17961,117.439662107804,"NA","2","2010","89","1",1981,"1","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","24","40","30","NA","13","1","2","2","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",230,0,21772,0,0,0,1,0,1141,0,0,0,0,0,0,0,1,"4","1","3","NA","2","2","4","2","NA","1","10","NA","NA","NA","NA","NA",,,,,,,,1,1,1796,"1","8",28,"6","1",,"f"
"2010","EE",18231,117.439662107804,"NA","2","2010","2","3",1930,"2","4","3","EE","2","NA","2","7","NA","1","NA","NA","3","13","NA","NA","NA","NA","NA","1","NA","NA","NA","23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","NA","2","NA",0,0,2116,0,0,2185,1,0,0,0,0,1529,0,81,0,0,1,"5","NA","2","NA","NA","NA","2","2","1","NA","30","NA","NA","NA","NA","NA",,,,,,,,1,1,1823,"1","8",79,"7","1",,"NA"
"2010","EE",18981,117.439662107804,"NA","2","2010","4","2",1967,"1","3","3","EE","1","NA","3","2","NA","1","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,1089,0,0,2687,1,0,0,0,0,0,0,442,0,0,1,"6","1","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1898,"1","9",42,"2","1",,"b-e"
"2010","EE",19231,117.439662107804,"NA","NA","NA","7","2",1948,"1","2","1","Other","1","NA","3","1","NA","NA","NA","NA","3","81","40","NA","NA","NA","1","2","2","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,6043,0,0,1528,1,0,0,0,0,3529,0,0,0,0,1,"NA","1","2","NA","NA","NA","2","2","NA","NA","12","NA","NA","NA","NA","NA",,,,,,,,1,1,1923,"1","9",61,"6","1",,"g"
"2010","EE",19321,117.439662107804,"NA","2","2010","8","2",1944,"2","5","2","EE","2","NA","3","1","NA","NA","NA","NA","3","91","40","NA","NA","NA","1","2","2","NA","NA","19","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,5845,0,0,4649,1,96,0,0,0,3294,0,0,0,0,1,"NA","1","3","NA","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,1932,"1","9",65,"2","1",,"b-e"
"2010","EE",20001,117.439662107804,"NA","1","2010","3","2",1945,"1","2","1","Other","2","NA","3","1","NA","1","2","NA","3","34","30","NA","NA","14","1","2","2","NA","NA","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","2","NA","2","NA",0,0,4294,0,0,2710,1,0,0,0,0,2576,0,0,0,0,1,"5","1","2","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,2000,"1","8",64,"5","1",,"b-e"
"2010","EE",20181,117.439662107804,"NA","1","2010","9","2",1937,"2","2","1","EE","2","NA","5","7","NA","1","2","NA","3","34","NA","NA","NA","12","1","2","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,0,0,0,0,379,1,0,0,0,0,3151,0,0,0,0,1,"4","1","NA","NA","NA","4","NA","3","2","NA","NA","NA","NA","NA","NA","NA",,,,,,,,1,1,2018,"1","2",72,"2","1",,"NA"
