"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL050","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PT005","PT010","PT020","PT030","PT040","PT050","PT060","PT070","PT080","PT090","PT100","PT110","PT120","PT130","PT140","PT150","PT160","PT170","PT180","PT190","PT200","PT210"
"2011","EE",12021,117.21209693571,"NA","1","2011","18","2",1937,"2","4","3","EE","2","NA","2","7","NA","1","2","NA","3","92","9","NA","NA","NA","NA","NA","1","NA","NA","NA","4","19","NA","2","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3009,0,0,0,0,1,"1",73,1202,"1","6","0","NA","2","NA","1","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","2","NA","5","1","NA"
"2011","EE",12251,117.21209693571,"NA","1","2011","20","4",1941,"2","5","2","EE","2","5","3","7","NA","1","1","NA","3","51","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","18","3","1","1","2","NA","2","NA",0,0,0,0,0,2071,1,0,0,0,0,3429,0,0,0,0,1,"1",69,1225,"1","2","0","4","NA","2","NA","NA","1","NA","1949","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","EE",12261,117.21209693571,"NA","1","2011","11","1",1986,"2","1","1","EE","2","NA","3","10","NA","1","NA","NA","3","51","9","30","NA","NA","NA","11","1","2","NA","NA","NA","NA","1","1","3","2","2","2","NA",0,0,2528,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",24,1226,"1","2","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","1","NA","NA","NA","2","3","NA","NA","NA"
"2011","EE",12321,117.21209693571,"NA","2","2011","18","3",1930,"2","5","3","EE","2","NA","5","7","NA","NA","2","NA","3","51","0 - 1","NA","NA","NA","NA","11","1","1","NA","NA","4","18","4","1","2","2","NA","2","NA",0,0,0,0,0,1899,1,0,0,0,0,5078,0,0,0,0,1,"1",80,1232,"1","5","81.041","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","1","9","NA","NA","NA","NA","NA","NA"
"2011","EE",12441,117.21209693571,"NA","2","2011","18","4",1987,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","41","7","NA","NA","b-e","NA","13","1","2","2","NA","NA","24","1","2","3","2","2","1","NA",0,0,8330,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",23,1244,"1","6","362.2511","1","2","1","3","NA","2","NA","1932","2","NA","3","1","NA","2","-1","5","2","4","4","NA","1"
"2011","EE",12781,117.21209693571,"NA","1","2011","4","4",1967,"1","1","3","EE","2","NA","5","1","NA","NA","NA","1","3","41","8","40","20","b-e","NA","12","1","2","2","NA","NA","20","3","2","2","2","NA","2","NA",0,0,5613,87,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",43,1278,"1","2","0","1","NA","2","2","NA","1","1","NA","2","1","3","1","1","NA","NA","1","1","8","3","3","2"
"2011","EE",13101,117.21209693571,"NA","2","2011","22","2",1930,"2","4","3","EE","2","NA","2","7","NA","1","2","NA","3","34","8","NA","NA","NA","NA","12","1","2","NA","NA","NA","19","3","1","3","2","NA","2","NA",0,920,0,0,0,5096,1,0,0,0,0,5052,0,0,0,0,1,"1",80,1310,"1","6","0","1","2","2","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","EE",13111,117.21209693571,"NA","2","2011","16","2",1944,"2","4","1","Other","2","NA","3","7","NA","1","NA","NA","3","83","9","NA","NA","NA","NA","NA","1","2","NA","NA","2","19","3","1","3","2","NA","2","1",0,0,0,0,0,2930,1,0,0,0,0,3944,0,0,0,0,1,"1",66,1311,"1","2","47.55821","NA","2","NA","1","NA","NA","2","1935","NA","1","1","NA","NA","NA","7","NA","2","8","5","NA","NA"
"2011","EE",13291,117.21209693571,"NA","1","2011","7","4",1966,"2","2","1","EE","2","NA","3","2","NA","1","2","NA","NA","91","9","40","4","b-e","NA","13","1","2","2","1","NA","18","2","1","2","2","NA","2","NA",0,0,2288,29,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",44,1329,"1","6","479.328","NA","NA","2","2","1938","NA","NA","NA","NA","1","2","2","1","NA","NA","1","NA","NA","4","NA","1"
"2011","EE",13481,117.21209693571,"NA","1","2011","7","3",1943,"2","5","3","EE","2","NA","2","7","NA","NA","NA","1","1","83","5","NA","NA","NA","NA","NA","1","2","2","NA","NA","18","2","1","3","2","NA","2","NA",46,0,0,0,0,0,1,0,0,0,0,3048,0,0,0,0,1,"1",67,1348,"1","2","0","NA","NA","NA","NA","-1","1","NA","1958","NA","NA","NA","NA","NA","1","5","NA","NA","NA","NA","3","1"
"2011","EE",13581,117.21209693571,"NA","1","2011","4","1",1931,"2","4","3","EE","2","NA","2","7","NA","2","2","NA","3","82","9","NA","NA","NA","NA","11","2","2","2","NA","NA","17","3","2","1","2","NA","2","NA",0,0,0,0,0,1588,1,0,0,0,0,2133,0,0,0,0,1,"1",79,1358,"1","2","409.5705","1","NA","1","NA","NA","NA","NA","1944","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"2011","EE",13611,117.21209693571,"NA","2","2011","10","4",1979,"1","2","1","EU","2","NA","5","1","NA","NA","NA","NA","3","23","2","40","NA","k","NA","13","1","2","2","NA","NA","17","2","2","3","2","NA","2","NA",0,0,3066,1464,1464,0,1,0,0,0,0,0,0,46,0,0,1,"1",31,1361,"1","2","57.26562","1","2","NA","2","-1","NA","NA","-1","NA","1","2","2","1","2","NA","1","NA","1","4","2","1"
"2011","EE",13671,117.21209693571,"NA","2","2011","9","2",1936,"1","2","1","Other","2","NA","2","7","NA","1","2","NA","3","61","7","NA","NA","NA","NA","NA","1","2","1","NA","NA","19","3","2","2","2","NA","2","1",0,0,0,0,0,0,1,0,0,0,0,3758,0,0,0,0,1,"1",74,1367,"1","2","0","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","-1","NA","NA","NA","NA","NA","2","NA","NA","3","NA"
"2011","EE",13941,117.21209693571,"NA","1","2011","29","1",1967,"1","2","1","Other","2","NA","3","1","NA","1","2","NA","3","24","2","NA","NA","b-e","NA","NA","1","2","NA","NA","10","17","4","2","1","2","NA","2","NA",0,45,1569,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",43,1394,"1","6","0","3","NA","NA","NA","NA","NA","NA","1929","NA","1","NA","2","NA","2","NA","5","NA","3","NA","NA","NA"
"2011","EE",14051,117.21209693571,"NA","1","2011","3","1",1968,"1","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","83","8","40","NA","h","NA","3","1","1","2","NA","NA","19","NA","2","3","2","NA","2","NA",0,0,8855,1028,0,0,1,0,2221,0,0,0,0,0,0,0,1,"1",42,1405,"1","3","160.7757","1","2","1","NA","NA","1","NA","1955","1","2","NA","3","1","1","8","1","1","9","4","4","1"
"2011","EE",14071,117.21209693571,"NA","2","2011","7","3",1952,"1","2","2","Other","1","NA","3","1","NA","NA","NA","NA","3","34","8","40","NA","b-e","NA","13","1","2","2","NA","NA","20","2","2","3","2","NA","2","NA",0,0,11009,0,0,3273,1,0,0,0,0,0,0,0,4373,0,1,"1",58,1407,"1","7","48.77005","NA","2","NA","2","1939","1","1","1938","1","1","2","2","1","NA","7","1","NA","7","3","4","2"
"2011","EE",14281,117.21209693571,"NA","1","2011","18","3",1970,"2","5","1","EE","2","NA","3","2","NA","NA","NA","NA","3","34","4","25","NA","h","3","13","1","2","2","NA","NA","19","3","2","3","1","NA","2","NA",3727,1411,7496,0,0,3617,1,0,0,0,0,0,0,0,928,81,1,"1",40,1428,"1","7","437.1711","1","2","1","2","1935","2","NA","1929","2","NA","1","NA","1","2","NA","1","2","5","4","5","1"
"2011","EE",14351,117.21209693571,"NA","1","2011","12","3",1931,"2","2","3","EE","2","NA","5","7","NA","1","2","NA","3","83","2","40","NA","NA","NA","NA","1","2","2","NA","NA","18","2","1","3","2","2","2","NA",192,0,0,0,0,200,1,0,414,0,0,2361,0,0,0,0,1,"1",79,1435,"1","5","64.63005","1","NA","1","NA","1911","1","2","1950","NA","NA","NA","NA","NA","NA","8","NA","NA","4","NA","NA","NA"
"2011","EE",14811,117.21209693571,"NA","2","2011","4","3",1943,"2","3","1","EE","2","NA","5","7","NA","1","2","NA","3","34","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","22","4","1","3","1","NA","2","NA",109,230,0,0,0,0,1,0,73,0,0,3333,0,0,0,0,1,"1",67,1481,"1","7","423.2889","3","1","NA","NA","1927","NA","NA","1940","NA","1","1","1","NA","NA","8","1","2","NA","3","-1","1"
"2011","EE",15021,117.21209693571,"NA","2","2011","13","3",1956,"1","2","1","Other","2","NA","2","2","NA","1","2","NA","3","91","5","NA","NA","g","NA","12","NA","1","NA","NA","NA","17","NA","2","3","2","NA","2","NA",0,0,3125,0,0,2991,1,0,0,0,0,0,0,0,0,0,1,"1",54,1502,"1","2","0","NA","2","2","NA","1942","NA","NA","1962","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"2011","EE",15431,117.21209693571,"NA","2","2011","3","4",1930,"2","4","3","EE","2","NA","2","7","NA","1","2","NA","3","NA","4","NA","NA","NA","NA","NA","1","2","2","NA","NA","22","2","1","3","2","NA","1","NA",0,0,0,0,0,0,1,0,0,0,0,3261,0,0,0,0,1,"1",80,1543,"1","2","231.2558","NA","NA","NA","1","-1","1","NA","1934","NA","1","1","NA","NA","NA","7","NA","NA","5","4","NA","NA"
"2011","EE",15471,117.21209693571,"NA","2","2011","13","2",1983,"2","1","3","Other","2","NA","5","1","NA","1","2","NA","3","34","4","30","NA","h","NA","11","1","2","2","1","NA","15","4","1","3","1","NA","2","NA",0,0,2320,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",27,1547,"1","NA","152.4147","1","NA","1","2","NA","NA","NA","NA","1","NA","2","NA","NA","NA","7","NA","2","8","5","3","1"
"2011","EE",15821,117.21209693571,"NA","1","2011","1","3",1951,"2","3","3","EE","1","NA","3","5","NA","1","2","NA","3","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","19","2","2","3","2","NA","2","NA",0,296,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1,"1",59,1582,"1","2","113.5345","NA","2","2","NA","1930","NA","NA","1965","NA","2","1","1","NA","NA","NA","NA","2","9","NA","4","1"
"2011","EE",16091,117.21209693571,"NA","2","2011","14","1",1967,"1","1","1","EE","2","NA","3","1","NA","NA","NA","NA","1","13","8","35","NA","h","NA","12","1","2","2","NA","NA","23","2","2","3","2","NA","2","NA",0,0,16382,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",43,1609,"1","NA","103.7263","NA","2","2","2","NA","1","1","1949","2","2","NA","2","NA","2","6","6","NA","NA","-1","4","1"
"2011","EE",16671,117.21209693571,"NA","1","2011","13","1",1981,"1","2","2","EE","2","NA","3","1","NA","NA","NA","NA","3","82","7","40","NA","b-e","NA","8","1","2","2","NA","NA","16","2","2","3","2","NA","1","NA",0,0,5660,276,0,765,1,0,0,0,0,0,0,0,0,0,1,"1",29,1667,"1","5","219.034","1","2","1","2","NA","NA","NA","NA","1","-1","NA","NA","NA","NA","7","NA","2","9","4","4","1"
"2011","EE",16701,117.21209693571,"NA","2","2011","26","3",1971,"1","1","3","EE","2","NA","5","1","NA","NA","NA","NA","3","91","3","40","NA","b-e","NA","15","1","1","2","1","3","19","2","1","3","2","2","2","NA",0,0,6594,0,0,0,1,505,0,0,0,0,0,0,0,0,1,"1",39,1670,"1","2","137.977","1","NA","7","2","NA","NA","1","NA","1","NA","3","3","1","1","8","NA","2","NA","3","NA","3"
"2011","EE",16941,117.21209693571,"NA","2","2011","12","1",1945,"2","2","2","EE","2","NA","3","7","NA","NA","NA","NA","3","82","9","40","NA","NA","NA","11","1","2","2","NA","NA","18","3","2","3","2","NA","2","5",1074,0,0,0,0,3961,1,0,0,0,0,5384,0,0,0,0,1,"1",65,1694,"1","2","58.99882","NA","2","1","2","-1","1","NA","1925","1","1","NA","NA","1","NA","NA","NA","NA","5","4","3","3"
"2011","EE",16961,117.21209693571,"NA","2","2011","10","3",1947,"2","2","3","Other","2","NA","3","7","NA","NA","NA","NA","3","51","5","40","NA","NA","NA","11","1","2","2","NA","1","22","1","2","3","2","NA","2","NA",0,0,0,0,0,2415,1,0,0,0,0,6125,0,0,0,0,1,"1",63,1696,"1","6","0","NA","4","2","NA","1937","NA","1","1953","1","1","1","NA","NA","NA","3","1","NA","9","5","4","NA"
"2011","EE",17091,117.21209693571,"NA","2","2011","10","1",1955,"2","5","1","EE","2","NA","3","8","NA","1","2","NA","3","91","8","NA","NA","NA","NA","13","1","2","NA","NA","NA","17","2","1","1","2","NA","1","NA",0,0,0,0,0,709,1,0,654,0,0,0,0,0,3030,0,1,"1",55,1709,"1","2","0","4","2","1","NA","1928","NA","1","1950","NA","2","NA","NA","NA","2","8","NA","NA","1","5","3","1"
"2011","EE",17131,117.21209693571,"NA","1","2011","4","3",1939,"1","2","2","EE","2","NA","2","7","NA","1","2","NA","3","24","7","NA","NA","NA","NA","NA","1","2","2","NA","3","17","3","1","3","2","2","2","NA",0,0,0,0,0,2437,1,0,0,0,0,3221,0,0,0,0,1,"1",71,1713,"1","6","0","NA","2","NA","1","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","2","NA","NA","2","NA"
"2011","EE",17221,117.21209693571,"NA","1","2011","9","4",1937,"2","4","3","EE","2","5","3","7","NA","1","NA","NA","3","51","9","NA","NA","NA","3","NA","1","2","NA","NA","NA","23","3","1","2","2","NA","1","NA",0,0,0,0,0,1847,1,162,0,0,0,4186,0,0,0,0,1,"1",73,1722,"1","7","158.0952","1","NA","2","NA","1958","1","1","1950","NA","NA","NA","1","NA","NA","NA","1","NA","NA","3","NA","NA"
"2011","EE",17231,117.21209693571,"NA","2","2011","27","4",1968,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","71","2","40","NA","p","NA","12","1","2","2","NA","NA","23","2","2","3","2","NA","2","NA",32,0,11707,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",42,1723,"1","5","348.8341","1","2","2","1","1942","1","2","1945","1","1","NA","2","1","NA","8","NA","2","7","6","NA","1"
"2011","EE",17721,117.21209693571,"NA","2","2011","7","3",1982,"1","1","3","EE","2","NA","3","1","NA","NA","NA","NA","3","51","2","42","NA","j","NA","NA","1","1","NA","NA","4","16","2","1","2","2","NA","2","NA",0,0,6040,0,0,869,1,0,0,0,0,0,0,0,0,0,1,"1",28,1772,"1","2","141.2434","3","NA","2","NA","NA","1","1","NA","NA","1","NA","2","NA","2","NA","1","2","2","4","4","1"
"2011","EE",17941,117.21209693571,"NA","1","2011","8","3",1942,"2","2","1","Other","2","3","3","7","NA","NA","2","NA","NA","32","5","20","NA","NA","NA","15","NA","2","NA","NA","NA","22","4","1","3","1","NA","2","NA",0,0,0,0,0,1556,1,0,0,0,0,3171,0,0,0,0,1,"1",68,1794,"1","7","0","1","2","NA","NA","1928","NA","1","NA","NA","NA","2","2","1","2","4","5","2","7","NA","4","NA"
"2011","EE",17961,117.21209693571,"NA","2","2011","15","2",1975,"2","1","3","EE","1","4","2","5","NA","1","2","1","2","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,0,0,1726,1,0,0,0,0,0,0,0,0,0,1,"1",35,1796,"1","2","221.0949","NA","NA","NA","2","NA","NA","NA","NA","2","NA","-1","-1","1","1","NA","NA","NA","4","5","NA","1"
"2011","EE",18011,117.21209693571,"NA","2","2011","5","2",1930,"2","1","3","EE","2","NA","2","7","NA","NA","2","NA","3","31","8","NA","NA","NA","NA","NA","1","2","2","NA","NA","17","4","2","3","2","NA","2","NA",0,0,0,0,0,1343,1,0,0,0,0,5103,0,0,0,0,1,"1",80,1801,"1","2","0","1","NA","1","NA","1935","NA","NA","NA","NA","NA","3","2","NA","NA","NA","NA","2","NA","4","NA","NA"
"2011","EE",18271,117.21209693571,"NA","2","2011","16","4",1950,"1","2","1","Other","2","5","5","5","NA","NA","2","1","3","24","3","NA","NA","NA","NA","12","2","NA","NA","NA","NA","21","2","2","3","2","NA","2","NA",0,0,0,0,0,3342,1,0,0,0,0,0,0,0,0,0,1,"1",60,1827,"1","6","0","NA","2","2","2","NA","NA","NA","1950","1","2","NA","NA","NA","NA","7","1","2","9","4","3","1"
"2011","EE",19031,117.21209693571,"NA","1","2011","11","4",1956,"2","2","2","EE","2","NA","5","1","NA","NA","NA","NA","3","34","3","40","NA","b-e","NA","14","1","2","2","NA","4","20","NA","2","2","2","NA","2","NA",0,0,7821,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",54,1903,"1","3","203.1939","1","2","13","1","1952","1","2","1934","NA","1","1","2","NA","NA","6","1","NA","5","4","3","1"
"2011","EE",19271,117.21209693571,"NA","1","2011","20","4",1930,"2","4","1","EE","2","NA","5","7","NA","1","2","NA","3","52","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","20","3","1","3","2","NA","2","NA",89,0,0,0,0,0,1,0,0,0,0,3935,0,0,0,0,1,"1",80,1927,"1","2","0","1","NA","2","NA","1906","NA","2","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA"
"2011","EE",19361,117.21209693571,"NA","1","2011","23","1",1952,"2","1","2","Other","2","NA","3","2","NA","NA","NA","NA","3","61","8","40","NA","b-e","NA","6","1","2","2","NA","NA","18","2","2","3","2","NA","1","NA",0,0,6288,0,0,2243,1,0,0,0,0,0,0,260,0,0,1,"1",58,1936,"1","2","394.5268","NA","1","5","2","1940","1","NA","NA","1","1","3","3","1","2","8","5","NA","NA","1","3","3"
"2011","EE",20051,117.21209693571,"NA","1","2011","27","3",1979,"2","1","3","Other","1","NA","5","5","NA","1","2","NA","3","NA","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,1033,0,0,1693,1,0,0,0,0,0,0,0,0,0,1,"1",31,2005,"1","6","208.2677","NA","2","NA","NA","1917","NA","NA","1926","NA","NA","-1","3","NA","NA","NA","NA","NA","NA","4","3","1"
"2011","EE",20231,117.21209693571,"NA","2","2011","14","3",1942,"2","5","3","Other","2","NA","1","7","NA","NA","2","NA","3","71","9","40","NA","NA","NA","NA","1","2","2","1","4","19","2","2","2","2","NA","2","1",0,153,0,0,0,0,1,0,0,0,0,3107,0,0,0,0,1,"1",68,2023,"1","2","139.1967","NA","2","NA","2","NA","NA","1","NA","1","2","NA","1","NA","NA","7","6","NA","7","NA","NA","NA"
"2011","EE",20401,117.21209693571,"NA","2","2011","18","1",1979,"1","1","1","EE","2","NA","2","8","NA","2","2","NA","3","91","8","NA","NA","NA","NA","NA","1","2","NA","NA","NA","17","4","2","1","2","7","1","NA",0,0,0,0,0,2758,1,0,0,0,0,0,0,0,2197,0,1,"1",31,2040,"1","2","97.74067","1","NA","1","4","-1","NA","NA","1946","NA","NA","1","2","1","NA","NA","NA","NA","NA","NA","4","1"
"2011","EE",20811,117.21209693571,"NA","2","2011","10","1",1964,"2","2","1","EE","2","NA","3","1","NA","NA","NA","1","3","72","9","40","NA","g","NA","15","1","2","2","NA","NA","20","NA","2","3","2","NA","2","NA",0,0,13018,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",46,2081,"1","2","359.2779","1","3","2","2","-1","1","1","1952","1","1","2","NA","1","2","7","1","2","4","4","4","1"
"2011","EE",20921,117.21209693571,"NA","2","2011","26","4",1945,"2","2","1","Other","2","NA","3","7","NA","NA","2","NA","3","52","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","19","4","1","2","2","NA","2","NA",0,0,0,0,0,1658,1,0,0,0,0,0,0,0,2227,0,1,"1",65,2092,"1","2","0","NA","NA","1","2","NA","NA","1","NA","NA","2","NA","2","NA","2","NA","5","2","4","4","4","NA"
"2011","EE",21091,117.21209693571,"NA","2","2011","17","4",1952,"2","1","2","EE","2","NA","2","8","NA","NA","NA","NA","3","91","9","NA","NA","NA","NA","NA","1","2","2","NA","NA","19","3","1","3","1","NA","2","NA",0,0,0,0,0,1962,1,0,0,0,0,0,0,0,2012,0,1,"1",58,2109,"1","7","32.03909","NA","NA","1","NA","NA","NA","2","NA","NA","1","NA","2","NA","2","NA","NA","NA","3","NA","NA","NA"
"2011","EE",21221,117.21209693571,"NA","2","2011","3","3",1964,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","74","7","40","NA","b-e","NA","12","1","2","2","NA","NA","17","1","2","3","2","NA","2","NA",0,0,8883,143,0,1588,1,0,0,0,0,0,0,0,0,0,1,"1",46,2122,"1","2","0","3","2","2","2","1933","1","1","1921","NA","1","NA","1","1","1","NA","1","2","3","NA","4","NA"
"2011","EE",21631,117.21209693571,"NA","1","2011","40","4",1941,"2","5","2","EE","2","NA","5","7","NA","NA","NA","NA","3","83","5","25","NA","NA","NA","NA","1","2","2","NA","NA","19","3","2","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,6378,0,0,0,0,1,"1",69,2163,"1","2","123.104","1","1","NA","2","NA","NA","1","1955","1","1","2","2","NA","2","NA","1","2","9","4","NA","NA"
"2011","EE",21931,117.21209693571,"NA","1","2011","12","2",1934,"2","2","3","EE","2","NA","3","7","NA","1","2","NA","3","61","5","NA","NA","NA","NA","NA","1","1","2","NA","NA","17","NA","1","2","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,4156,0,0,0,0,1,"1",76,2193,"1","6","0","NA","NA","NA","NA","NA","NA","NA","1945","NA","NA","NA","3","1","NA","8","1","NA","NA","3","4","NA"
"2011","EE",22051,117.21209693571,"NA","1","2011","3","2",1955,"1","2","1","EE","2","NA","3","1","NA","NA","1","NA","3","81","8","NA","NA","b-e","NA","12","2","2","2","NA","NA","23","5","1","3","2","NA","2","NA",0,0,4197,0,0,0,1,0,0,0,324,0,0,0,0,0,1,"1",55,2205,"1","2","372.6388","NA","1","NA","NA","1942","2","NA","1934","NA","NA","2","NA","NA","NA","8","NA","NA","NA","3","NA","NA"
"2011","EE",22331,117.21209693571,"NA","2","2011","20","1",1940,"2","2","3","EE","2","NA","3","7","NA","1","2","NA","3","71","8","NA","NA","NA","NA","11","1","2","NA","NA","NA","17","NA","1","NA","1","NA","2","5",64,383,0,0,0,3273,1,0,0,0,0,2875,0,0,0,0,1,"1",70,2233,"1","7","0","NA","NA","NA","4","-1","2","NA","1942","2","NA","NA","2","1","NA","4","NA","NA","NA","NA","NA","NA"
"2011","EE",23261,117.21209693571,"NA","2","2011","15","1",1930,"2","4","3","EE","2","NA","3","7","NA","NA","2","NA","3","51","6","NA","NA","NA","NA","NA","1","2","2","NA","NA","19","5","1","3","2","NA","2","NA",0,0,0,0,0,2641,1,0,0,0,0,4317,0,0,0,0,1,"1",80,2326,"1","6","208.086","NA","1","NA","NA","NA","NA","NA","NA","1","NA","-1","NA","NA","NA","NA","NA","2","6","NA","NA","NA"
"2011","EE",23861,117.21209693571,"NA","2","2011","4","3",1962,"1","5","3","Other","2","NA","3","3","NA","2","NA","NA","3","NA","3","NA","NA","b-e","NA","2","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","2","1",173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1",48,2386,"1","2","0","NA","NA","NA","NA","1954","1","2","NA","NA","1","2","2","NA","NA","2","NA","NA","NA","2","NA","NA"
"2011","EE",23961,117.21209693571,"NA","1","2011","7","2",1989,"1","1","3","EE","2","NA","2","5","NA","NA","2","NA","NA","83",,"NA","NA","NA","NA","12","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,721,0,0,808,1,0,0,0,0,0,0,0,0,0,1,"1",21,2396,"1","7","0","NA","3","NA","NA","1950","NA","NA","NA","2","NA","1","NA","NA","2","8","NA","1","NA","NA","NA","1"
"2011","EE",23971,117.21209693571,"NA","1","2011","13","1",1930,"2","2","2","Other","2","NA","5","7","NA","1","2","NA","3","NA","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","17","2","1","2","2","2","2","1",0,0,0,0,0,2472,1,0,0,0,0,3218,0,0,0,0,1,"1",80,2397,"1","2","0","NA","2","1","NA","NA","NA","NA","NA","2","1","1","NA","1","2","7","NA","2","NA","3","3","NA"
"2011","EE",24261,117.21209693571,"NA","1","2011","13","4",1986,"2","3","3","EE","2","NA","4","10","NA","1","1","NA","NA","83","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","2","NA",0,487,0,0,0,868,1,0,0,0,0,0,0,0,0,0,1,"1",24,2426,"1","2","0","1","NA","NA","NA","NA","NA","2","1955","NA","1","NA","1","NA","NA","NA","NA","NA","NA","5","NA","NA"
"2011","EE",25011,117.21209693571,"NA","1","2011","8","3",1930,"2","4","1","EE","2","NA","5","7","NA","1","NA","NA","3","91","2","20","NA","NA","NA","5","1","2","NA","NA","NA","18","3","1","3","2","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,3971,0,0,0,0,1,"1",80,2501,"1","6","0","NA","2","NA","NA","1948","NA","NA","NA","1","2","NA","NA","1","NA","NA","1","NA","NA","3","NA","NA"
"2011","EE",25031,117.21209693571,"NA","1","2011","15","3",1946,"2","2","3","EE","2","NA","5","7","NA","1","NA","NA","3","72","2","NA","NA","NA","NA","3","1","2","NA","NA","NA","19","3","1","1","2","NA","2","1",0,0,0,0,0,5038,1,0,9,0,0,2708,0,0,0,0,1,"1",64,2503,"1","6","0","NA","2","4","NA","NA","NA","1","1914","2","1","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA"
