"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","EE",1235,"1","2013","14",3728,3715,0,0,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"3","3","3","1","1","1","1","1","1","1","3","3","500","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","170.23","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1237,"1","2013","23",5366,5460,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-94,,"NA","3","3","1","2","2","1","1","1","1","3","1","270","3","3","1","2","2","2","1","4","2","2","1","NA","NA","47","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1242,"2","2013","13",5805,5584,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,220,,"NA","2","NA","2","1","2","1","1","1","1","1","3","2500","1","3","2","2","2","1","4","1","2","2","1","25","NA","132.54","108","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1255,"2","2013","34",2582,2573,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"3","3","NA","1","1","1","1","1","1","1","1","1","1500","1","NA","2","2","2","2","4","2","5","2","1","NA","NA","190.5","262","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1289,"2","2013","18",5253,1765,0,0,,,,,,,,0,0,0,0,0,,0,,0,3489,0,,0,,"3","2","3","1","1","1","1","1","1","1","1","5","1200","2","2","2","2","2","2","1","2","3","2","1","NA","NA","214","141","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1321,"2","2013","10",3644,3640,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"3","3","3","2","1","1","1","1","1","1","1","3","2000","1","2","2","2","2","2","1","2","6","1","1","NA","NA","367","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1322,"1","2013","14",14054,13618,0,0,,,,,,,,0,0,0,0,0,,0,,0,146,0,,290,,"3","3","3","1","1","2","1","1","1","1","1","5","1500","1","2","2","2","2","2","4","1","6","2","1","NA","NA","214","316","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1340,"2","2013","20",4026,4011,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,16,,"NA","3","NA","2","1","2","1","1","1","1","1","5","500","1","3","2","1","2","2","1","1","1","2","1","NA","NA","276.4","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1360,"2","2013","22",3898,3935,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,-36,,"NA","3","3","2","1","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","1","2","6","1","1","NA","NA","184","477","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1370,"2","2013","12",7399,5847,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1552,,"NA","2","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","4","1","3","2","1","180","NA","294.13","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1373,"1","2013","8",4053,4050,0,0,,,,,,,,0,0,0,0,0,,14,,0,0,0,,3,,"NA","3","NA","1","1","2","1","1","1","3","1","4","1200","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","0","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1379,"2","2013","14",3666,3619,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,46,,"NA","3","3","1","1","1","1","1","1","1","1","3","1200","1","NA","2","2","2","2","1","2","5","2","1","NA","NA","210.39","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1407,"1","2013","13",3538,3535,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","3","NA","1","1","1","1","1","1","2","1","2","2000","2","2","2","2","2","2","2","1","2","2","1","NA","NA","97","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1417,"1","2013","16",0,5015,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-5015,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2500","1","1","2","2","1","2","1","5","3","2","1","NA","NA","20","132","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1419,"2","2013","14",8801,7669,0,0,,,,,,,,0,0,0,3237,0,,0,,0,1132,0,,0,,"3","3","3","1","1","2","1","1","1","1","1","3","1500","1","NA","1","2","2","2","4","1","5","2","1","NA","NA","176","82","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1440,"1","2013","12",0,-1295,0,0,,,,,,,,0,0,0,0,0,,0,,0,1509,0,,-214,,"NA","3","3","2","1","1","1","1","1","1","1","2","280","2","NA","2","2","2","2","2","2","5","2","1","NA","NA","118","90","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1447,"1","2013","14",3767,3670,0,0,,,,,,,,0,0,0,0,0,,12,,0,0,0,,97,,"NA","3","3","2","1","1","1","1","1","1","1","5","1100","3","2","2","1","2","2","1","1","6","2","1","NA","NA","190","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1480,"2","2013","17",6661,6650,0,0,,,,,,,,0,0,0,0,0,,0,,0,10,0,,0,,"3","3","NA","1","1","1","1","1","1","1","2","3","1000","3","NA","2","2","2","2","1","1","4","1","1","NA","NA","184","76","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1494,"1","2013","18",4092,3870,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,222,,"NA","3","3","2","1","2","1","1","1","1","1","4","1500","1","NA","2","2","2","2","4","2","5","2","1","NA","NA","146.12","63","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1516,"2","2013","10",5478,5447,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,30,,"NA","3","3","1","1","1","1","1","1","1","2","1","1000","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","141","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1557,"1","2013","11",4099,4073,0,0,,,,,,,,0,0,0,0,0,,0,,0,1,0,,26,,"3","3","NA","1","1","2","1","2","3","1","3","2","600","2","NA","2","2","1","2","1","2","3","2","1","NA","NA","116.79","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1560,"2","2013","13",8943,7935,0,0,,,,,,,,0,0,0,0,0,,0,,0,1008,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","3","2","2","1","2","4","1","4","2","1","NA","NA","330.5","316","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1595,"2","2013","9",2802,2172,0,0,,,,,,,,0,0,0,0,0,,0,,0,397,0,,232,,"NA","3","3","2","1","1","1","1","1","1","3","4","600","2","NA","2","2","2","2","4","1","4","2","1","340","NA","170.6","129","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1623,"2","2013","19",1192,-3096,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4289,,"3","3","NA","1","1","2","1","1","1","1","2","2","1000","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","123","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1681,"2","2013","8",9326,6605,0,0,,,,,,,,0,0,0,0,0,,4,,0,0,0,,2721,,"NA","3","3","2","1","1","1","1","1","3","1","3","250","2","3","2","2","2","2","2","1","4","2","1","NA","NA","197","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1683,"2","2013","11",6206,6085,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,122,,"3","3","3","1","1","2","1","1","1","1","3","4","1500","2","NA","2","2","1","2","4","1","3","1","1","NA","NA","245","315","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1685,"2","2013","66",9137,5936,0,0,,,,,,,,0,0,0,0,0,,8,,0,0,0,,3201,,"3","3","NA","1","1","1","1","1","1","1","1","3","450","2","3","2","2","2","2","4","2","2","2","1","NA","NA","376","248","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1709,"1","2013","11",2556,2554,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"NA","3","NA","1","1","2","1","1","3","1","2","3","500","2","NA","2","2","1","2","4","4","3","2","1","NA","NA","171.26","NA","2","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1712,"1","2013","10",6153,6137,0,0,,,,,,,,0,0,0,0,0,,0,,0,15,0,,0,,"NA","3","NA","1","1","1","1","3","1","1","1","4","2500","2","NA","2","1","2","2","4","4","4","1","1","NA","NA","74","NA","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1724,"2","2013","16",9579,8579,0,0,,,,,,,,0,0,0,0,0,,0,,0,1000,0,,0,,"NA","3","NA","1","1","1","1","3","1","1","1","3","1000","1","2","2","2","2","2","4","2","2","2","1","NA","NA","107","156","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1728,"2","2013","31",6269,6211,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,58,,"NA","3","NA","2","1","1","1","1","2","1","1","3","1500","2","2","2","2","2","2","3","1","3","2","1","NA","NA","110.56","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1736,"1","2013","26",3235,3222,0,0,,,,,,,,0,0,34,0,0,,3,,0,0,0,,13,,"NA","3","3","2","1","2","1","1","1","1","1","3","900","1","2","2","2","2","2","1","2","4","2","1","NA","NA","303","124","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1738,"2","2013","25",13738,10544,0,0,,,,,,,,0,0,0,0,0,,0,,0,1527,0,,1667,,"3","3","1","1","1","1","1","3","1","1","1","5","2000","2","3","2","2","2","2","4","1","4","2","1","NA","NA","294.13","336","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1744,"2","2013","28",2054,2038,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,16,,"NA","2","NA","2","1","1","1","1","3","1","3","3","650","1","NA","2","2","2","2","3","1","4","2","1","NA","NA","133.7","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1788,"2","2013","12",0,-293,0,0,,,,,,,,0,0,0,0,0,,0,,0,293,0,,0,,"NA","3","3","1","1","1","1","1","1","1","2","4","750","2","2","2","2","2","2","NA","1","2","2","1","NA","NA","59.5","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1809,"2","2013","18",24,-484,0,0,,,,,,,,0,0,0,0,0,,0,,0,465,0,,44,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1000","1","NA","2","2","2","2","2","1","3","2","1","NA","NA","127.83","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1812,"2","2013","12",8481,7836,0,0,,,,,,,,0,0,0,0,0,,1,,0,0,0,,645,,"3","3","3","1","1","1","1","1","1","1","1","2","1000","2","2","2","2","2","2","4","2","5","2","1","NA","NA","188","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1817,"1","2013","22",5377,3181,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2197,,"3","3","3","2","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","109.1","206","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1843,"1","2013","17",3444,3428,0,0,,,,,,,,0,0,0,0,0,,0,,0,15,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1000","3","NA","2","2","2","2","3","1","3","2","1","NA","NA","125","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1919,"2","2013","18",13820,9252,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4568,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","2","4","2","6","2","1","NA","NA","707","215","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1940,"1","2013","15",3787,3775,0,0,,,,,,,,0,0,0,0,0,,0,,0,12,0,,0,,"3","3","NA","2","2","1","1","1","1","1","3","4","500","2","NA","2","1","2","2","1","1","6","2","1","NA","NA","212.1","80","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1945,"1","2013","13",7670,4007,0,0,,,,,,,,0,0,0,0,0,,0,,0,161,0,,3503,,"3","3","3","1","1","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","2","2","5","2","1","NA","NA","793.69","445","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",1953,"1","2013","26",-16243,-17448,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1205,,"3","3","3","1","1","2","1","1","1","1","1","3","500","3","2","2","2","2","1","4","3","2","2","1","NA","NA","205.37","175","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2014,"1","2013","26",13662,11388,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2273,,"3","3","NA","2","1","1","1","1","1","1","1","3","NA","2","3","2","2","1","2","4","1","5","1","1","NA","NA","246","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2023,"2","2013","28",8816,5362,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3454,,"3","3","NA","1","1","1","1","1","1","1","1","4","250","2","NA","2","2","2","2","4","2","2","2","1","NA","NA","174","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2040,"1","2013","30",3996,3989,0,0,,,,,,,,0,0,0,0,0,,0,,0,7,0,,0,,"NA","3","NA","1","1","1","1","1","3","1","3","5","339","2","NA","2","2","2","2","1","2","2","1","1","NA","NA","116","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2041,"1","2013","22",188,-1549,0,0,,,,,,,,0,0,0,0,0,,1,,0,79,0,,1658,,"NA","3","NA","1","1","2","1","1","1","1","1","4","600","2","NA","2","2","2","2","4","1","3","2","1","190","NA","134.22","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2057,"2","2013","12",14834,10632,0,0,,,,,,,,0,0,0,0,0,,11,,0,0,0,,4202,,"3","3","NA","2","1","1","1","1","1","1","1","4","700","3","NA","2","2","2","2","4","5","4","1","1","NA","NA","389","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2099,"1","2013","23",5687,669,0,0,,,,,,,,0,0,0,0,0,,0,,0,54,0,,4963,,"NA","3","NA","2","1","2","1","1","2","1","1","3","600","3","1","2","2","2","2","4","1","3","2","1","NA","NA","148","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2111,"2","2013","15",3814,3383,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,431,,"NA","3","NA","2","1","1","1","1","1","1","1","3","3500","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","105.1","965","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2127,"2","2013","26",3621,3614,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","3","2","1","2","1","1","3","1","3","4","350","1","NA","2","2","2","2","4","5","2","2","1","NA","NA","0","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2140,"1","2013","10",3432,2224,0,0,,,,,,,,0,0,0,0,0,,0,,0,55,0,,1154,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1400","3","2","2","2","2","1","4","1","4","2","1","NA","NA","100.57","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2182,"2","2013","11",12829,9354,0,0,,,,,,,,0,0,0,0,0,,2,,0,275,0,,3200,,"NA","3","3","2","1","1","1","1","1","1","1","3","2000","3","2","2","1","2","2","1","5","2","2","1","NA","NA","298.4","98","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2212,"1","2013","13",0,-44,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,44,,"NA","3","NA","1","1","1","1","1","1","1","3","5","600","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","294.85","68","3","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2224,"2","2013","24",4453,4445,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"NA","3","3","2","1","1","1","1","1","1","1","4","1100","1","NA","2","2","1","2","3","4","3","1","1","NA","NA","111","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2241,"2","2013","17",4979,1192,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3787,,"3","3","NA","2","1","1","1","1","1","1","1","6","3000","2","NA","1","2","2","2","1","1","2","2","1","NA","NA","199.32","116","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2253,"2","2013","12",5371,4671,0,0,,,,,,,,0,0,0,1862,0,,0,,0,0,0,,700,,"3","2","NA","1","1","2","1","1","2","1","3","2","500","2","NA","2","1","2","2","3","1","1","2","1","NA","NA","75.8","NA","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2341,"1","2013","24",2263,2238,0,0,,,,,,,,0,0,0,0,0,,0,,0,16,0,,9,,"NA","3","3","1","1","1","1","1","2","1","3","5","1000","1","NA","2","2","2","1","4","1","2","2","1","NA","NA","155.4","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2345,"2","2013","9",3420,3374,0,0,,,,,,,,0,0,0,0,0,,4,,0,46,0,,0,,"3","3","NA","1","1","2","1","1","1","1","3","2","3000","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","147.42","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2347,"2","2013","13",4982,4325,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,657,,"3","3","3","1","1","2","1","1","1","1","1","3","1500","3","1","2","2","2","1","1","2","6","2","1","NA","NA","245","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2407,"2","2013","11",3380,3371,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,,"NA","3","3","1","2","1","1","1","1","3","1","5","800","1","1","2","2","2","2","1","1","4","2","1","NA","NA","110","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2417,"2","2013","18",7033,8973,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1939,,"NA","3","3","1","1","2","1","1","1","1","1","5","3000","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","180.3","NA","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2418,"2","2013","16",3791,3791,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","3","1","1","1","1","1","1","1","3","4","500","3","NA","2","2","2","2","3","1","4","1","1","NA","NA","194","NA","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2447,"2","2013","8",4892,2119,0,0,,,,,,,,0,0,0,0,0,,0,,0,304,0,,2469,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","303","88","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2523,"1","2013","27",30244,28906,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1338,,"3","3","NA","1","1","1","1","1","1","1","1","5","1200","2","3","2","2","2","2","1","2","6","1","1","NA","NA","249","147","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2525,"1","2013","13",5659,-1038,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6698,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","3","3","4","1","1","NA","NA","603","233","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2531,"1","2013","12",0,-1772,0,0,,,,,,,,0,0,0,0,0,,0,,0,32,494,,1246,,"NA","3","3","1","1","1","1","3","1","1","1","6","2000","2","2","2","2","2","2","4","1","3","1","1","12","NA","1197","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2542,"1","2013","17",0,-31,0,0,,,,,,,,0,0,0,0,0,,0,,0,4,0,,28,,"3","3","NA","1","1","1","1","1","3","2","1","4","1000","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","27","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2548,"2","2013","11",23787,22868,0,0,,,,,,,,0,0,0,0,0,,0,,0,45,433,,441,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","3","3","2","2","2","2","4","1","5","1","1","NA","NA","381.99","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2554,"1","2013","21",2806,2804,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2,,"3","3","NA","2","1","2","1","1","1","1","2","3","400","2","2","2","2","2","2","1","1","6","2","1","NA","NA","188","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2561,"1","2013","32",5827,1667,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4160,,"3","3","3","1","1","1","1","1","1","1","1","4","500","3","2","2","2","1","2","4","4","3","2","1","NA","NA","107.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2562,"1","2013","12",3386,1676,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1709,,"NA","3","3","1","1","1","1","1","1","1","2","4","700","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","141.5","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2569,"1","2013","36",6564,4751,0,0,,,,,,,,0,0,0,0,0,,0,,0,368,0,,1444,,"3","3","NA","1","1","2","1","1","1","1","1","4","2000","3","2","2","2","2","1","4","5","2","2","1","NA","NA","112.24","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2577,"2","2013","17",4789,4785,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","3","NA","2","1","2","1","1","1","1","1","3","1500","2","2","2","2","2","1","4","2","2","2","1","NA","NA","332","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2582,"1","2013","17",3587,3577,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,,"2","3","3","1","1","1","1","1","1","1","2","3","800","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","92.5","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","EE",2587,"2","2013","11",5847,2029,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3817,,"3","3","NA","1","1","1","1","1","1","1","1","4","1200","2","2","1","2","2","2","4","2","4","2","1","NA","NA","156.65","84","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
