"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","EE",14741,139.830954169797,"NA","1","2004","40","2",1933,"2","1","1","EE","2","NA","5","5","NA","1","2","NA","NA","2","NA","12","0","NA","NA","NA","1","NA","NA","NA","NA","NA","15","6","6","6","1","6","6","1","6","6","1","5","1","3","2","3","2","2","1","NA",0,0,0,0,0,0,0,0,0,0,1514,0,0,0,0,1,1474,"1",70,"2","15.6466"
"2004","EE",15091,139.830954169797,"NA","2","2004","15","2",1928,"1","2","1","EE","2","NA","1","5","NA","1","2","NA","3","7","NA","12","0","NA","NA","NA","12","1","NA","2","NA","NA","22","6","6","1","1","6","6","1","6","6","1","1","1","3","1","3","2","4","2","NA",0,0,0,0,0,9,0,0,0,0,1735,0,0,0,0,1,1509,"1",75,"1","15.6466"
"2004","EE",15331,139.830954169797,"NA","2","2004","10","3",1938,"2","4","3","EE","2","NA","5","5","NA","1","2","NA","3","2","40","3","0","NA","NA","NA","NA","1","NA","NA","NA","NA","18","6","6","1","1","1","1","7","6","1","1","6","6","4","1","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1833,0,0,0,0,1,1533,"1",65,"1","15.6466"
"2004","EE",15891,139.830954169797,"NA","1","2004","15","4",1948,"1","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","2","20","12","0","NA","l-n","NA","10","NA","NA","2","NA","NA","23","1","1","6","1","1","1","1","1","1","3","1","1","2","2","3","1","NA","2","NA",0,0,0,0,0,0,-10108,0,0,1011,7008,0,0,0,8424,1,1589,"1",55,"4","15.6466"
"2004","EE",15921,139.830954169797,"NA","2","2004","10","3",1936,"2","2","3","EE","2","NA","5","1","NA","NA","NA","NA","3","8","45","12","0","NA","b-e","NA","13","1","2","2","NA","NA","23","1","1","1","1","1","1","1","1","4","1","1","1","2","2","3","2","NA","2","NA",0,0,0,6837,0,0,0,0,0,0,0,0,0,0,0,1,1592,"1",67,"4","15.6466"
"2004","EE",16161,139.830954169797,"NA","2","2004","20","1",1935,"1","2","3","EE","2","NA","3","5","NA","1","2","NA","NA","0 - 1","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","8","6","6","6","8","6","6","5","6","1","8","7","3","1","2","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1035,0,0,0,0,1,1616,"1",68,"1","15.6466"
"2004","EE",16321,139.830954169797,"NA","1","2004","25","1",1937,"1","5","2","EE","2","NA","3","5","NA","NA","NA","NA","3","8","35","12","0","NA","NA","NA","12","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,4975,0,0,0,0,1,1632,"1",66,"4","15.6466"
"2004","EE",16421,139.830954169797,"NA","2","2004","5","4",1927,"2","4","1","EE","2","NA","2","5","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","7","6","7","4","8","8","7","6","6","6","7","4","1","3","2","1","2","NA",0,0,0,0,0,0,0,0,0,0,1138,0,0,0,0,1,1642,"1",76,"3","15.6466"
"2004","EE",16431,139.830954169797,"NA","2","2004","10","1",1959,"2","2","3","EE","2","NA","5","1","NA","1","1","NA","NA","2","40","0","0","NA","b-e","NA","5","NA","2","NA","NA","NA","21","6","6","5","6","6","6","6","8","6","6","5","7","3","2","1","2","NA","2","NA",0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,1,1643,"1",44,"3","15.6466"
"2004","EE",16881,139.830954169797,"NA","2","2004","20","3",1942,"2","2","3","EE","2","NA","4","5","NA","2","2","NA","3","3","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","20","6","6","6","6","6","1","1","6","6","1","6","6","3","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1321,0,0,491,0,1,1688,"1",61,"2","15.6466"
"2004","EE",17111,139.830954169797,"NA","2","2004","15","2",1937,"1","1","1","Other","2","NA","5","6","NA","NA","2","NA","3","0 - 1","NA","12","0","NA","NA","NA","NA","1","2","NA","NA","NA","20","6","1","6","1","6","2","6","6","6","6","6","6","2","1","3","2","NA","2","NA",0,0,0,243,0,0,0,128,0,0,0,0,356,1121,0,1,1711,"1",66,"1","15.6466"
"2004","EE",17151,139.830954169797,"NA","3","2004","12","2",1930,"2","4","3","Other","2","5","5","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","NA","1","2","2","NA","NA","18","6","1","1","6","6","6","5","6","2","1","6","1","1","1","2","2","NA","1","1",0,0,0,0,0,0,0,0,0,0,1748,0,0,0,0,1,1715,"1",73,"3","15.6466"
"2004","EE",17421,139.830954169797,"NA","1","2004","20","2",1977,"2","NA","1","EE","2","NA","3","4","NA","NA","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","6","7","6","5","5","6","8","6","8","5","3","5","2","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1,1742,"1",26,"3","15.6466"
"2004","EE",18141,139.830954169797,"NA","2","2004","15","4",1926,"2","4","3","EE","2","5","1","5","NA","1","2","NA","3","8","NA","12","0","NA","NA","NA","NA","NA","2","NA","NA","NA","20","6","6","1","6","1","6","2","6","6","6","3","6","3","2","1","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,1771,0,0,0,0,1,1814,"1",77,"3","15.6466"
"2004","EE",18451,139.830954169797,"NA","2","2004","25","3",1979,"2","NA","1","EE","2","NA","2","1","NA","NA","NA","NA","3","5","40","12","0","NA","l-n","NA","15","1","2","2","NA","NA","20","3","3","1","1","1","2","3","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,7420,0,0,0,0,0,0,0,0,0,0,0,1,1845,"1",24,"1","15.6466"
"2004","EE",19451,139.830954169797,"NA","3","2004","5","2",1937,"2","2","3","EE","2","NA","3","5","NA","NA","2","NA","3","9","40","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","17","6","2","1","6","1","1","1","2","6","6","2","6","2","1","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1710,0,0,0,0,1,1945,"1",66,"1","15.6466"
"2004","EE",19831,139.830954169797,"NA","3","2004","10","1",1938,"2","1","NA","EE","2","NA","5","2","NA","NA","NA","NA","3","4","40","0","0","NA","l-n","NA","12","NA","2","2","NA","NA","19","1","1","2","1","1","2","2","1","1","1","1","1","2","1","NA","2","NA","1","NA",0,0,262,1355,0,0,0,0,0,0,2980,0,0,0,0,1,1983,"1",65,"3","15.6466"
"2004","EE",19931,139.830954169797,"NA","2","2004","16","2",1932,"2","1","2","EE","2","NA","2","5","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","4","6","6","5","1","6","7","6","2","6","6","6","3","1","3","2","NA","2","1",0,0,179,0,0,0,0,0,0,0,1425,0,0,0,0,1,1993,"1",71,"3","15.6466"
"2004","EE",20111,139.830954169797,"NA","2","2004","35","4",1925,"2","4","3","EE","1","NA","5","2","NA","NA","NA","NA","3","2","40","12","0","NA","o","NA","13","1","2","2","NA","NA","15","1","1","1","1","1","1","3","1","1","1","1","4","2","1","3","2","NA","2","NA",0,0,0,757,0,0,0,0,0,0,1682,0,0,0,0,1,2011,"1",78,"3","15.6466"
"2004","EE",20221,139.830954169797,"NA","2","2004","5","4",1939,"2","4","2","Other","2","NA","5","5","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","6","6","8","6","8","5","6","6","7","6","6","1","1","2","1","2","NA","2","NA",0,0,51,0,0,383,0,0,0,0,1428,0,0,0,0,1,2022,"1",64,"2","15.6466"
"2004","EE",20611,139.830954169797,"NA","2","2004","20","2",1930,"2","2","1","Other","2","NA","5","5","NA","1","2","NA","3","0 - 1","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","18","6","7","3","6","6","6","6","6","6","6","6","1","3","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,1,2061,"1",73,"3","15.6466"
"2004","EE",20911,139.830954169797,"NA","2","2004","10","4",1980,"2","NA","3","EE","2","NA","3","8","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","3","7","5","7","3","8","7","7","7","8","7","8","2","2","3","2","NA","2","NA",0,460,0,0,0,188,0,0,0,0,0,0,0,0,0,1,2091,"1",23,"3","15.6466"
"2004","EE",21011,139.830954169797,"NA","2","2004","10","1",1929,"2","2","1","EE","2","NA","2","5","NA","1","2","NA","NA","9","NA","6","0","NA","NA","NA","NA","NA","2","NA","NA","NA","21","6","7","6","1","6","5","1","1","6","1","1","6","4","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1765,0,0,0,0,1,2101,"1",74,"3","15.6466"
"2004","EE",21291,139.830954169797,"NA","1","2004","13","2",1951,"1","1","2","EE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","f","NA","13","1","1","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","NA","2","NA",0,215,0,4896,0,0,0,19,0,0,0,0,0,0,0,1,2129,"1",52,"1","15.6466"
"2004","EE",22171,139.830954169797,"NA","2","2004","14","4",1933,"2","4","1","EE","2","NA","2","5","NA","NA","NA","NA","3","4","40","12","0","NA","NA","NA","15","1","2","2","NA","NA","21","1","1","1","4","1","1","1","1","1","1","1","1","2","2","NA","2","8","2","NA",0,0,0,0,0,97,0,0,0,0,4429,0,0,0,0,1,2217,"1",70,"1","15.6466"
"2004","EE",22831,139.830954169797,"NA","3","2004","5","3",1936,"2","2","1","EE","2","NA","5","5","NA","NA","1","NA","3","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","6","6","6","5","7","6","6","8","6","6","6","6","2","2","1","2","NA","2","1",0,0,32,0,0,0,0,0,0,0,1441,0,0,0,0,1,2283,"1",67,"4","15.6466"
"2004","EE",22851,139.830954169797,"NA","3","2004","5","1",1945,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","NA","7","NA","0","0","NA","b-e","NA","NA","NA","2","2","NA","NA","18","1","6","1","1","6","6","6","2","5","1","6","1","4","2","2","2","NA","2","NA",0,0,0,370,0,0,1561,0,0,0,0,0,119,86,0,1,2285,"1",58,"4","15.6466"
"2004","EE",23141,139.830954169797,"NA","4","2004","20","3",1930,"1","4","2","EE","2","NA","1","5","NA","1","NA","1","3","9","NA","9","0","NA","NA","NA","12","NA","NA","NA","NA","NA","18","1","1","6","6","1","1","1","1","5","6","1","6","3","1","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1444,0,0,152,0,1,2314,"1",73,"1","15.6466"
"2004","EE",24041,139.830954169797,"NA","3","2004","35","1",1953,"1","2","3","Other","2","5","1","6","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","16","6","6","7","1","6","6","6","7","7","7","6","5","3","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,836,0,0,300,0,1,2404,"1",50,"1","15.6466"
"2004","EE",24091,139.830954169797,"NA","2","2004","5","2",1933,"1","NA","3","EE","2","NA","2","5","NA","1","NA","1","NA","4","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","5","6","6","7","7","8","6","6","6","5","6","6","2","2","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,1394,0,0,0,0,1,2409,"1",70,"1","15.6466"
"2004","EE",24211,139.830954169797,"NA","2","2004","20","4",1942,"2","NA","3","Other","2","5","3","6","NA","NA","2","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","1","2","NA","NA","NA","6","1","1","6","6","6","1","6","6","6","5","6","5","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,1821,0,1,2421,"1",61,"1","15.6466"
"2004","EE",24291,139.830954169797,"NA","1","2004","20","3",1923,"2","4","1","EE","2","NA","1","5","NA","NA","NA","NA","3","9","40","12","0","NA","NA","NA","11","1","1","2","NA","NA","19","1","1","1","1","6","1","1","1","6","1","1","1","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,2746,0,0,0,0,1,2429,"1",80,"4","15.6466"
"2004","EE",24421,139.830954169797,"NA","2","2004","15","4",1975,"2","NA","3","EE","2","NA","2","3","NA","NA","NA","NA","3",,"32","12","0","NA","NA","NA","1","1","2","2","NA","NA","19","1","1","1","1","7","1","1","2","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,4824,0,0,0,0,0,0,0,0,143,0,0,1,2442,"1",28,"3","15.6466"
"2004","EE",24511,139.830954169797,"NA","2","2004","20","4",1952,"2","4","1","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","l-n","NA","11","1","2","2","NA","NA","21","6","1","1","1","1","1","1","3","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,4686,0,0,0,0,0,0,0,0,0,0,0,1,2451,"1",51,"4","15.6466"
"2004","EE",24761,139.830954169797,"NA","3","2004","14","3",1974,"1","1","1","Other","2","3","2","3","NA","2","NA","NA","NA","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","7","7","8","5","5","7","7","7","8","7","7","7","3","2","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2476,"1",29,"1","15.6466"
"2004","EE",25021,139.830954169797,"NA","2","2004","10","1",1924,"1","NA","2","Other","2","NA","5","5","NA","NA","2","NA","4","7","40","12","0","NA","NA","NA","NA","NA","NA","2","NA","NA","22","1","1","6","1","2","1","4","6","6","1","2","6","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1572,0,0,0,0,1,2502,"1",79,"1","15.6466"
"2004","EE",25311,139.830954169797,"NA","2","2004","30","1",1928,"2","4","1","Other","2","NA","4","5","NA","1","NA","NA","3","7","NA","0","0","NA","NA","NA","NA","1","2","NA","NA","NA","16","1","6","1","6","6","6","3","2","6","1","6","6","3","1","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1337,0,339,0,0,1,2531,"1",75,"1","15.6466"
"2004","EE",25361,139.830954169797,"NA","2","2004","10","2",1936,"2","2","3","EE","2","NA","4","5","NA","1","2","NA","NA","9","40","0","0","NA","NA","NA","11","1","2","NA","NA","NA","30","1","6","6","6","1","6","6","6","1","1","6","6","2","1","NA","2","NA","2","NA",0,0,0,0,0,0,0,32,0,0,1671,0,0,0,0,1,2536,"1",67,"4","15.6466"
"2004","EE",25471,139.830954169797,"NA","2","2004","10","4",1938,"2","NA","3","EE","2","NA","3","5","NA","1","2","NA","NA","0 - 1","NA","0","0","NA","NA","NA","1","1","NA","NA","NA","NA","22","2","7","8","6","6","1","6","6","6","5","5","7","3","2","2","2","NA","2","NA",0,0,0,0,0,0,0,64,0,0,1485,0,0,0,0,1,2547,"1",65,"3","15.6466"
"2004","EE",25681,139.830954169797,"NA","2","2004","22","1",1927,"1","1","1","EE","2","NA","2","5","NA","1","1","NA","3","9","20","0","0","NA","NA","NA","NA","NA","NA","2","NA","NA","21","8","7","6","7","7","6","6","7","6","2","6","8","1","1","1","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1465,0,0,0,0,1,2568,"1",76,"1","15.6466"
"2004","EE",25871,139.830954169797,"NA","2","2004","20","3",1950,"2","NA","1","Other","2","3","4","3","NA","1","NA","NA","NA","5","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","6","8","4","6","6","5","6","2","6","2","5","8","2","2","1","2","NA","2","NA",0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,1,2587,"1",53,"4","15.6466"
"2004","EE",25971,139.830954169797,"NA","2","2004","35","3",1930,"2","2","3","Other","2","NA","2","5","NA","NA","NA","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","21","1","1","1","6","1","6","6","1","6","6","6","1","2","1","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1607,0,0,0,0,1,2597,"1",73,"4","15.6466"
"2004","EE",26021,139.830954169797,"NA","2","2004","5","1",1970,"1","2","3","EE","2","NA","3","1","NA","NA","NA","NA","3","5","40","10","12","NA","g","NA","13","1","1","2","NA","NA","18","1","1","1","1","1","1","1","1","2","1","3","1","2","2","NA","2","NA","2","NA",0,0,0,5029,0,0,0,0,0,0,0,0,0,0,0,1,2602,"1",33,"1","15.6466"
"2004","EE",26501,139.830954169797,"NA","2","2004","20","2",1936,"2","2","1","EE","2","5","3","5","NA","1","NA","NA","NA","8","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","6","5","6","6","1","6","6","6","5","8","7","6","4","1","2","2","NA","2","NA",0,0,205,0,0,0,0,0,0,0,1072,0,0,0,0,1,2650,"1",67,"1","15.6466"
"2004","EE",27081,139.830954169797,"NA","2","2004","15","4",1945,"2","5","2","EE","2","NA","2","1","NA","1","2","NA","3","8","40","0","0","NA","b-e","NA","NA","NA","NA","NA","NA","NA","18","6","6","1","6","6","6","6","6","6","6","6","1","3","1","2","2","NA","2","1",0,0,0,2109,0,0,0,0,0,0,0,0,0,0,0,1,2708,"1",58,"4","15.6466"
"2004","EE",27741,139.830954169797,"NA","3","2004","55","1",1926,"1","2","1","Other","2","NA","3","5","NA","NA","1","NA","3","3","NA","12","0","NA","NA","NA","13","1","2","1","NA","NA","24","6","1","1","1","1","2","6","1","1","1","1","1","2","2","3","1","NA","2","1",0,38,0,0,0,0,0,15,0,0,2859,0,0,0,0,1,2774,"1",77,"4","15.6466"
"2004","EE",28301,139.830954169797,"NA","2","2004","15","3",1923,"1","5","1","Other","2","NA","1","5","NA","1","2","NA","3","5","NA","12","0","NA","NA","NA","NA","NA","NA","2","NA","NA","19","6","1","1","6","6","6","6","1","1","6","6","6","2","2","1","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1657,0,0,0,0,1,2830,"1",80,"1","15.6466"
"2004","EE",28901,139.830954169797,"NA","3","2004","15","4",1929,"1","2","3","EE","1","NA","3","5","NA","NA","NA","NA","3","7","40","12","0","NA","NA","NA","12","1","2","NA","NA","NA","20","1","1","1","1","1","1","6","5","1","1","5","1","2","2","3","1","NA","2","NA",0,0,0,0,0,0,0,0,0,0,2561,0,0,0,0,1,2890,"1",74,"3","15.6466"
"2004","EE",29591,139.830954169797,"NA","2","2004","10","3",1971,"1","NA","1","EE","2","5","2","6","NA","NA","2","NA","NA",,"6","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","6","5","5","5","7","7","6","5","6","6","6","1","4","2","2","2","NA","1","1",0,282,0,341,0,0,0,0,0,0,0,0,3,0,0,1,2959,"1",32,"1","15.6466"
"2004","EE",30331,139.830954169797,"NA","2","2004","15","2",1925,"2","4","1","EE","2","3","1","5","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","18","5","2","6","8","8","6","8","1","7","5","5","6","4","1","2","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,1183,0,0,247,0,1,3033,"1",78,"4","15.6466"
"2004","EE",30641,139.830954169797,"NA","2","2004","5","2",1928,"2","2","1","EE","2","NA","1","5","NA","NA","NA","NA","3","9","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","23","6","1","6","6","5","6","6","6","6","1","1","1","3","1","NA","2","NA","2","NA",0,82,0,0,0,0,0,0,0,0,1546,0,0,0,0,1,3064,"1",75,"1","15.6466"
"2004","EE",30781,139.830954169797,"NA","2","2004","23","4",1975,"2","2","1","EE","2","NA","5","1","NA","NA","NA","NA","3","3","40","12","0","NA","k","1","10","NA","2","2","NA","NA","24","1","1","1","1","1","3","1","1","1","1","3","1","2","1","3","2","NA","2","NA",0,0,0,4780,0,0,0,0,0,0,0,0,0,0,0,1,3078,"1",28,"1","15.6466"
"2004","EE",30871,139.830954169797,"NA","3","2004","30","1",1925,"2","4","3","EE","2","NA","2","5","NA","1","2","NA","NA","9","NA","0","0","NA","NA","NA","7","1","NA","NA","NA","NA","19","6","6","1","6","6","6","6","6","6","1","6","1","3","2","1","2","NA","1","NA",0,153,0,0,0,0,0,0,0,0,1695,0,0,0,0,1,3087,"1",78,"4","15.6466"
"2004","EE",31561,139.830954169797,"NA","2","2004","10","1",1934,"2","2","1","EE","2","NA","5","5","NA","1","NA","NA","3","2","20","12","0","NA","NA","NA","11","1","2","2","NA","NA","17","1","1","1","1","1","1","1","1","1","1","1","7","3","1","3","2","NA","1","NA",0,0,0,0,0,0,0,0,0,0,2612,0,0,0,0,1,3156,"1",69,"1","15.6466"
"2004","EE",32131,139.830954169797,"NA","3","2004","15","2",1957,"1","2","2","EE","2","NA","5","1","NA","NA","2","NA","3","2","40","12","0","NA","k","NA","13","1","1","2","NA","NA","17","1","2","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,3801,0,0,140,0,0,546,0,0,24,0,0,1,3213,"1",46,"3","15.6466"
"2004","EE",32241,139.830954169797,"NA","2","2004","25","2",1961,"2","5","3","EE","2","NA","3","1","NA","NA","NA","NA","3","3","40","12","0","NA","b-e","NA","NA","1","2","2","NA","NA","16","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,2557,0,0,0,0,0,23,0,0,0,0,0,1,3224,"1",42,"1","15.6466"
"2004","EE",32401,139.830954169797,"NA","3","2004","20","2",1951,"2","NA","3","EE","2","NA","5","1","NA","NA","NA","NA","3","5","40","10","0","NA","h","NA","1","1","2","1","NA","NA","20","2","1","1","1","1","1","1","2","1","1","1","1","3","2","3","2","NA","2","NA",0,0,0,4570,0,0,0,0,0,0,0,0,0,0,0,1,3240,"1",52,"3","15.6466"
"2004","EE",32771,139.830954169797,"NA","2","2004","20","1",1980,"2","NA","3","Other","2","NA","5","1","NA","NA","2","NA","3","3","NA","12","0","NA","l-n","NA","12","1","2","2","NA","NA","24","1","5","2","1","1","1","1","1","1","1","1","7","2","2","2","2","NA","1","NA",0,0,0,3551,0,0,0,192,0,0,0,0,0,0,0,1,3277,"1",23,"1","15.6466"
"2004","EE",32851,139.830954169797,"NA","2","2004","20","1",1964,"1","1","3","EE","1","NA","3","3","NA","1","2","NA","3","7","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","5","5","8","7","7","8","5","3","8","7","7","2","2","3","1","NA","1","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3285,"1",39,"4","15.6466"
"2004","EE",32951,139.830954169797,"NA","3","2004","20","3",1978,"1","1","1","Other","2","NA","3","3","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","21","7","8","7","5","8","8","8","3","7","7","5","7","2","2","3","2","NA","2","NA",0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3295,"1",25,"1","15.6466"
"2004","EE",33131,139.830954169797,"NA","2","2004","10","3",1927,"2","4","3","Other","2","NA","5","5","NA","2","NA","NA","NA","3","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","23","6","6","6","3","1","6","6","7","6","3","6","1","2","1","1","2","NA","2","NA",0,0,0,0,0,146,0,0,0,0,1423,0,0,0,0,1,3313,"1",76,"1","15.6466"
"2004","EE",33501,139.830954169797,"NA","2","2004","10","4",1929,"2","2","3","EE","2","NA","3","5","NA","1","2","NA","1","5","NA","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","21","1","6","6","6","6","6","1","6","6","6","5","1","4","2","1","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,1694,0,0,0,0,1,3350,"1",74,"1","15.6466"
"2004","EE",33551,139.830954169797,"NA","2","2004","35","4",1924,"2","4","1","EE","1","NA","5","5","NA","1","2","NA","2","3","NA","0","0","NA","NA","NA","13","1","2","NA","NA","NA","16","8","1","7","8","8","7","7","7","2","1","6","6","3","1","3","2","NA","2","NA",0,0,64,0,0,0,0,0,0,0,1190,0,0,0,0,1,3355,"1",79,"4","15.6466"
"2004","EE",33581,139.830954169797,"NA","2","2004","5","1",1924,"2","4","1","EE","2","NA","5","5","NA","NA","2","NA","3","5","40","12","0","NA","NA","NA","6","NA","NA","2","NA","NA","22","6","1","1","6","2","6","6","1","1","6","6","6","4","2","2","2","2","1","NA",0,0,0,0,0,0,0,0,0,0,2229,0,0,0,0,1,3358,"1",79,"4","15.6466"
"2004","EE",33821,139.830954169797,"NA","2","2004","40","4",1923,"1","1","1","EE","2","5","1","5","NA","NA","NA","NA","3","6","45","12","0","NA","NA","NA","13","1","2","2","NA","NA","18","1","1","1","1","1","1","1","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,11116,0,0,0,0,1,3382,"1",80,"3","15.6466"
"2004","EE",34021,139.830954169797,"NA","1","2004","10","1",1978,"1",,"1",,"2","3",,,"NA","2","1","NA","NA",,"NA","0","0","NA",,"NA","NA","1","NA","NA","NA","NA","22","8","5","5","7","7","8","7","7","5","8","7","7","3","2","3","2","NA","2","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3402,"1",25,"1","15.6466"
