"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","EE",1801,"1","2011","15",6982,6671,0,0,,,,,,,,,0,0,0,1212,667,,0,,0,0,0,,311,,"3","3","3","2","1","1","1","1","1","1","1","4","606.97","1","NA","2","1","2","2","4","2","3","1","1","NA","NA","46.91","218.19","1","1",,"1",1,,,,,
"2011","EE",1827,"2","2011","12",0,-838,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,838,,"NA","3","NA","2","1","2","1","1","3","3","2","1","1000.03","2","NA","2","2","2","1","4","5","3","2","1","NA","NA","343.33","0","1","1",,"1",1,,,,,
"2011","EE",1903,"1","2011","11",7821,7577,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,244,,"NA","3","3","1","1","2","1","1","1","1","1","3","2500.03","2","3","2","2","2","2","1","2","4","2","1","NA","NA","202.92","0","1","1",,"1",1,,,,,
"2011","EE",1927,"1","2011","11",3935,3928,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","2","1","1","1","1","1","1","3","1","1500.01","2","2","2","2","2","2","2","5","6","2","1","NA","NA","160.03","0","1","1",,"1",1,,,,,
"2011","EE",1936,"1","2011","26",6548,6319,0,0,,,,,,,,,0,0,0,0,0,,0,,0,229,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","3","1500.01","3","NA","2","2","1","2","4","1","4","2","1","NA","NA","92.16","0","1","1",,"1",1,,,,,
"2011","EE",2005,"1","2011","26",1033,1109,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,-84,,"NA","3","NA","1","1","2","1","1","1","3","2","3","799.98","1","NA","2","2","2","2","1","2","4","2","1","NA","NA","50.04","0","1","1",,"1",1,,,,,
"2011","EE",2023,"1","2011","11",3111,3103,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,8,,"NA","3","NA","1","1","2","1","1","3","1","3","1","1500.01","NA","NA","2","2","2","2","4","1","2","2","1","NA","NA","173.01","0","1","1",,"1",1,,,,,
"2011","EE",2040,"2","2011","12",2197,2187,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10,,"NA","3","NA","1","1","1","3","1","1","3","1","4","639.12","2","NA","2","2","1","2","4","1","3","2","1","NA","NA","89.48","0","1","1",,"1",1,,,,,
"2011","EE",2081,"2","2011","7",13018,11635,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1383,,"NA","3","3","1","1","2","1","1","1","1","1","4","1099.98","1","NA","2","1","2","2","1","2","3","2","1","NA","NA","205.8","0","1","1",,"1",1,,,,,
"2011","EE",2092,"1","2011","24",2227,2221,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","1","600","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","175.88","0","1","1",,"1",1,,,,,
"2011","EE",2109,"2","2011","29",2012,1993,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,17,,"NA","3","NA","1","1","2","1","1","1","1","3","4","400.02","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","95.36","0","1","1",,"1",1,,,,,
"2011","EE",2122,"2","2011","23",8883,8398,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,485,,"3","3","NA","1","2","1","1","1","1","1","1","3","1500.01","1","1","2","2","2","2","3","2","2","2","1","NA","NA","233.92","0","1","1",,"1",1,,,,,
"2011","EE",2163,"1","2011","16",6378,6567,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-189,,"NA","3","3","1","1","1","1","1","1","1","1","3","1580.02","2","NA","2","1","2","2","1","2","5","2","1","NA","NA","137.54","63.46","1","1",,"1",1,,,,,
"2011","EE",2193,"1","2011","14",4156,4153,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","2","1500.01","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","156.33","97.91","1","1",,"1",1,,,,,
"2011","EE",2205,"1","2011","9",4521,883,0,0,,,,,,,,,0,0,0,0,0,,0,,0,85,0,,3552,,"3","3","3","2","1","1","1","1","1","1","1","4","1000.03","3","3","2","2","2","2","4","2","3","2","1","NA","NA","172.31","0","1","1",,"1",1,,,,,
"2011","EE",2233,"2","2011","18",2920,2890,0,0,,,,,,,,,0,0,0,0,0,,45,,0,1,0,,29,,"3","3","3","1","1","1","1","1","1","1","1","4","958.67","3","NA","2","2","2","1","4","2","3","2","1","NA","NA","337.96","66.66","1","1",,"1",1,,,,,
"2011","EE",2326,"2","2011","33",4879,4843,560,560,,,,,,,,,560,0,0,0,0,,3,,0,22,0,,14,,"NA","1","NA","1","1","2","1","1","1","1","2","3","511.29","2","NA","2","2","2","2","2","5","4","2","1","NA","NA","94.97","0","1","1",,"1",1,,,,,
"2011","EE",2386,"1","2011","5",0,-1991,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1991,,"NA","3","NA","1","1","1","1","1","1","1","1","4","499.98","2","3","2","2","2","2","4","2","5","2","1","NA","NA","904.54","0","1","1",,"1",1,,,,,
"2011","EE",2396,"1","2011","11",721,679,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,42,,"NA","3","NA","2","1","2","1","1","1","1","2","4","700.02","2","NA","2","1","2","2","4","2","6","2","1","NA","NA","202.92","0","1","1",,"1",1,,,,,
"2011","EE",2397,"1","2011","26",3218,3203,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,12,,0,,"NA","3","3","2","1","2","1","1","1","1","1","5","1000.03","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","219.41","0","1","1",,"1",1,,,,,
"2011","EE",2426,"2","2011","19",0,-922,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,922,,"NA","2","NA","2","1","1","1","1","1","1","2","1","958.67","1","NA","2","2","2","2","4","1","2","1","1","NA","NA","44.74","145.85","1","1",,"1",1,,,,,
"2011","EE",2501,"1","2011","25",3971,3937,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,34,,"3","3","NA","2","1","1","1","1","1","1","1","5","1999.99","2","NA","2","1","2","2","3","1","3","2","1","NA","NA","182.15","30.55","1","1",,"1",1,,,,,
"2011","EE",2503,"2","2011","13",2717,2708,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"NA","3","3","2","1","1","1","1","3","1","3","4","1000.03","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","54.01","0","1","1",,"1",1,,,,,
"2011","EE",2508,"2","2011","21",11328,10483,0,0,,,,,,,,,0,0,0,2447,0,,0,,0,0,0,,845,,"NA","3","NA","1","1","1","1","1","1","1","1","1","1999.99","2","2","2","2","2","1","2","2","3","2","1","NA","NA","182.15","0","1","1",,"1",1,,,,,
"2011","EE",2520,"2","2011","11",15269,14683,0,0,,,,,,,,,0,0,0,0,0,,0,,0,586,0,,0,,"3","3","3","2","1","1","1","1","1","1","1","3","1300.03","3","3","2","2","2","2","4","2","2","2","1","NA","NA","86.28","0","1","1",,"1",1,,,,,
"2011","EE",2526,"2","2011","18",2979,2588,0,0,,,,,,,,,0,0,0,0,0,,4,,0,15,0,,376,,"NA","3","3","1","1","2","1","1","1","1","1","4","1533.88","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","126.03","78.16","1","1",,"1",1,,,,,
"2011","EE",2539,"2","2011","17",4278,2926,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1353,,"NA","3","NA","1","1","2","1","1","1","1","1","3","900","3","3","2","2","2","2","4","2","4","1","1","NA","NA","109.03","0","3","1",,"1",1,,,,,
"2011","EE",2547,"2","2011","18",3324,3310,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"NA","1","3","2","1","1","1","1","1","1","1","3","958.67","3","NA","2","2","2","2","1","4","4","2","1","119","NA","106.99","101.88","1","1",,"1",1,,,,,
"2011","EE",2555,"2","2011","11",2958,2947,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"3","3","NA","2","1","2","1","1","1","1","1","4","400.02","1","3","2","2","2","2","2","5","3","1","1","NA","NA","78.55","0","1","1",,"1",1,,,,,
"2011","EE",2559,"1","2011","35",3051,3050,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","3","2","2","1","1","1","3","1","2","3","NA","1","NA","2","2","1","2","4","2","3","2","1","NA","NA","44.74","0","1","1",,"1",1,,,,,
"2011","EE",2564,"2","2011","20",480,-2109,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,2589,,"NA","3","3","2","1","2","1","1","1","1","1","4","600","3","NA","2","1","1","2","1","1","3","2","1","NA","NA","113","0","1","1",,"1",1,,,,,
"2011","EE",2570,"1","2011","13",4125,4089,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,36,,"NA","3","NA","1","1","2","1","1","1","1","2","3","1699.99","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","356.18","0","1","1",,"1",1,,,,,
"2011","EE",2600,"2","2011","9",6795,5636,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1159,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1000.03","3","2","2","2","1","2","4","5","3","2","1","NA","NA","68.13","102.77","1","1",,"1",1,,,,,
"2011","EE",2625,"2","2011","16",4415,-8802,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13217,,"NA","3","NA","2","1","1","1","1","1","1","2","3","600","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","136","0","3","1",,"1",1,,,,,
"2011","EE",2655,"2","2011","12",27907,24868,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,721,,2318,,"NA","3","3","2","1","1","1","1","1","1","1","1","1000.03","3","NA","2","2","2","2","4","2","5","1","1","NA","NA","86.28","198.57","1","1",,"1",1,,,,,
"2011","EE",2661,"2","2011","20",3709,3705,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","1","1","2","1","1","1","1","1","1","1","3","1300.03","3","NA","2","2","1","2","4","1","6","1","1","134.02","NA","106.99","0","1","1",,"1",1,,,,,
"2011","EE",2663,"2","2011","36",2051,1989,0,0,,,,,,,,,0,0,0,0,0,,1,,0,0,0,,62,,"NA","3","3","2","1","1","1","1","1","1","2","3","1999.99","1","NA","2","1","2","2","4","1","4","2","1","NA","NA","356.18","101.88","1","1",,"1",1,,,,,
"2011","EE",2673,"1","2011","19",4821,4813,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9,,"NA","NA","NA","1","1","1","1","1","1","1","1","3","499.98","2","NA","2","2","1","1","4","1","3","2","1","NA","NA","174.86","0","1","1",,"1",1,,,,,
"2011","EE",2692,"1","2011","18",11299,8763,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,1473,,1064,,"NA","2","NA","2","1","1","1","1","1","1","1","3","1699.99","3","NA","2","2","2","2","1","2","3","2","1","NA","NA","91.97","150.45","1","1",,"1",1,,,,,
"2011","EE",2715,"1","2011","8",1879,1840,0,0,,,,,,,,,0,0,0,0,0,,0,,0,34,0,,5,,"NA","3","3","1","1","2","1","1","1","1","1","5","2330.03","1","NA","2","2","2","2","4","4","4","2","1","NA","NA","106.99","78.16","1","1",,"1",1,,,,,
"2011","EE",2727,"1","2011","20",31463,30162,0,0,,,,,,,,,0,0,0,0,0,,0,,0,43,680,,578,,"3","3","NA","2","1","1","1","1","1","1","1","5","1600.03","2","3","2","2","2","2","3","2","5","2","1","NA","NA","347.23","108.52","1","1",,"1",1,,,,,
"2011","EE",2728,"1","2011","51",8115,6579,0,0,,,,,,,,,0,0,0,0,0,,0,,0,66,0,,1471,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1000.03","2","1","2","2","2","2","3","2","6","2","1","NA","NA","266.96","0","1","1",,"1",1,,,,,
"2011","EE",2780,"1","2011","43",3872,3854,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,0,,"NA","3","NA","2","1","1","1","1","1","2","1","3","1399.98","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","186.3","0","1","3",,"1",1,,,,,
"2011","EE",2796,"2","2011","18",3867,3835,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,32,,"NA","3","3","2","2","1","1","1","1","1","1","3","499.98","2","2","2","2","2","2","4","5","4","1","1","NA","NA","77.65","0","1","1",,"1",1,,,,,
"2011","EE",2840,"2","2011","10",3505,3474,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,7,,24,,"NA","2","3","1","2","2","1","1","1","1","1","4","1000.03","3","1","2","2","2","2","4","1","3","1","1","NA","NA","416.96","0","1","1",,"1",1,,,,,
"2011","EE",2899,"2","2011","18",2129,1734,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,395,,"NA","3","3","1","1","1","1","1","1","1","3","3","1099.98","2","NA","2","2","2","2","4","3","4","2","1","NA","NA","133.96","0","1","1",,"1",1,,,,,
"2011","EE",2910,"2","2011","9",5862,5200,0,0,,,,,,,,,0,0,0,0,0,,0,,0,662,0,,0,,"3","3","2","1","1","1","1","1","1","1","3","3","799.98","1","1","2","2","2","2","1","5","5","2","1","108.71","NA","213.66","99.32","1","3",,"1",1,,,,,
"2011","EE",2967,"1","2011","13",4656,3654,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1002,,"2","3","NA","1","1","2","1","1","1","1","1","3","400.02","3","1","2","2","2","2","4","1","6","2","1","20","NA","68.13","0","1","1",,"1",1,,,,,
"2011","EE",3029,"2","2011","21",2162,1044,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1118,,"NA","3","NA","1","1","NA","1","1","2","1","2","3","1470.03","1","NA","2","2","2","2","4","2","5","2","1","NA","NA","67.75","0","1","3",,"1",1,,,,,
"2011","EE",3042,"1","2011","18",4775,4022,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1261,0,,-508,,"NA","3","2","2","1","2","1","1","1","1","3","2","1000.03","1","2","2","2","2","2","1","1","4","2","1","NA","NA","105.71","0","1","1",,"1",1,,,,,
"2011","EE",3106,"1","2011","24",3303,3300,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"2","3","NA","1","1","1","1","1","1","1","1","4","499.98","1","NA","2","2","2","2","3","1","4","2","1","NA","NA","111.85","0","3","1",,"1",1,,,,,
"2011","EE",3116,"2","2011","32",7680,3779,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3901,,"NA","3","3","2","1","2","1","1","1","1","2","5","700.02","2","2","2","2","2","2","4","1","3","2","1","NA","NA","0","0","1","3",,"1",1,,,,,
"2011","EE",3183,"2","2011","27",3848,3220,0,0,,,,,,,,,0,0,0,0,0,,0,,0,628,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","1","1278.23","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","156.97","0","3","1",,"1",1,,,,,
"2011","EE",3213,"1","2011","19",0,-1683,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1684,0,,0,,"3","3","2","1","1","1","1","1","1","1","1","4","949.98","NA","2","2","2","2","2","4","1","4","1","1","NA","NA","125.08","0","1","1",,"1",1,,,,,
"2011","EE",3226,"2","2011","19",4885,4800,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,85,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1200.01","2","NA","2","2","2","2","1","5","4","2","1","NA","NA","103.28","0","1","3",,"1",1,,,,,
"2011","EE",3240,"2","2011","17",2816,1177,0,0,,,,,,,,,0,0,0,0,0,,0,,0,43,1596,,0,,"NA","3","3","1","1","1","1","1","1","1","1","4","830.85","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","119.64","0","1","1",,"1",1,,,,,
"2011","EE",3312,"1","2011","21",4803,4795,0,0,,,,,,,,,0,0,0,0,0,,2,,0,0,7,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","2","600","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","67.55","65.13","1","1",,"1",1,,,,,
"2011","EE",3368,"1","2011","13",3270,3250,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20,,"NA","3","NA","2","1","1","1","1","1","1","2","4","799.98","2","NA","2","2","2","2","4","5","2","2","1","NA","NA","58.35","0","1","1",,"1",1,,,,,
"2011","EE",3382,"2","2011","18",3115,2343,0,0,,,,,,,,,0,0,0,0,0,,0,,0,772,0,,0,,"NA","NA","NA","1","1","2","1","1","1","1","1","3","1300.03","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","89.86","264.4","1","1",,"1",1,,,,,
"2011","EE",3400,"1","2011","16",12170,12014,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,155,,"3","2","3","2","1","1","1","1","1","1","1","5","799.98","2","2","2","2","2","2","4","2","6","1","1","15.02","NA","331.38","149.74","1","1",,"1",1,,,,,
"2011","EE",3440,"1","2011","20",3656,3643,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13,,"3","3","2","2","1","1","1","1","1","1","2","2","400.02","2","2","2","2","2","2","4","5","4","2","1","NA","NA","146.04","0","1","1",,"1",1,,,,,
"2011","EE",3446,"1","2011","9",3867,1725,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2142,0,,0,,"NA","3","NA","1","1","1","1","1","3","1","1","3","1000.03","1","NA","2","2","1","1","4","1","4","2","1","NA","NA","160.67","0","1","3",,"1",1,,,,,
"2011","EE",3456,"1","2011","21",3128,3089,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,39,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1500.01","2","1","2","2","2","2","3","1","4","2","1","NA","NA","266.96","0","1","1",,"1",1,,,,,
"2011","EE",3473,"1","2011","20",4031,2819,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,1199,,"NA","3","NA","2","1","2","1","1","1","3","1","3","799.98","1","NA","2","2","2","2","4","1","3","1","1","NA","NA","105.45","0","1","1",,"1",1,,,,,
"2011","EE",3512,"1","2011","13",14016,13915,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,101,,"NA","3","3","2","1","1","1","3","1","1","1","4","1000.03","2","NA","2","2","2","2","4","5","6","2","1","NA","NA","228.61","192.37","1","1",,"1",1,,,,,
"2011","EE",3521,"1","2011","32",4109,4092,0,0,,,,,,,,,0,0,0,0,0,,6,,0,0,0,,17,,"NA","2","NA","1","1","1","1","1","1","1","3","3","1999.99","3","2","2","2","2","1","1","1","3","1","1","NA","NA","101.94","0","1","1",,"1",1,,,,,
"2011","EE",3525,"2","2011","11",3501,3450,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,41,,"NA","2","NA","2","1","2","1","1","1","1","3","4","1000.03","1","NA","2","1","2","2","1","5","4","2","1","NA","NA","32.21","0","1","1",,"1",1,,,,,
"2011","EE",3546,"1","2011","26",14937,-396,0,0,,,,,,,,,0,0,0,0,0,,58,,0,15333,0,,0,,"3","3","3","1","1","1","1","1","1","1","1","5","1278.23","2","NA","2","2","2","2","4","5","4","2","1","NA","NA","250.98","117.41","1","1",,"1",1,,,,,
"2011","EE",3571,"2","2011","11",11079,9807,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,1268,,"NA","3","NA","1","1","2","1","1","1","1","1","3","447.38","1","NA","2","2","2","2","4","1","4","2","1","NA","NA","138.82","0","1","1",,"1",1,,,,,
"2011","EE",3594,"1","2011","22",1512,1435,0,0,,,,,,,,,0,0,0,0,0,,0,,0,77,0,,0,,"NA","3","3","1","1","2","1","1","1","1","1","3","NA","1","NA","2","2","2","2","4","4","3","1","1","NA","NA","98.04","0","1","3",,"1",1,,,,,
"2011","EE",3628,"2","2011","34",7733,5924,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1809,0,,0,,"NA","3","3","1","1","2","1","1","1","1","3","4","1150.03","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","904.54","56.56","1","1",,"1",1,,,,,
"2011","EE",3704,"2","2011","41",4826,5192,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-365,,"NA","3","3","2","1","2","1","1","1","1","1","4","1999.99","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","178.95","0","1","1",,"1",1,,,,,
"2011","EE",3705,"2","2011","19",3367,3028,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,339,,"NA","3","3","1","1","2","1","1","1","1","1","5","600","3","2","2","2","2","2","4","5","3","2","2","NA","NA","112.55","0","1","1",,"1",1,,,,,
"2011","EE",3747,"1","2011","12",3536,3525,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"3","3","3","2","2","1","1","1","1","1","1","4","1000.03","3","2","2","1","2","2","4","2","3","2","1","NA","NA","126.03","110.95","1","1",,"1",1,,,,,
"2011","EE",3761,"2","2011","16",26474,25575,0,0,,,,,,,,,0,0,0,0,0,,0,,0,684,0,,215,,"NA","3","NA","1","1","1","1","1","1","1","2","3","340.01","2","NA","2","2","2","2","1","5","3","2","1","NA","NA","170.45","0","1","1",,"1",1,,,,,
"2011","EE",3775,"1","2011","9",10516,4935,0,0,,,,,,,,,0,1196,0,0,0,,0,,0,4436,0,,1145,,"NA","3","NA","2","2","2","1","1","1","1","1","1","700.02","1","3","2","2","2","2","1","2","6","2","1","NA","NA","170","0","1","1",,"1",1,,,,,
"2011","EE",3778,"2","2011","13",5125,5120,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,0,,"NA","3","3","2","1","2","1","1","1","1","1","1","1999.99","1","NA","2","2","2","2","4","1","6","1","1","NA","NA","177.67","0","1","1",,"1",1,,,,,
"2011","EE",3809,"1","2011","11",2387,2387,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","900","2","NA","2","2","2","2","1","4","3","2","1","NA","NA","124.12","66.66","1","1",,"1",1,,,,,
"2011","EE",3833,"2","2011","18",3429,3433,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-4,,"3","3","NA","1","1","1","1","1","1","1","1","2","259.99","3","NA","2","2","1","2","4","5","4","2","1","NA","NA","76.95","0","1","1",,"1",1,,,,,
"2011","EE",3868,"1","2011","19",3631,3272,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,359,,"3","3","3","1","1","2","1","1","1","1","1","3","958.67","2","2","2","1","2","1","4","2","4","2","1","NA","NA","238.13","0","1","3",,"1",1,,,,,
"2011","EE",3906,"2","2011","14",3704,3665,0,0,,,,,,,,,0,0,0,0,0,,14,,0,2,0,,37,,"NA","3","3","1","1","2","1","1","1","1","1","3","958.67","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","69.02","0","1","1",,"1",1,,,,,
"2011","EE",3960,"2","2011","33",4324,4308,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,14,,"NA","3","NA","2","1","1","1","1","1","1","3","3","530.47","1","NA","2","2","2","2","1","5","6","2","1","NA","NA","118.62","0","1","3",,"1",1,,,,,
"2011","EE",3961,"1","2011","17",6950,6186,0,0,,,,,,,,,0,0,0,0,0,,0,,0,764,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","2","900","3","2","2","2","2","2","4","1","4","2","1","NA","NA","77.33","127.7","1","1",,"1",1,,,,,
"2011","EE",4016,"1","2011","17",5238,5154,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,84,,"3","3","NA","1","1","2","1","1","1","1","1","3","700.02","2","NA","2","2","2","1","3","2","4","2","1","NA","NA","177.67","0","1","1",,"1",1,,,,,
"2011","EE",4019,"1","2011","18",3391,3376,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14,,"NA","3","3","1","1","1","1","1","1","1","2","5","3000.01","1","2","2","2","2","1","1","1","4","2","1","NA","NA","106.67","0","1","1",,"1",1,,,,,
"2011","EE",4022,"2","2011","19",3476,2666,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,806,,"NA","2","NA","2","1","2","1","1","1","1","1","4","2500.03","3","NA","2","2","2","2","4","5","6","2","1","NA","NA","44.99","0","1","1",,"1",1,,,,,
"2011","EE",4044,"1","2011","11",4639,4638,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","3","1","1","1","1","1","1","1","1","5","1999.99","2","2","2","2","2","2","2","2","4","1","1","NA","NA","177.35","367.81","1","1",,"1",1,,,,,
"2011","EE",4069,"1","2011","29",4618,4546,0,0,,,,,,,,,0,0,0,0,0,,0,,0,73,0,,0,,"3","2","3","2","1","1","1","1","1","1","1","3","639.12","2","2","2","2","2","2","4","1","4","1","1","NA","NA","340.59","0","3","1",,"1",1,,,,,
"2011","EE",4104,"1","2011","27",2867,2821,0,0,,,,,,,,,0,0,0,0,0,,0,,0,46,0,,0,,"NA","3","3","2","1","2","1","1","1","1","3","3","958.67","1","NA","2","2","1","2","1","5","4","2","1","NA","NA","111.01","0","1","1",,"1",1,,,,,
"2011","EE",4111,"1","2011","21",5403,5337,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,66,,"NA","3","3","1","1","1","1","1","1","1","1","3","1500.01","3","NA","2","2","2","2","3","1","4","2","1","29.97","NA","557.5","205.8","1","1",,"1",1,,,,,
"2011","EE",4121,"1","2011","21",6653,4191,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2463,,"3","3","3","1","1","1","1","1","1","1","1","5","2236.91","2","NA","2","1","2","1","4","2","5","2","1","NA","NA","282.62","264.27","1","1",,"1",1,,,,,
"2011","EE",4132,"1","2011","15",4365,4268,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,91,,"NA","3","3","1","2","2","1","1","3","1","3","4","600","2","NA","2","2","2","2","1","5","6","2","1","NA","NA","104.94","0","1","1",,"1",1,,,,,
"2011","EE",4161,"2","2011","16",8495,8112,0,0,,,,,,,,,0,0,0,0,0,,0,,0,383,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1917.35","3","NA","2","2","2","2","4","5","4","2","1","NA","NA","62.95","0","1","1",,"1",1,,,,,
"2011","EE",4170,"2","2011","17",3373,3367,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1597.79","1","NA","2","2","2","2","1","2","6","2","1","NA","NA","103.92","110.95","1","1",,"1",1,,,,,
"2011","EE",4184,"1","2011","12",2183,-1113,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3296,0,,0,,"2","3","NA","1","1","1","1","1","1","1","2","3","447.38","3","1","2","2","2","2","4","2","3","2","1","NA","NA","156.01","0","1","1",,"1",1,,,,,
"2011","EE",4235,"1","2011","31",6951,3201,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,3750,,0,,"NA","3","3","1","1","2","1","1","1","1","1","4","1200.01","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","113.57","153.32","1","1",,"1",1,,,,,
"2011","EE",4286,"2","2011","16",10004,6853,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3150,,"3","3","NA","1","1","1","1","1","1","1","3","3","3000.01","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","107.69","0","1","1",,"1",1,,,,,
