"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL100","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD010","PD020","PD030","PD040","PD050","PD060","PD070","PX030","PX040","PL031","pl070","pl070_f","pl072","pl072_f","PX020","PX050","PX010","PL110","PL111"
"2009","EE",12231,117.726082578046,"NA","1","2009","30","4",1970,"1","5","2","Other","2","NA","3","NA","NA","NA","NA","NA","3","7","40","NA","NA","13","1","NA","2","NA","NA","20","1","1","1","1","3","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,131,10470,0,0,2611,1,0,0,0,0,0,0,0,0,0,0,1,"3","1","1","3","3","1","1",1223,"1","1",,,,,38,"2","1",,"f"
"2009","EE",12251,117.726082578046,"NA","2","2009","12","4",1981,"1","1","2","EE","2","NA","2","NA","NA","NA","NA","1","3","0 - 1","NA","NA","NA","NA","NA","2","NA","NA","NA","16","3","7","7","8","7","7","7","8","1","7","5","7","NA","2","3","2","NA","2","NA",0,0,0,1313,0,0,1835,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","2","1",1225,"1","5",,,,,27,"7","1",,"NA"
"2009","EE",12301,117.726082578046,"NA","2","2009","12","2",1947,"2","2","3","EE","2","NA","5","NA","NA","1","NA","NA","3","8","30","NA","NA","13","1","2","2","NA","NA","20","1","1","6","2","2","2","1","1","1","1","3","1","3","2","3","2","NA","2","NA",0,0,12,8688,0,0,293,1,383,0,0,0,0,344,0,0,0,0,1,"1","1","1","2","2","3","1",1230,"1","1",,,,,61,"2","1",,"b-e"
"2009","EE",12431,117.726082578046,"NA","1","2009","16","2",1977,"2","1","1","EE","2","5","3","NA","NA","NA","NA","NA","3","0 - 1","40","NA","NA","13","1","2","NA","NA","NA","20","1","1","1","1","1","1","1","6","1","NA","1","1","NA","2","3","2","NA","2","NA",0,0,0,10144,0,0,2996,1,192,0,201,0,0,0,1775,0,0,0,1,"1","1","1","5","1","2","2",1243,"1","1",,,,,31,"2","1",,"g"
"2009","EE",12761,117.726082578046,"NA","1","2009","17","3",1935,"2","2","3","EE","2","NA","3","NA","NA","2","NA","NA","3","8","40","NA","NA","8","1","NA","NA","NA","NA","16","8","NA","1","1","1","3","1","6","6","1","6","2","2","2","3","2","NA","2","NA",0,0,8,0,0,0,1111,1,0,0,0,0,0,5782,0,0,0,0,1,"1","1","1","1","1","1","1",1276,"1","7",,,,,73,"2","1",,"NA"
"2009","EE",13081,117.726082578046,"NA","1","2009","6","3",1958,"1","1","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","5","40","NA","NA","13","1","2","2","NA","NA","19","1","1","1","1","2","1","1","1","1","6","1","1","2","2","3","2","NA","2","NA",0,0,0,3308,27,0,3099,1,0,0,0,0,0,2792,0,88,0,0,1,"1","1","1","1","1","1","2",1308,"1","1",,,,,50,"6","1",,"g"
"2009","EE",13091,117.726082578046,"NA","2","2009","19","1",1929,"2","5","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","5","20","NA","NA","6","NA","2","NA","NA","NA","19","1","4","1","1","1","6","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,395,0,0,3950,0,0,0,0,1,"1","2","1","1","1","3","1",1309,"1","7",,,,,79,"2","1",,"NA"
"2009","EE",13271,117.726082578046,"NA","2","2009","15","3",1934,"2","2","3","Other","2","NA","2","NA","NA","1","NA","NA","3","8","NA","NA","NA","13","1","2","NA","NA","NA","18","8","5","7","2","1","6","6","6","8","6","6","6","4","1","3","2","NA","2","NA",0,0,0,0,0,0,1472,1,0,0,0,0,0,3028,0,0,0,0,1,"1","1","1","3","1","1","1",1327,"1","7",,,,,74,"3","1",,"NA"
"2009","EE",13471,117.726082578046,"NA","2","2009","16","1",1928,"2","4","1","EE","2","NA","1","NA","NA","1","2","NA","3","6","NA","NA","NA","13","1","2","NA","NA","10","NA","6","2","6","6","1","6","6","6","2","6","8","6","3","1","1","2","NA","2","NA",0,0,82,0,0,0,0,1,0,0,0,0,0,3050,0,0,0,0,1,"1","1","1","5","1","1","1",1347,"1","7",,,,,80,"6","1",,"NA"
"2009","EE",13571,117.726082578046,"NA","1","2009","2","4",1933,"2","4","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","4","40","NA","NA","13","1","2","2","NA","NA","24","1","1","1","1","1","1","1","1","1","1","2","1","NA","2","3","2","NA","2","NA",0,0,0,6221,0,0,2231,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA",1357,"1","1",,,,,75,"3","1",,"p"
"2009","EE",13591,117.726082578046,"NA","1","2009","6","3",1947,"1","1","2","EE","2","NA","3","NA","NA","NA","2","NA","3","8","40","NA","NA","13","1","2","1","NA","NA","17","6","1","3","1","1","1","1","1","3","5","1","1","2","1","3","2","NA","2","NA",0,0,37,5200,0,0,1730,1,0,0,0,0,0,1949,0,0,0,0,1,"1","1","1","1","1","3","1",1359,"1","1",,,,,61,"2","1",,"b-e"
"2009","EE",13651,117.726082578046,"NA","1","2009","11","3",1943,"2","2","2","EE","2","NA","5","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","1","1","NA","NA","NA","19","6","8","6","6","6","3","6","8","6","1","6","6","4","2","1","2","NA","2","NA",3605,230,0,0,0,0,2775,1,230,0,0,0,0,3498,0,0,0,0,1,"1","3","1","3","1","1","1",1365,"1","7",,,,,65,"7","1",,"NA"
"2009","EE",13931,117.726082578046,"NA","2","2009","8","1",1930,"2","4","1","EE","2","NA","2","NA","NA","NA","NA","NA","3","2","40","NA","NA","11","1","2","2","NA","NA","NA","1","1","6","6","1","1","1","1","1","7","2","1","NA","1","3","2","NA","2","NA",0,0,0,0,0,0,1798,1,0,0,103,0,0,3709,0,0,0,0,1,"1","2","1","3","1","2","1",1393,"1","7",,,,,78,"2","1",,"NA"
"2009","EE",14031,117.726082578046,"NA","1","2009","6","3",1977,"1","2","1","EE","2","NA","2","NA","NA","NA","NA","NA","3","9","40","NA","NA","11","1","NA","2","NA","NA","20","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,150,13582,0,0,3909,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","2","1",1403,"1","1",,,,,31,"7","1",,"b-e"
"2009","EE",14051,117.726082578046,"NA","1","2009","16","4",1986,"1","1","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","7","50","NA","NA","NA","1","NA","NA","NA","NA","22","1","1","6","1","6","1","1","8","1","6","1","6","4","1","2","2","NA","2","NA",320,0,128,5438,117,0,3586,1,0,0,32,0,0,0,0,0,0,0,1,"2","1","1","1","2","3","1",1405,"1","1",,,,,22,"2","1",,"f"
"2009","EE",14261,117.726082578046,"NA","2","2009","5","3",1929,"2","4","2","EE","2","NA","3","NA","NA","NA","NA","NA","3","7","NA","NA","NA","13","1","2","2","NA","NA","19","1","4","1","1","8","6","1","2","1","1","6","1","2","1","2","2","NA","2","NA",1534,0,0,0,0,0,2277,1,0,0,144,0,0,5755,0,0,0,0,1,"1","1","2","3","1","1","1",1426,"1","7",,,,,79,"5","1",,"NA"
"2009","EE",14331,117.726082578046,"NA","1","2009","5","4",1959,"1","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","3","40","NA","NA","NA","1","NA","1","NA","NA","23","1","1","1","1","1","1","1","1","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,34109,0,0,1532,1,0,0,0,0,0,0,0,0,0,0,1,"NA","1","1","3","2","3","1",1433,"1","1",,,,,49,"7","1",,"h"
"2009","EE",14791,117.726082578046,"NA","1","2009","18","4",1949,"1","2","3","EE","2","NA","5","NA","NA","NA","NA","NA","3","6","35","NA","NA","NA","1","2","NA","NA","NA","19","1","1","1","1","1","1","1","1","1","1","1","2","NA","2","3","2","NA","2","NA",0,0,0,6820,19,0,1264,1,0,0,0,0,0,0,0,249,0,0,1,"1","1","1","3","1","2","1",1479,"1","1",,,,,59,"2","1",,"a"
"2009","EE",15001,117.726082578046,"NA","2","2009","6","2",1935,"2","4","1","EE","2","NA","2","NA","NA","1","NA","NA","3","4","NA","NA","NA","NA","1","2","NA","NA","12","26","6","1","2","8","6","6","6","6","6","6","8","6","3","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,0,0,0,0,0,3610,0,0,0,0,1,"1","2","1","3","1","1","2",1500,"1","7",,,,,73,"2","1",,"NA"
"2009","EE",15411,117.726082578046,"NA","1","2009","17","1",1963,"1","2","1","Other","2","NA","3","NA","NA","NA","NA","NA","3","7","60","NA","NA","13","1","1","2","NA","NA","18","1","1","1","1","1","NA","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,0,10060,56,0,3854,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","1","1",1541,"1","1",,,,,45,"3","1",,"f"
"2009","EE",15451,117.726082578046,"NA","2","2009","19","3",1977,"2","2","1","EE","2","NA","5","NA","NA","NA","2","NA","3","7","NA","NA","NA","NA","1","NA","NA","NA","NA","17","8","6","6","6","6","6","6","1","1","6","6","6","3","1","2","2","NA","2","NA",1598,0,0,2575,0,0,9705,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","2","1",1545,"1","10",,,,,31,"3","1",,"NA"
"2009","EE",15801,117.726082578046,"NA","1","2009","22","2",1964,"2","1","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","9","40","NA","NA","13","1","2","2","NA","3","18","6","6","6","6","8","6","1","1","1","6","NA","1","4","2","3","2","NA","2","NA",0,0,49,5232,0,0,15323,1,0,0,0,0,0,0,0,0,0,0,1,"1","2","1","5","1","1","1",1580,"1","5",,,,,44,"5","1",,"NA"
"2009","EE",16071,117.726082578046,"NA","2","2009","7","3",1952,"1","2","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","40","NA","NA","13","1","2","2","NA","NA","16","3","1","1","1","1","1","1","1","3","1","1","1","NA","2","3","2","NA","2","NA",0,0,62,13089,607,0,0,1,0,0,195,0,0,0,0,169,0,0,1,"1","2","1","2","3","3","2",1607,"1","1",,,,,56,"7","1",,"b-e"
"2009","EE",16651,117.726082578046,"NA","2","2009","9","4",1939,"2","4","1","EE","2","NA","3","NA","NA","1","2","NA","3","4","NA","NA","NA","NA","1","NA","NA","NA","NA","20","6","6","2","6","6","1","6","8","6","6","1","NA","3","1","2","2","NA","2","NA",0,0,143,0,0,0,1470,1,0,0,0,0,0,3311,0,0,0,0,1,"1","1","1","1","1","3","1",1665,"1","7",,,,,69,"6","1",,"NA"
"2009","EE",16681,117.726082578046,"NA","2","2009","18","4",1941,"2","4","1","Other","2","NA","0","NA","NA","NA","NA","NA","3","9","NA","NA","NA","11","1","2","2","NA","NA","19","2","1","1","1","1","1","1","1","3","1","1","1","3","2","3","2","NA","2","NA",0,0,28,5261,0,0,0,1,0,0,0,0,0,3507,0,197,0,0,1,"1","1","1","4","1","3","1",1668,"1","1",,,,,67,"6","1",,"h"
"2009","EE",16921,117.726082578046,"NA","1","2009","11","3",1947,"1","5","1","EE","2","NA","3","NA","NA","1","2","NA","3","7","NA","NA","NA","NA","1","2","NA","NA","NA","NA","7","6","6","1","1","6","6","6","2","6","6","6","NA","1","1","2","NA","2","NA",0,0,0,0,0,0,15323,1,0,0,0,0,0,2159,0,0,0,0,1,"2","1","1","3","1","1","1",1692,"1","7",,,,,61,"2","1",,"NA"
"2009","EE",16941,117.726082578046,"NA","1","2009","8","2",1936,"2","1","3","EE","2","NA","3","NA","NA","NA","2","NA","3","9","40","NA","NA","12","1","2","2","NA","NA","17","1","1","1","7","7","1","1","6","1","1","1","1","NA","1","3","2","NA","2","NA",0,153,0,0,0,0,0,1,0,0,151,0,0,3839,0,0,0,0,1,"1","1","1","4","1","3","1",1694,"1","7",,,,,72,"2","1",,"NA"
"2009","EE",17071,117.726082578046,"NA","1","2009","5","4",1960,"1","5","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","40","NA","NA","11","1","1","2","NA","NA","21","1","1","1","1","1","1","1","1","3","1","1","1","1","2","3","2","NA","2","NA",0,0,0,16267,0,0,0,1,230,0,100,0,0,0,0,0,0,0,1,"1","2","1","2","1","1","1",1707,"1","1",,,,,48,"7","1",,"f"
"2009","EE",17111,117.726082578046,"NA","2","2009","20","3",1953,"1","5","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","40","NA","NA","8","1","2","2","NA","NA","21","1","1","1","1","1","1","1","1","1","1","1","1","NA","2","3","2","NA","2","NA",0,0,0,9482,0,0,3128,1,0,0,67,0,0,0,0,180,3792,0,1,"1","1","1","3","1","3","1",1711,"1","1",,,,,55,"2","1",,"b-e"
"2009","EE",17201,117.726082578046,"NA","2","2009","14","3",1935,"2","2","3","EE","2","NA","2","NA","NA","NA","2","NA","3","4","NA","NA","NA","NA","NA","2","NA","NA","NA","18","6","8","6","8","6","6","8","6","1","1","2","8","3","2","2","2","NA","2","NA",0,0,0,0,0,0,5836,1,0,0,0,0,0,3206,0,0,0,0,1,"1","1","1","2","1","3","2",1720,"1","7",,,,,73,"2","1",,"NA"
"2009","EE",17211,117.726082578046,"NA","1","2009","18","2",1967,"1","2","3","EE","2","NA","3","NA","NA","1","NA","NA","2","7","40","NA","NA","14","1","2","2","NA","NA","18","1","1","1","5","1","1","3","1","1","1","1","1","2","2","3","2","NA","2","NA",0,614,0,0,0,0,0,1,0,9246,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",1721,"1","5",,,,,41,"6","1",,"NA"
"2009","EE",17701,117.726082578046,"NA","2","2009","7","3",1983,"2","1","3","EE","2","5","5","NA","NA","1","NA","NA","3","0 - 1","40","NA","NA","12","NA","2","NA","NA","NA","17","1","1","1","1","6","1","1","1","1","1","1","1","3","2","3","2","NA","2","NA",0,0,106,8264,35,0,1171,1,0,0,0,0,0,0,0,422,0,0,1,"1","1","1","1","3","2","1",1770,"1","1",,,,,25,"6","1",,"i"
"2009","EE",17921,117.726082578046,"NA","2","2009","NA","4",1935,"2","4","1","Other","2","NA","2","NA","NA","NA","2","NA","3","9","NA","NA","NA","NA","1","2","NA","NA","NA","17","2","6","6","1","8","2","6","6","1","6","6","6","4","1","1","2","NA","2","1",0,0,0,0,0,0,5050,1,0,0,144,0,0,3601,0,0,0,0,1,"1","1","1","3","1","1","1",1792,"1","7",,,,,73,"4","1",,"NA"
"2009","EE",17941,117.726082578046,"NA","2","2009","14","4",1982,"2","1","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","3","40","NA","NA","2","1","1","2","NA","NA","23","1","6","1","1","1","1","1","1","1","3","1","1","2","2","3","2","NA","2","NA",0,0,0,12282,0,0,0,1,344,0,0,0,0,0,0,0,0,0,1,"1","1","1","4","1","1","1",1794,"1","1",,,,,26,"2","1",,"q"
"2009","EE",17981,117.726082578046,"NA","2","2009","4","3",1957,"1","2","3","EE","2","5","3","NA","NA","NA","NA","NA","3","6","40","40","NA","11","1","NA","2","NA","NA","21","1","1","1","1","1","1","2","1","1","1","1","1","2","1","3","2","NA","2","NA",0,0,0,14318,0,0,4822,1,0,0,0,0,41903,0,0,0,0,0,1,"1","2","1","4","1","1","1",1798,"1","1",,,,,51,"7","1",,"a"
"2009","EE",18251,117.726082578046,"NA","1","2009","8","2",1928,"2","5","1","EE","2","NA","5","NA","NA","1","NA","NA","3","2","NA","NA","NA","NA","1","2","NA","NA","NA","16","2","6","6","6","6","6","1","1","6","6","6","6","3","1","3","2","NA","2","NA",0,0,33,0,0,0,3162,1,0,0,70,0,0,3134,0,0,0,0,1,"1","1","2","2","1","1","1",1825,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",19001,117.726082578046,"NA","2","2009","12","2",1933,"2","4","3","EE","2","NA","2","NA","NA","NA","2","NA","3","8","NA","NA","NA","NA","1","2","2","NA","NA","20","6","1","7","1","1","1","6","1","6","6","6","1","2","2","3","2","NA","2","NA",0,0,5,0,0,0,0,1,383,0,0,0,0,4310,0,0,0,0,1,"1","1","1","2","1","1","1",1900,"1","7",,,,,75,"2","1",,"NA"
"2009","EE",19251,117.726082578046,"NA","2","2009","5","4",1928,"1","4","1","EE","2","NA","3","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","18","2","7","6","6","8","6","6","6","6","6","7","6","3","1","2","1","NA","1","NA",0,0,34,0,0,0,0,1,0,0,0,0,0,3376,0,0,0,0,1,"1","1","1","1","3","1","2",1925,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",19341,117.726082578046,"NA","2","2009","7","4",1958,"2","5","2","EE","2","NA","5","NA","NA","NA","NA","NA","3","2","40","NA","NA","NA","1","1","1","NA","NA","26","1","1","1","1","1","1","1","1","1","3","1","1","3","2","3","1","NA","2","NA",511,0,0,13930,0,0,4822,1,0,0,15,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1",1934,"1","1",,,,,50,"2","1",,"p"
"2009","EE",20021,117.726082578046,"NA","2","2009","16","2",1947,"1","2","3","EE","2","NA","5","NA","NA","NA","2","NA","3","0 - 1","NA","NA","3","NA","1","2","2","NA","NA","19","6","1","7","1","2","1","6","1","1","6","1","5","3","1","2","2","NA","2","NA",0,0,0,2005,0,0,3162,1,0,0,155,0,0,2103,0,0,0,0,1,"1","3","1","4","1","3","1",2002,"1","1",,,,,61,"2","1",,"b-e"
"2009","EE",20201,117.726082578046,"NA","2","2009","5","4",1928,"2","5","3","EE","2","5","5","NA","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","2","2","NA","NA","18","6","6","6","6","6","6","6","1","9","6","6","6","3","1","3","2","NA","2","1",0,0,92,2345,0,0,2545,1,0,0,25,0,0,687,0,0,0,0,1,"1","1","1","2","1","3","1",2020,"1","7",,,,,80,"2","1",,"NA"
"2009","EE",20371,117.726082578046,"NA","2","2009","17","1",1932,"2","4","2","Other","2","NA","3","NA","NA","NA","NA","NA","3","8","NA","NA","NA","NA","1","2","NA","NA","1","18","6","6","1","8","6","6","6","3","6","6","1","6","3","2","2","2","NA","2","NA",0,0,52,0,0,0,0,1,0,0,40,0,0,2089,0,0,0,0,1,"1","1","1","3","1","1","1",2037,"1","7",,,,,76,"8","1",,"NA"
"2009","EE",20781,117.726082578046,"NA","1","2009","9","3",1966,"1","1","3","EE","2","NA","3","NA","NA","NA","2","NA","3","3","40","NA","NA","12","1","2","1","NA","NA","16","6","1","1","7","1","6","8","1","6","1","5","6","NA","2","2","2","NA","2","NA",128,0,99,5777,0,0,0,1,0,0,0,0,0,0,0,201,0,0,1,"1","1","1","3","1","1","3",2078,"1","1",,,,,42,"2","1",,"g"
"2009","EE",20901,117.726082578046,"NA","1","2009","12","2",1931,"2","4","1","Other","2","NA","2","NA","NA","1","2","NA","3","9","NA","NA","NA","NA","1","2","NA","NA","NA","17","8","6","6","6","NA","2","6","6","6","6","NA","6","3","1","3","2","4","2","NA",0,383,0,0,0,0,2206,1,0,0,101,0,0,3324,0,0,0,0,1,"1","1","1","1","2","1","1",2090,"1","7",,,,,77,"7","1",,"NA"
"2009","EE",21061,117.726082578046,"NA","2","2009","13","4",1964,"1","2","2","EE","2","NA","5","NA","NA","NA","NA","NA","3","3","40","NA","NA","11","1","2","NA","NA","NA","21","1","1","1","1","7","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,0,11185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1",2106,"1","1",,,,,44,"7","1",,"l-n"
"2009","EE",21191,117.726082578046,"NA","2","2009","14","1",1974,"1","1","2","EE","2","NA","3","NA","NA","NA","NA","NA","3","8","40","NA","NA","NA","1","1","2","NA","NA","23","1","1","1","1","1","1","1","3","1","1","1","1","2","2","3","2","NA","2","NA",0,0,0,11756,742,0,4780,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",2119,"1","1",,,,,34,"2","1",,"b-e"
"2009","EE",21611,117.726082578046,"NA","1","2009","10","4",1970,"1","2","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","3","NA","NA","NA","7","NA","2","2","NA","NA","20","1","1","6","2","1","NA","1","6","1","6","8","1","4","2","2","2","NA","2","NA",0,0,0,3637,0,0,1371,1,230,0,178,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","1",2161,"1","1",,,,,38,"2","1",,"f"
"2009","EE",21901,117.726082578046,"NA","1","2009","12","4",1982,"2","1","1","EE","2","NA","5","NA","NA","NA","NA","NA","3","4","40","NA","NA","13","1","1","2","NA","NA","18","1","1","3","1","1","1","1","1","3","1","5","1","3","1","3","2","NA","2","NA",0,0,0,7659,0,0,3964,1,0,0,0,0,0,0,0,70,0,0,1,"1","1","1","3","2","1","1",2190,"1","1",,,,,26,"8","1",,"h"
"2009","EE",22021,117.726082578046,"NA","1","2009","7","2",1968,"1","1","1","EE","2","5","3","NA","NA","NA","NA","NA","3","7","40","NA","NA","13","1","2","NA","NA","NA","19","2","6","5","1","8","1","1","1","1","1","1","1","1","2","3","2","NA","2","NA",0,0,31,8544,0,0,822,1,0,0,119,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",2202,"1","1",,,,,40,"2","1",,"b-e"
"2009","EE",22301,117.726082578046,"NA","1","2009","12","1",1936,"2","2","1","EE","2","NA","5","NA","NA","NA","2","NA","3","2","NA","NA","NA","NA","1","2","2","NA","2","20","1","1","6","1","1","6","1","1","1","6","3","6","2","2","3","2","NA","2","NA",0,0,0,0,0,0,0,1,383,0,30,0,0,4937,0,0,0,0,1,"1","1","1","3","1","3","1",2230,"1","7",,,,,72,"6","1",,"NA"
"2009","EE",23241,117.726082578046,"NA","2","2009","NA","2",1935,"1","2","1","EE","2","NA","2","NA","NA","1","NA","NA","3","4","NA","NA","NA","NA","1","2","NA","NA","NA","22","1","6","6","6","6","6","6","5","6","6","9","6","4","1","2","2","NA","2","NA",0,0,59,0,0,0,0,1,0,0,0,0,0,3412,0,0,0,0,1,"1","1","1","1","1","3","1",2324,"1","7",,,,,73,"2","1",,"NA"
"2009","EE",23821,117.726082578046,"NA","1","2009","20","2",1955,"2","1","3","EE","1","4","3","NA","NA","1","2","NA","NA","6","NA","NA","NA","NA","1","NA","2","NA","NA","24","7","7","8","8","7","8","7","7","7","7","5","7","2","2","3","2","NA","2","NA",320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1",2382,"1","5",,,,,53,"7","1",,"NA"
"2009","EE",23931,117.726082578046,"NA","1","2009","14","1",1933,"2","2","1","EE","2","NA","3","NA","NA","NA","2","NA","3","2","40","NA","NA","NA","1","2","NA","NA","NA","17","1","7","6","1","8","1","1","1","6","6","1","6","3","1","2","2","NA","2","NA",0,0,46,1430,0,0,0,1,0,0,33,0,0,2093,0,219,0,0,1,"1","1","1","3","1","1","1",2393,"1","2",,,,,75,"7","1",,"p"
"2009","EE",23941,117.726082578046,"NA","2","2009","8","4",1961,"1","1","3","EE","2","NA","3","NA","NA","1","1","NA","NA","7","NA","NA","NA","NA","1","2","NA","NA","NA","19","6","5","5","7","7","5","8","8","8","8","7","8","1","2","3","2","NA","2","NA",0,447,0,0,0,0,882,1,0,0,0,0,0,0,0,0,1995,0,1,"1","2","1","4","1","3","1",2394,"1","8",,,,,47,"5","1",,"NA"
"2009","EE",24231,117.726082578046,"NA","2","2009","23","4",1957,"2","2","1","EE","1","3","3","NA","NA","1","1","NA","2","9","20","NA","NA","NA","NA","2","NA","NA","NA","19","7","7","5","7","7","3","8","8","7","5","5","9","4","2","2","2","NA","2","1",0,0,31,1008,151,0,401,1,0,0,104,0,0,0,0,0,483,0,1,"1","1","1","2","NA","1","1",2423,"1","1",,,,,51,"2","1",,"p"
"2009","EE",24971,117.726082578046,"NA","1","2009","11","1",1928,"2","4","1","EE","2","NA","1","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","1","NA","NA","NA","4","18","6","6","8","2","6","6","6","6","NA","6","6","6","NA","1","2","2","NA","2","1",0,0,0,0,0,0,0,1,0,0,0,0,0,3354,0,0,0,0,1,"1","1","1","NA","1","3","1",2497,"1","7",,,,,80,"3","1",,"NA"
"2009","EE",25001,117.726082578046,"NA","2","2009","10","4",1959,"2","2","3","Other","2","NA","5","NA","NA","NA","NA","1","3","9","40","NA","NA","13","NA","1","NA","NA","NA","18","1","1","1","6","1","1","1","1","6","1","1","3","5","1","1","2","NA","2","NA",1534,0,0,4134,0,0,0,1,0,0,81,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1",2500,"1","1",,,,,49,"2","1",,"g"
"2009","EE",25051,117.726082578046,"NA","2","2009","13","4",1952,"2","5","3","EE","2","NA","3","NA","NA","NA","NA","NA","3","9","40","NA","NA","NA","1","1","2","NA","NA","16","1","3","1","1","1","2","1","1","3","1","1","1","3","2","3","2","NA","2","NA",0,0,0,7029,0,0,1635,1,0,0,0,0,0,0,0,0,0,0,1,"3","1","1","4","1","1","1",2505,"1","1",,,,,56,"3","1",,"a"
"2009","EE",25171,117.726082578046,"NA","1","2009","8","1",1936,"2","2","3","EE","1","NA","2","NA","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","7","3","8","5","8","7","7","2","7","8","7","7","2","1","3","2","NA","2","NA",0,0,159,0,0,0,1386,1,0,0,249,0,0,1764,0,0,0,0,1,"1","1","1","4","1","2","1",2517,"1","7",,,,,72,"2","1",,"NA"
"2009","EE",25231,117.726082578046,"NA","2","2009","6","1",1967,"2","5","3","EE","2","NA","NA","NA","NA","NA","2","NA","3",,"40","NA","NA","13","1","2","2","NA","10","17","1","6","6","1","6","1","6","6","1","3","1","6","3","2","3","2","NA","1","NA",0,0,0,4419,0,0,0,1,0,0,72,0,0,0,0,0,0,0,1,"3","1","1","3","1","1","2",2523,"1","NA",,,,,41,"2","1",,"NA"
"2009","EE",25361,117.726082578046,"NA","1","2009","NA","3",1935,"2","2","3","Other","1","NA","5","NA","NA","1","2","NA","3","3","NA","NA","NA","NA","1","2","NA","NA","NA","19","8","6","5","6","6","1","6","1","6","6","6","6","3","1","2","2","NA","2","NA",0,0,0,0,0,0,5486,1,0,0,168,0,0,3062,0,0,0,0,1,"1","1","1","4","1","1","2",2536,"1","7",,,,,73,"2","1",,"NA"
"2009","EE",25431,117.726082578046,"NA","2","2009","24","1",1930,"2","4","1","EE","2","NA","3","NA","NA","NA","NA","NA","3","3","NA","NA","3","3","1","2","NA","NA","NA","21","1","1","1","1","1","6","5","6","6","1","1","1","2","1","3","2","NA","2","NA",0,0,0,0,0,0,1835,1,0,0,0,0,0,3716,0,0,0,0,1,"1","2","1","3","3","3","1",2543,"1","7",,,,,78,"2","1",,"NA"
